,train_task,test_task,train_sub,test_sub,acc
0,semantic,glass,MSC01,MSC02,0.53
1,semantic,motor,MSC01,MSC02,0.595
2,semantic,mem,MSC01,MSC02,0.575
3,glass,semantic,MSC01,MSC02,0.5899999999999999
4,glass,motor,MSC01,MSC02,0.5
5,glass,mem,MSC01,MSC02,0.515
6,motor,semantic,MSC01,MSC02,0.7150000000000001
7,motor,glass,MSC01,MSC02,0.6499999999999999
8,motor,mem,MSC01,MSC02,0.71
9,mem,semantic,MSC01,MSC02,0.705
10,mem,glass,MSC01,MSC02,0.68
11,mem,motor,MSC01,MSC02,0.5950000000000001
12,semantic,glass,MSC01,MSC03,0.6450000000000001
13,semantic,motor,MSC01,MSC03,0.5549999999999999
14,semantic,mem,MSC01,MSC03,0.7200000000000001
15,glass,semantic,MSC01,MSC03,0.505
16,glass,motor,MSC01,MSC03,0.51
17,glass,mem,MSC01,MSC03,0.5999999999999999
18,motor,semantic,MSC01,MSC03,0.7
19,motor,glass,MSC01,MSC03,0.59
20,motor,mem,MSC01,MSC03,0.61
21,mem,semantic,MSC01,MSC03,0.7100000000000001
22,mem,glass,MSC01,MSC03,0.5399999999999999
23,mem,motor,MSC01,MSC03,0.4750000000000001
24,semantic,glass,MSC01,MSC04,0.63
25,semantic,motor,MSC01,MSC04,0.65
26,semantic,mem,MSC01,MSC04,0.7150000000000001
27,glass,semantic,MSC01,MSC04,0.5149999999999999
28,glass,motor,MSC01,MSC04,0.515
29,glass,mem,MSC01,MSC04,0.5
30,motor,semantic,MSC01,MSC04,0.7150000000000001
31,motor,glass,MSC01,MSC04,0.6650000000000001
32,motor,mem,MSC01,MSC04,0.6350000000000001
33,mem,semantic,MSC01,MSC04,0.55
34,mem,glass,MSC01,MSC04,0.335
35,mem,motor,MSC01,MSC04,0.315
36,semantic,glass,MSC01,MSC05,0.5349999999999999
37,semantic,motor,MSC01,MSC05,0.645
38,semantic,mem,MSC01,MSC05,0.58
39,glass,semantic,MSC01,MSC05,0.5899999999999999
40,glass,motor,MSC01,MSC05,0.5349999999999999
41,glass,mem,MSC01,MSC05,0.5
42,motor,semantic,MSC01,MSC05,0.6050000000000001
43,motor,glass,MSC01,MSC05,0.52
44,motor,mem,MSC01,MSC05,0.565
45,mem,semantic,MSC01,MSC05,0.835
46,mem,glass,MSC01,MSC05,0.73
47,mem,motor,MSC01,MSC05,0.7049999999999998
48,semantic,glass,MSC01,MSC06,0.45
49,semantic,motor,MSC01,MSC06,0.57
50,semantic,mem,MSC01,MSC06,0.555
51,glass,semantic,MSC01,MSC06,0.5
52,glass,motor,MSC01,MSC06,0.5499999999999999
53,glass,mem,MSC01,MSC06,0.5
54,motor,semantic,MSC01,MSC06,0.46499999999999997
55,motor,glass,MSC01,MSC06,0.5055555555555555
56,motor,mem,MSC01,MSC06,0.56
57,mem,semantic,MSC01,MSC06,0.72
58,mem,glass,MSC01,MSC06,0.5777777777777777
59,mem,motor,MSC01,MSC06,0.5050000000000001
60,semantic,glass,MSC01,MSC07,0.7849999999999999
61,semantic,motor,MSC01,MSC07,0.57
62,semantic,mem,MSC01,MSC07,0.7000000000000001
63,glass,semantic,MSC01,MSC07,0.5
64,glass,motor,MSC01,MSC07,0.64
65,glass,mem,MSC01,MSC07,0.5149999999999999
66,motor,semantic,MSC01,MSC07,0.64
67,motor,glass,MSC01,MSC07,0.7300000000000001
68,motor,mem,MSC01,MSC07,0.6900000000000001
69,mem,semantic,MSC01,MSC07,0.76
70,mem,glass,MSC01,MSC07,0.7749999999999999
71,mem,motor,MSC01,MSC07,0.665
72,semantic,glass,MSC01,MSC10,0.6900000000000002
73,semantic,motor,MSC01,MSC10,0.6799999999999999
74,semantic,mem,MSC01,MSC10,0.77
75,glass,semantic,MSC01,MSC10,0.66
76,glass,motor,MSC01,MSC10,0.655
