,test_task,train_task,Mean,Std
0,mem,mixed,0.6825892857142856,0.13660490830869126
1,mem,motor,0.7079464285714288,0.14943157992178938
2,mixed,mem,0.695,0.1298460627050355
3,mixed,motor,0.6532142857142859,0.13125072665228657
4,motor,mem,0.7166964285714286,0.13845667778542356
5,motor,mixed,0.6682142857142859,0.13479758755404198
