train,same_sub,diff_sub,feature,Null_Network
MSC01,1.0,0.5821621621621622,8736,visual
MSC02,0.9875,0.8304504504504504,8736,visual
MSC03,0.96875,0.8233842010771993,8736,visual
MSC04,0.975,0.6571171171171171,8736,visual
MSC05,0.9875,0.7268468468468469,8736,visual
MSC06,0.9722222222222222,0.8073010173548774,8736,visual
MSC07,0.9861111111111112,0.8165467625899281,8736,visual
MSC10,0.95,0.6218018018018018,8736,visual
MSC01,0.975,0.5872072072072072,8736,visual
MSC02,0.975,0.8248648648648649,8736,visual
MSC03,0.953125,0.8182226211849192,8736,visual
MSC04,0.9875,0.6243243243243244,8736,visual
MSC05,0.9875,0.774054054054054,8736,visual
MSC06,0.9861111111111112,0.8312387791741472,8736,visual
MSC07,1.0,0.8331334932054356,8736,visual
MSC10,0.975,0.6,8736,visual
MSC01,0.9875,0.590990990990991,8736,visual
MSC02,0.9875,0.8533333333333333,8736,visual
MSC03,0.984375,0.8009425493716338,8736,visual
MSC04,0.9875,0.5971171171171171,8736,visual
MSC05,0.9875,0.6834234234234234,8736,visual
MSC06,0.9722222222222222,0.8140833832036705,8736,visual
MSC07,0.9861111111111112,0.8341326938449241,8736,visual
MSC10,0.9375,0.5886486486486486,8736,visual
MSC01,1.0,0.5654054054054054,8736,visual
MSC02,0.975,0.8864864864864865,8736,visual
MSC03,0.96875,0.8182226211849192,8736,visual
MSC04,0.9875,0.6825225225225225,8736,visual
MSC05,0.9875,0.7295495495495495,8736,visual
MSC06,0.9583333333333334,0.8346299620985438,8736,visual
MSC07,0.9861111111111112,0.8081534772182254,8736,visual
MSC10,0.95,0.5836036036036036,8736,visual
MSC01,0.9875,0.5428828828828829,8736,visual
MSC02,0.975,0.8443243243243244,8736,visual
MSC03,0.953125,0.789048473967684,8736,visual
MSC04,0.9875,0.6940540540540541,8736,visual
MSC05,0.9875,0.7099099099099099,8736,visual
MSC06,0.9722222222222222,0.8360263315380012,8736,visual
MSC07,0.9861111111111112,0.8057553956834532,8736,visual
MSC10,0.975,0.5801801801801802,8736,visual
MSC01,1.0,0.5787387387387387,8736,visual
MSC02,0.9875,0.8409009009009009,8736,visual
MSC03,0.984375,0.8002692998204668,8736,visual
MSC04,0.9875,0.641981981981982,8736,visual
MSC05,0.9875,0.6848648648648649,8736,visual
MSC06,0.9722222222222222,0.8166766407340914,8736,visual
MSC07,0.9861111111111112,0.7981614708233413,8736,visual
MSC10,0.975,0.596036036036036,8736,visual
MSC01,0.9875,0.5695495495495495,8736,visual
MSC02,0.9875,0.852072072072072,8736,visual
MSC03,0.9375,0.8267504488330342,8736,visual
MSC04,0.9875,0.6302702702702703,8736,visual
MSC05,0.9875,0.718018018018018,8736,visual
MSC06,0.9722222222222222,0.8051067225214442,8736,visual
MSC07,0.9861111111111112,0.7999600319744204,8736,visual
MSC10,0.95,0.6057657657657658,8736,visual
MSC01,1.0,0.5931531531531532,8736,visual
MSC02,0.9875,0.8126126126126126,8736,visual
MSC03,0.96875,0.8233842010771992,8736,visual
MSC04,0.9875,0.6481081081081081,8736,visual
MSC05,0.9875,0.7473873873873874,8736,visual
MSC06,0.9861111111111112,0.8176740474765609,8736,visual
MSC07,0.9861111111111112,0.8183453237410072,8736,visual
MSC10,0.9375,0.6353153153153153,8736,visual
MSC01,1.0,0.5992792792792793,8736,visual
MSC02,0.9875,0.8500900900900901,8736,visual
MSC03,0.96875,0.8002692998204668,8736,visual
MSC04,0.9875,0.6659459459459459,8736,visual
MSC05,0.9875,0.756936936936937,8736,visual
MSC06,0.9722222222222222,0.8278475962497507,8736,visual
MSC07,0.9861111111111112,0.8057553956834532,8736,visual
MSC10,0.95,0.5908108108108108,8736,visual
MSC01,1.0,0.5891891891891892,8736,visual
MSC02,0.9875,0.8028828828828829,8736,visual
MSC03,0.984375,0.8099192100538599,8736,visual
MSC04,1.0,0.6648648648648648,8736,visual
MSC05,0.9875,0.7365765765765766,8736,visual
MSC06,0.9861111111111112,0.8465988430081788,8736,visual
MSC07,0.9861111111111112,0.8179456434852118,8736,visual
MSC10,0.9625,0.6064864864864865,8736,visual
MSC01,1.0,0.569009009009009,8736,visual
MSC02,0.975,0.8394594594594594,8736,visual
MSC03,0.953125,0.7785008976660682,8736,visual
MSC04,0.9875,0.6700900900900901,8736,visual
MSC05,0.9875,0.749009009009009,8736,visual
MSC06,0.9722222222222222,0.8268501895072811,8736,visual
MSC07,0.9861111111111112,0.8073541167066347,8736,visual
MSC10,0.9625,0.634054054054054,8736,visual
MSC01,0.9875,0.5594594594594595,8736,visual
MSC02,0.9875,0.8374774774774775,8736,visual
MSC03,0.96875,0.8256283662477558,8736,visual
MSC04,0.9875,0.6336936936936937,8736,visual
MSC05,0.9875,0.7466666666666667,8736,visual
MSC06,0.9583333333333334,0.8354278874925194,8736,visual
MSC07,0.9861111111111112,0.7975619504396483,8736,visual
MSC10,0.95,0.6126126126126126,8736,visual
MSC01,1.0,0.6147747747747748,8736,visual
MSC02,0.9875,0.8594594594594595,8736,visual
MSC03,0.96875,0.7726660682226212,8736,visual
MSC04,0.9875,0.6099099099099099,8736,visual
MSC05,0.9875,0.7291891891891892,8736,visual
MSC06,0.9722222222222222,0.8162776780371035,8736,visual
MSC07,0.9861111111111112,0.8099520383693045,8736,visual
MSC10,0.9375,0.6261261261261262,8736,visual
MSC01,0.9875,0.5637837837837838,8736,visual
MSC02,0.9875,0.8147747747747748,8736,visual
MSC03,0.984375,0.8251795332136446,8736,visual
MSC04,0.9875,0.6702702702702703,8736,visual
MSC05,0.9875,0.7225225225225225,8736,visual
MSC06,0.9722222222222222,0.8192698982645122,8736,visual
MSC07,0.9861111111111112,0.8287370103916867,8736,visual
MSC10,0.9375,0.6019819819819819,8736,visual
MSC01,0.9875,0.5942342342342343,8736,visual
MSC02,0.975,0.8154954954954955,8736,visual
MSC03,0.96875,0.8002692998204668,8736,visual
MSC04,0.975,0.6572972972972974,8736,visual
MSC05,0.9875,0.7154954954954955,8736,visual
MSC06,0.9722222222222222,0.8258527827648114,8736,visual
MSC07,0.9861111111111112,0.7817745803357314,8736,visual
MSC10,0.9375,0.6054054054054054,8736,visual
MSC01,1.0,0.5493693693693693,8736,visual
MSC02,0.975,0.8513513513513513,8736,visual
MSC03,0.9375,0.7751346499102334,8736,visual
MSC04,0.9875,0.6657657657657657,8736,visual
MSC05,0.9875,0.6963963963963964,8736,visual
MSC06,0.9861111111111112,0.8384201077199281,8736,visual
MSC07,0.9861111111111112,0.8287370103916867,8736,visual
MSC10,0.9625,0.6048648648648649,8736,visual
MSC01,0.975,0.5488288288288289,8736,visual
MSC02,0.975,0.8345945945945946,8736,visual
MSC03,0.984375,0.7726660682226212,8736,visual
MSC04,0.9875,0.6387387387387388,8736,visual
MSC05,0.9875,0.66990990990991,8736,visual
MSC06,0.9583333333333334,0.8114901256732495,8736,visual
MSC07,0.9861111111111112,0.7863709032773781,8736,visual
MSC10,0.9625,0.6295495495495496,8736,visual
MSC01,1.0,0.5643243243243243,8736,visual
MSC02,0.9875,0.8488288288288288,8736,visual
MSC03,0.953125,0.7964542190305206,8736,visual
MSC04,1.0,0.6349549549549549,8736,visual
MSC05,0.9875,0.6913513513513514,8736,visual
MSC06,0.9722222222222222,0.8005186515060841,8736,visual
MSC07,0.9861111111111112,0.7959632294164668,8736,visual
MSC10,0.95,0.5792792792792792,8736,visual
MSC01,1.0,0.5432432432432432,8736,visual
MSC02,0.9625,0.7601801801801802,8736,visual
MSC03,0.96875,0.7881508078994613,8736,visual
MSC04,0.9875,0.6497297297297298,8736,visual
MSC05,0.9875,0.712972972972973,8736,visual
MSC06,0.9722222222222222,0.7777777777777778,8736,visual
MSC07,0.9861111111111112,0.8301358912869704,8736,visual
MSC10,0.9375,0.6491891891891892,8736,visual
MSC01,0.9875,0.5891891891891892,8736,visual
MSC02,0.975,0.823963963963964,8736,visual
MSC03,0.921875,0.8070017953321365,8736,visual
MSC04,0.9875,0.6661261261261261,8736,visual
MSC05,0.9875,0.7367567567567568,8736,visual
MSC06,0.9583333333333334,0.8240574506283662,8736,visual
MSC07,0.9861111111111112,0.7809752198241408,8736,visual
MSC10,0.95,0.614954954954955,8736,visual
MSC01,0.9875,0.5832432432432433,8736,visual
MSC02,0.9875,0.8394594594594594,8736,visual
MSC03,0.96875,0.7502244165170556,8736,visual
MSC04,1.0,0.678018018018018,8736,visual
MSC05,0.9875,0.7336936936936936,8736,visual
MSC06,0.9722222222222222,0.8396169958108917,8736,visual
MSC07,0.9861111111111112,0.8225419664268585,8736,visual
MSC10,0.9625,0.6367567567567568,8736,visual
MSC01,0.975,0.6194594594594595,8736,visual
MSC02,0.9875,0.8466666666666667,8736,visual
MSC03,0.96875,0.808572710951526,8736,visual
MSC04,0.9875,0.6475675675675676,8736,visual
MSC05,0.9875,0.7502702702702703,8736,visual
MSC06,0.9722222222222222,0.8150807899461401,8736,visual
MSC07,0.9861111111111112,0.8177458033573142,8736,visual
MSC10,0.975,0.6160360360360361,8736,visual
MSC01,0.9875,0.6252252252252253,8736,visual
MSC02,0.975,0.8684684684684685,8736,visual
MSC03,0.96875,0.776032315978456,8736,visual
MSC04,0.9875,0.6904504504504504,8736,visual
MSC05,0.9875,0.7122522522522523,8736,visual
MSC06,0.9722222222222222,0.8511869140235389,8736,visual
MSC07,1.0,0.814748201438849,8736,visual
MSC10,0.975,0.5918918918918918,8736,visual
MSC01,1.0,0.5508108108108108,8736,visual
MSC02,0.975,0.883063063063063,8736,visual
MSC03,0.96875,0.8061041292639138,8736,visual
MSC04,0.9875,0.6252252252252253,8736,visual
MSC05,0.9875,0.7327927927927927,8736,visual
MSC06,0.9722222222222222,0.7919409535208458,8736,visual
MSC07,0.9861111111111112,0.8181454836131095,8736,visual
MSC10,0.95,0.6115315315315315,8736,visual
MSC01,1.0,0.563963963963964,8736,visual
MSC02,0.9875,0.8502702702702702,8736,visual
MSC03,0.96875,0.7951077199281867,8736,visual
MSC04,0.9875,0.634054054054054,8736,visual
MSC05,0.9875,0.7237837837837837,8736,visual
MSC06,0.9722222222222222,0.8264512268102933,8736,visual
MSC07,0.9861111111111112,0.829136690647482,8736,visual
MSC10,0.9625,0.6209009009009009,8736,visual
MSC01,0.9875,0.5481081081081081,8736,visual
MSC02,0.975,0.8246846846846847,8736,visual
MSC03,0.96875,0.8002692998204668,8736,visual
MSC04,0.9875,0.6935135135135135,8736,visual
MSC05,0.9875,0.6933333333333334,8736,visual
MSC06,0.9722222222222222,0.8238579692798723,8736,visual
MSC07,0.9861111111111112,0.8125499600319744,8736,visual
MSC10,0.95,0.5789189189189189,8736,visual
MSC01,0.9875,0.5632432432432433,8736,visual
MSC02,0.9875,0.8117117117117116,8736,visual
MSC03,0.96875,0.8083482944344704,8736,visual
MSC04,0.9875,0.6362162162162163,8736,visual
MSC05,0.9875,0.6798198198198198,8736,visual
MSC06,0.9722222222222222,0.848394175144624,8736,visual
MSC07,0.9861111111111112,0.8163469224620303,8736,visual
MSC10,0.9625,0.5691891891891891,8736,visual
MSC01,0.975,0.6192792792792793,8736,visual
MSC02,0.9875,0.8717117117117117,8736,visual
MSC03,0.953125,0.8310143626570916,8736,visual
MSC04,0.9875,0.627927927927928,8736,visual
MSC05,0.9875,0.7293693693693694,8736,visual
MSC06,0.9722222222222222,0.8382206263714342,8736,visual
MSC07,0.9861111111111112,0.7925659472422062,8736,visual
MSC10,0.95,0.5558558558558558,8736,visual
MSC01,1.0,0.5974774774774775,8736,visual
MSC02,0.975,0.8378378378378378,8736,visual
MSC03,0.96875,0.7973518850987432,8736,visual
MSC04,0.9875,0.6592792792792793,8736,visual
MSC05,0.9875,0.7342342342342342,8736,visual
MSC06,0.9722222222222222,0.8304408537801715,8736,visual
MSC07,0.9861111111111112,0.8223421262989609,8736,visual
MSC10,0.9625,0.5945945945945946,8736,visual
MSC01,1.0,0.5736936936936937,8736,visual
MSC02,0.9875,0.861981981981982,8736,visual
MSC03,0.96875,0.8121633752244165,8736,visual
MSC04,0.9875,0.6335135135135135,8736,visual
MSC05,0.9875,0.7344144144144145,8736,visual
MSC06,0.9722222222222222,0.8146818272491522,8736,visual
MSC07,0.9861111111111112,0.7805755395683454,8736,visual
MSC10,0.9625,0.5942342342342343,8736,visual
MSC01,1.0,0.6034234234234234,8736,visual
MSC02,0.975,0.843963963963964,8736,visual
MSC03,0.984375,0.8123877917414721,8736,visual
MSC04,0.9875,0.6625225225225225,8736,visual
MSC05,0.9875,0.7362162162162162,8736,visual
MSC06,0.9722222222222222,0.8288450029922203,8736,visual
MSC07,0.9861111111111112,0.7981614708233413,8736,visual
MSC10,0.975,0.5544144144144144,8736,visual
MSC01,0.9875,0.5944144144144144,8736,visual
MSC02,0.9875,0.8064864864864865,8736,visual
MSC03,0.96875,0.7933123877917414,8736,visual
MSC04,0.9875,0.6227027027027027,8736,visual
MSC05,0.9875,0.7163963963963964,8736,visual
MSC06,0.9722222222222222,0.8053062038699382,8736,visual
MSC07,0.9861111111111112,0.8061550759392486,8736,visual
MSC10,0.9375,0.612072072072072,8736,visual
MSC01,0.975,0.6003603603603603,8736,visual
MSC02,0.975,0.8351351351351352,8736,visual
MSC03,0.953125,0.7890484739676841,8736,visual
MSC04,0.9875,0.6623423423423423,8736,visual
MSC05,0.9875,0.7,8736,visual
MSC06,0.9722222222222222,0.8160781966886096,8736,visual
MSC07,0.9861111111111112,0.8365307753796962,8736,visual
MSC10,0.975,0.6075675675675676,8736,visual
MSC01,0.9875,0.5857657657657658,8736,visual
MSC02,0.9875,0.8261261261261261,8736,visual
MSC03,0.96875,0.8054308797127468,8736,visual
MSC04,0.9875,0.627927927927928,8736,visual
MSC05,0.9875,0.7351351351351352,8736,visual
MSC06,0.9722222222222222,0.8234590065828845,8736,visual
MSC07,0.9861111111111112,0.7879696243005595,8736,visual
MSC10,0.975,0.6077477477477478,8736,visual
MSC01,1.0,0.5598198198198199,8736,visual
MSC02,0.9875,0.8650450450450451,8736,visual
MSC03,0.96875,0.7861310592459605,8736,visual
MSC04,0.9875,0.6336936936936937,8736,visual
MSC05,0.9875,0.6374774774774775,8736,visual
MSC06,0.9722222222222222,0.7919409535208458,8736,visual
MSC07,0.9861111111111112,0.8239408473221422,8736,visual
MSC10,0.95,0.6144144144144145,8736,visual
MSC01,0.9875,0.5832432432432433,8736,visual
MSC02,0.975,0.8237837837837838,8736,visual
MSC03,0.96875,0.8074506283662477,8736,visual
MSC04,0.9875,0.6765765765765765,8736,visual
MSC05,0.9875,0.7560360360360361,8736,visual
MSC06,0.9583333333333334,0.8324356672651108,8736,visual
MSC07,0.9861111111111112,0.7947641886490807,8736,visual
MSC10,0.95,0.6783783783783783,8736,visual
MSC01,0.9875,0.603963963963964,8736,visual
MSC02,0.975,0.7846846846846847,8736,visual
MSC03,0.96875,0.8002692998204668,8736,visual
MSC04,0.9875,0.627927927927928,8736,visual
MSC05,0.9875,0.7263063063063063,8736,visual
MSC06,0.9722222222222222,0.8344304807500499,8736,visual
MSC07,0.9861111111111112,0.7931654676258992,8736,visual
MSC10,0.9625,0.6021621621621622,8736,visual
MSC01,1.0,0.6331531531531531,8736,visual
MSC02,0.975,0.8502702702702702,8736,visual
MSC03,0.96875,0.8105924596050269,8736,visual
MSC04,0.9875,0.661981981981982,8736,visual
MSC05,0.9875,0.752072072072072,8736,visual
MSC06,0.9722222222222222,0.8234590065828845,8736,visual
MSC07,0.9861111111111112,0.810951239008793,8736,visual
MSC10,0.9375,0.6133333333333333,8736,visual
MSC01,0.975,0.5691891891891891,8736,visual
MSC02,0.9875,0.8293693693693693,8736,visual
MSC03,0.984375,0.7939856373429084,8736,visual
MSC04,0.9875,0.6263063063063063,8736,visual
MSC05,0.9875,0.7412612612612612,8736,visual
MSC06,0.9722222222222222,0.8551765409934171,8736,visual
MSC07,1.0,0.792765787370104,8736,visual
MSC10,0.9625,0.634054054054054,8736,visual
MSC01,0.975,0.5520720720720721,8736,visual
MSC02,0.9875,0.8018018018018018,8736,visual
MSC03,0.953125,0.7948833034111311,8736,visual
MSC04,0.9875,0.649009009009009,8736,visual
MSC05,0.9875,0.7028828828828828,8736,visual
MSC06,0.9722222222222222,0.8112906443247556,8736,visual
MSC07,0.9861111111111112,0.8035571542765787,8736,visual
MSC10,0.95,0.5848648648648649,8736,visual
MSC01,1.0,0.5454054054054054,8736,visual
MSC02,0.9875,0.8587387387387387,8736,visual
MSC03,0.984375,0.8040843806104129,8736,visual
MSC04,0.9875,0.6354954954954954,8736,visual
MSC05,0.9875,0.7106306306306306,8736,visual
MSC06,0.9583333333333334,0.8260522641133055,8736,visual
MSC07,0.9861111111111112,0.7991606714628298,8736,visual
MSC10,0.95,0.622882882882883,8736,visual
MSC01,0.9875,0.6236036036036037,8736,visual
MSC02,0.9875,0.7854054054054054,8736,visual
MSC03,0.96875,0.7845601436265709,8736,visual
MSC04,1.0,0.6545945945945946,8736,visual
MSC05,0.9875,0.7218018018018018,8736,visual
MSC06,0.9583333333333334,0.8394175144623978,8736,visual
MSC07,0.9861111111111112,0.8199440447641887,8736,visual
MSC10,0.95,0.5936936936936936,8736,visual
MSC01,1.0,0.5920720720720721,8736,visual
MSC02,0.975,0.8369369369369369,8736,visual
MSC03,0.96875,0.803411131059246,8736,visual
MSC04,0.9875,0.62,8736,visual
MSC05,0.9875,0.71009009009009,8736,visual
MSC06,0.9583333333333334,0.8308398164771594,8736,visual
MSC07,1.0,0.8353317346123101,8736,visual
MSC10,0.9625,0.6025225225225226,8736,visual
MSC01,1.0,0.5686486486486486,8736,visual
MSC02,0.9875,0.7747747747747747,8736,visual
MSC03,0.96875,0.8081238779174147,8736,visual
MSC04,0.9875,0.6436036036036036,8736,visual
MSC05,0.9875,0.734054054054054,8736,visual
MSC06,0.9722222222222222,0.8232595252343906,8736,visual
MSC07,0.9861111111111112,0.820943245403677,8736,visual
MSC10,0.9375,0.5769369369369369,8736,visual
MSC01,1.0,0.5722522522522523,8736,visual
MSC02,0.975,0.8028828828828829,8736,visual
MSC03,0.984375,0.8139587073608617,8736,visual
MSC04,1.0,0.6918918918918919,8736,visual
MSC05,0.9875,0.729009009009009,8736,visual
MSC06,0.9722222222222222,0.8186714542190305,8736,visual
MSC07,0.9861111111111112,0.8091526778577138,8736,visual
MSC10,0.95,0.6362162162162163,8736,visual
MSC01,0.9875,0.5524324324324325,8736,visual
MSC02,0.9875,0.8421621621621621,8736,visual
MSC03,0.953125,0.7926391382405745,8736,visual
MSC04,0.9875,0.632972972972973,8736,visual
MSC05,0.9875,0.7250450450450451,8736,visual
MSC06,0.9861111111111112,0.8380211450229403,8736,visual
MSC07,0.9861111111111112,0.8249400479616307,8736,visual
MSC10,0.9625,0.6138738738738738,8736,visual
MSC01,1.0,0.5655855855855856,8736,visual
MSC02,0.975,0.8625225225225225,8736,visual
MSC03,0.96875,0.7679533213644525,8736,visual
MSC04,0.9875,0.6126126126126126,8736,visual
MSC05,0.9875,0.7769369369369369,8736,visual
MSC06,0.9722222222222222,0.8306403351286654,8736,visual
MSC07,0.9861111111111112,0.8111510791366906,8736,visual
MSC10,0.9625,0.6218018018018018,8736,visual
MSC01,0.9875,0.614054054054054,8736,visual
MSC02,0.975,0.827027027027027,8736,visual
MSC03,0.984375,0.8247307001795332,8736,visual
MSC04,0.9875,0.6345945945945946,8736,visual
MSC05,0.9875,0.743063063063063,8736,visual
MSC06,0.9722222222222222,0.8274486335527628,8736,visual
MSC07,0.9861111111111112,0.8097521982414069,8736,visual
MSC10,0.9375,0.6299099099099099,8736,visual
MSC01,1.0,0.6311711711711712,4620,fp
MSC02,0.9875,0.847027027027027,4620,fp
MSC03,0.984375,0.8009425493716338,4620,fp
MSC04,0.9875,0.6904504504504504,4620,fp
MSC05,0.9875,0.6753153153153153,4620,fp
MSC06,0.9722222222222222,0.8216636744464393,4620,fp
MSC07,0.9861111111111112,0.8197442046362909,4620,fp
MSC10,0.9625,0.5677477477477477,4620,fp
MSC01,0.975,0.5753153153153153,4620,fp
MSC02,0.9875,0.7915315315315316,4620,fp
MSC03,0.9375,0.789721723518851,4620,fp
MSC04,0.9875,0.6745945945945946,4620,fp
MSC05,0.9875,0.6718918918918919,4620,fp
MSC06,0.9722222222222222,0.8076999800518652,4620,fp
MSC07,0.9861111111111112,0.8033573141486811,4620,fp
MSC10,0.95,0.5954954954954955,4620,fp
MSC01,1.0,0.5236036036036036,4620,fp
MSC02,0.975,0.8526126126126126,4620,fp
MSC03,0.9375,0.8271992818671454,4620,fp
MSC04,0.975,0.6115315315315315,4620,fp
MSC05,0.9875,0.7965765765765765,4620,fp
MSC06,0.9722222222222222,0.8328346299620986,4620,fp
MSC07,0.9861111111111112,0.7873701039168665,4620,fp
MSC10,0.95,0.6254054054054055,4620,fp
MSC01,0.9875,0.6156756756756757,4620,fp
MSC02,0.975,0.7738738738738739,4620,fp
MSC03,0.953125,0.7946588868940754,4620,fp
MSC04,0.9875,0.7099099099099099,4620,fp
MSC05,0.9875,0.7427027027027027,4620,fp
MSC06,0.9722222222222222,0.8244564133253541,4620,fp
MSC07,0.9861111111111112,0.8269384492406076,4620,fp
MSC10,0.9625,0.5693693693693693,4620,fp
MSC01,1.0,0.636936936936937,4620,fp
MSC02,0.9875,0.8754954954954955,4620,fp
MSC03,0.9375,0.821588868940754,4620,fp
MSC04,0.9875,0.6556756756756756,4620,fp
MSC05,0.9875,0.7765765765765765,4620,fp
MSC06,0.9722222222222222,0.8220626371434271,4620,fp
MSC07,0.9861111111111112,0.7955635491606715,4620,fp
MSC10,0.95,0.5702702702702703,4620,fp
MSC01,1.0,0.534054054054054,4620,fp
MSC02,0.975,0.765945945945946,4620,fp
MSC03,0.96875,0.7942100538599641,4620,fp
MSC04,0.9875,0.6778378378378378,4620,fp
MSC05,0.9875,0.7715315315315315,4620,fp
MSC06,0.9861111111111112,0.7741871135048873,4620,fp
MSC07,0.9861111111111112,0.8051558752997602,4620,fp
MSC10,0.9625,0.6266666666666667,4620,fp
MSC01,0.975,0.6545945945945946,4620,fp
MSC02,0.9875,0.8082882882882882,4620,fp
MSC03,0.984375,0.7930879712746858,4620,fp
MSC04,1.0,0.6264864864864865,4620,fp
MSC05,0.9875,0.7392792792792793,4620,fp
MSC06,0.9722222222222222,0.8055056852184321,4620,fp
MSC07,1.0,0.8065547561950439,4620,fp
MSC10,0.9625,0.5686486486486486,4620,fp
MSC01,1.0,0.5313513513513514,4620,fp
MSC02,0.975,0.8403603603603603,4620,fp
MSC03,0.9375,0.8031867145421903,4620,fp
MSC04,0.9875,0.6634234234234234,4620,fp
MSC05,0.9875,0.7050450450450451,4620,fp
MSC06,0.9722222222222222,0.8096947935368043,4620,fp
MSC07,0.9861111111111112,0.8067545963229417,4620,fp
MSC10,0.9625,0.6086486486486486,4620,fp
MSC01,0.9875,0.5517117117117117,4620,fp
MSC02,0.9625,0.7769369369369369,4620,fp
MSC03,0.96875,0.7699730700179533,4620,fp
MSC04,0.9875,0.5929729729729729,4620,fp
MSC05,0.9875,0.7693693693693694,4620,fp
MSC06,0.9722222222222222,0.8146818272491522,4620,fp
MSC07,0.9861111111111112,0.8193445243804957,4620,fp
MSC10,0.9375,0.5902702702702702,4620,fp
MSC01,0.9875,0.5720720720720721,4620,fp
MSC02,0.9875,0.8441441441441442,4620,fp
MSC03,0.96875,0.7585278276481149,4620,fp
MSC04,0.9875,0.6374774774774775,4620,fp
MSC05,0.9875,0.7488288288288288,4620,fp
MSC06,0.9722222222222222,0.8240574506283662,4620,fp
MSC07,0.9861111111111112,0.7865707434052758,4620,fp
MSC10,0.925,0.5654054054054054,4620,fp
MSC01,0.9875,0.5798198198198198,4620,fp
MSC02,0.9625,0.849009009009009,4620,fp
MSC03,0.984375,0.8220377019748654,4620,fp
MSC04,0.9875,0.625945945945946,4620,fp
MSC05,0.9875,0.7621621621621621,4620,fp
MSC06,0.9861111111111112,0.8208657490524636,4620,fp
MSC07,0.9861111111111112,0.7831734612310152,4620,fp
MSC10,0.9625,0.5558558558558558,4620,fp
MSC01,0.9875,0.532972972972973,4620,fp
MSC02,0.9875,0.8863063063063062,4620,fp
MSC03,0.953125,0.7630161579892281,4620,fp
MSC04,0.9875,0.6634234234234234,4620,fp
MSC05,0.9875,0.7018018018018019,4620,fp
MSC06,0.9722222222222222,0.8422102533413126,4620,fp
MSC07,1.0,0.8041566746602717,4620,fp
MSC10,0.95,0.569009009009009,4620,fp
MSC01,0.975,0.5781981981981982,4620,fp
MSC02,0.975,0.7924324324324324,4620,fp
MSC03,0.96875,0.7773788150807899,4620,fp
MSC04,0.9875,0.632972972972973,4620,fp
MSC05,0.9875,0.7439639639639639,4620,fp
MSC06,0.9722222222222222,0.7763814083383204,4620,fp
MSC07,0.9861111111111112,0.8205435651478817,4620,fp
MSC10,0.9375,0.5915315315315315,4620,fp
MSC01,0.975,0.6088288288288288,4620,fp
MSC02,0.975,0.8327927927927927,4620,fp
MSC03,0.984375,0.7885996409335727,4620,fp
MSC04,0.9875,0.6922522522522523,4620,fp
MSC05,0.9875,0.7093693693693693,4620,fp
MSC06,0.9583333333333334,0.8272491522042689,4620,fp
MSC07,0.9861111111111112,0.799560351718625,4620,fp
MSC10,0.95,0.6652252252252252,4620,fp
MSC01,1.0,0.5634234234234234,4620,fp
MSC02,0.9875,0.8596396396396396,4620,fp
MSC03,0.984375,0.8036355475763016,4620,fp
MSC04,0.9875,0.6345945945945946,4620,fp
MSC05,0.9875,0.7073873873873874,4620,fp
MSC06,0.9861111111111112,0.7905445840813884,4620,fp
MSC07,0.9861111111111112,0.7673860911270983,4620,fp
MSC10,0.95,0.6527927927927928,4620,fp
MSC01,0.975,0.5864864864864865,4620,fp
MSC02,0.975,0.7551351351351351,4620,fp
MSC03,0.96875,0.7874775583482945,4620,fp
MSC04,0.9875,0.7,4620,fp
MSC05,0.9875,0.6684684684684685,4620,fp
MSC06,0.9583333333333334,0.7867544384600039,4620,fp
MSC07,0.9861111111111112,0.8017585931254996,4620,fp
MSC10,0.975,0.5917117117117117,4620,fp
MSC01,0.9875,0.6315315315315315,4620,fp
MSC02,0.975,0.7563963963963964,4620,fp
MSC03,0.984375,0.7841113105924596,4620,fp
MSC04,1.0,0.643063063063063,4620,fp
MSC05,0.9875,0.7428828828828828,4620,fp
MSC06,0.9861111111111112,0.8017155395970477,4620,fp
MSC07,1.0,0.8261390887290168,4620,fp
MSC10,0.9625,0.6282882882882883,4620,fp
MSC01,0.975,0.5794594594594594,4620,fp
MSC02,0.975,0.8421621621621621,4620,fp
MSC03,0.96875,0.7989228007181328,4620,fp
MSC04,1.0,0.6628828828828829,4620,fp
MSC05,0.9875,0.7533333333333333,4620,fp
MSC06,0.9861111111111112,0.8352284061440255,4620,fp
MSC07,0.9861111111111112,0.785171862509992,4620,fp
MSC10,0.95,0.6592792792792793,4620,fp
MSC01,1.0,0.5724324324324325,4620,fp
MSC02,0.9625,0.8466666666666667,4620,fp
MSC03,0.96875,0.8155296229802513,4620,fp
MSC04,1.0,0.7162162162162162,4620,fp
MSC05,0.9875,0.6563963963963964,4620,fp
MSC06,0.9722222222222222,0.786754438460004,4620,fp
MSC07,0.9861111111111112,0.8157474020783373,4620,fp
MSC10,0.95,0.6522522522522523,4620,fp
MSC01,0.9625,0.5565765765765766,4620,fp
MSC02,0.9875,0.88,4620,fp
MSC03,0.9375,0.7657091561938959,4620,fp
MSC04,0.9875,0.6095495495495495,4620,fp
MSC05,0.9875,0.7457657657657658,4620,fp
MSC06,0.9722222222222222,0.8021145022940355,4620,fp
MSC07,1.0,0.7749800159872102,4620,fp
MSC10,0.9375,0.6475675675675676,4620,fp
MSC01,0.9875,0.5956756756756757,4620,fp
MSC02,0.9875,0.8787387387387388,4620,fp
MSC03,0.953125,0.8269748653500898,4620,fp
