train_task,test_task,diff
mem,mixed,-0.05071428571428567
mem,motor,-0.0194642857142857
mixed,mem,0.0404464285714286
mixed,motor,0.06276785714285717
motor,mem,-0.026607142857142805
motor,mixed,0.07205357142857143
mem,mixed,-0.04285714285714283
mem,motor,-0.04982142857142856
mixed,mem,0.0158035714285714
mixed,motor,0.0646428571428571
motor,mem,0.07000000000000003
motor,mixed,-0.04785714285714289
mem,mixed,-0.09214285714285715
mem,motor,0.13098214285714285
mixed,mem,0.04562499999999999
mixed,motor,0.018928571428571458
motor,mem,-0.007946428571428538
motor,mixed,0.024999999999999998
mem,mixed,0.047142857142857146
mem,motor,0.010624999999999971
mixed,mem,-0.006339285714285693
mixed,motor,0.03749999999999999
motor,mem,-0.06125000000000003
motor,mixed,0.0017857142857142863
mem,mixed,0.1451785714285714
mem,motor,0.051517857142857115
mixed,mem,0.0499107142857143
mixed,motor,-0.012410714285714258
motor,mem,0.1709821428571429
motor,mixed,0.009285714285714303
mem,mixed,-0.00535714285714285
mem,motor,0.05401785714285714
mixed,mem,0.0747321428571428
mixed,motor,0.15633928571428574
motor,mem,0.0007142857142857188
motor,mixed,-0.025000000000000005
mem,mixed,-0.030803571428571423
mem,motor,0.04723214285714284
mixed,mem,-0.04357142857142856
mixed,motor,-0.04732142857142856
motor,mem,-0.015357142857142857
motor,mixed,-0.01767857142857142
mem,mixed,0.06526785714285714
mem,motor,-0.0021428571428571586
mixed,mem,-0.011339285714285715
mixed,motor,-0.047410714285714306
motor,mem,-0.0475892857142857
motor,mixed,0.034464285714285704
mem,mixed,-0.05205357142857152
mem,motor,0.0419642857142857
mixed,mem,-0.06339285714285713
mixed,motor,0.011160714285714319
motor,mem,-0.010714285714285718
motor,mixed,0.02169642857142857
mem,mixed,-0.022589285714285708
mem,motor,0.05660714285714282
mixed,mem,0.006071428571428549
mixed,motor,0.035803571428571476
motor,mem,-0.03812499999999998
motor,mixed,-0.0010714285714285843
mem,mixed,-0.028750000000000015
mem,motor,-0.03589285714285713
mixed,mem,0.012321428571428612
mixed,motor,-0.06178571428571427
motor,mem,0.012678571428571402
motor,mixed,-0.07839285714285708
mem,mixed,0.11187500000000004
mem,motor,0.0067857142857142986
mixed,mem,0.004464285714285731
mixed,motor,0.038035714285714284
motor,mem,-0.02633928571428571
motor,mixed,-0.0832142857142857
mem,mixed,0.010535714285714263
mem,motor,0.001964285714285701
mixed,mem,-0.08339285714285717
mixed,motor,0.0026785714285713714
motor,mem,0.04017857142857142
motor,mixed,-0.007946428571428592
mem,mixed,-0.05562500000000003
mem,motor,0.009910714285714248
mixed,mem,-0.16919642857142864
mixed,motor,0.04026785714285709
motor,mem,-0.023928571428571403
motor,mixed,-0.03839285714285712
mem,mixed,-0.059374999999999956
mem,motor,0.04714285714285709
mixed,mem,-0.02633928571428572
mixed,motor,-0.052410714285714324
motor,mem,0.06999999999999998
motor,mixed,-0.060625000000000005
mem,mixed,0.09455357142857146
mem,motor,0.052500000000000005
mixed,mem,0.06562500000000002
mixed,motor,0.08794642857142862
motor,mem,-0.039374999999999986
motor,mixed,0.13151785714285716
mem,mixed,0.01830357142857143
mem,motor,-0.1049107142857143
mixed,mem,-0.008839285714285676
mixed,motor,0.0100892857142857
motor,mem,0.07758928571428579
motor,mixed,0.06375000000000006
mem,mixed,-0.035000000000000045
mem,motor,0.06589285714285716
mixed,mem,-0.1889285714285714
mixed,motor,0.02249999999999997
motor,mem,0.027857142857142875
motor,mixed,-0.022500000000000027
mem,mixed,-0.018035714285714297
mem,motor,-0.03758928571428572
mixed,mem,0.049196428571428585
mixed,motor,-0.0049999999999999975
motor,mem,-0.09705357142857148
motor,mixed,0.057857142857142864
mem,mixed,-0.09205357142857144
mem,motor,0.07321428571428569
mixed,mem,-0.06696428571428571
mixed,motor,0.029910714285714318
motor,mem,-0.03839285714285713
motor,mixed,-0.023392857142857215
mem,mixed,-0.036875000000000005
mem,motor,-0.09401785714285711
mixed,mem,0.040803571428571425
mixed,motor,-0.02696428571428572
motor,mem,-0.08946428571428568
motor,mixed,-0.0037500000000000163
mem,mixed,0.02419642857142862
mem,motor,0.03955357142857143
mixed,mem,0.018303571428571464
mixed,motor,-0.07035714285714287
motor,mem,0.057410714285714315
motor,mixed,0.028660714285714286
mem,mixed,-0.04035714285714289
mem,motor,0.07758928571428572
mixed,mem,0.009196428571428559
mixed,motor,-0.04910714285714289
motor,mem,-0.03758928571428569
motor,mixed,-0.0508035714285714
mem,mixed,-0.03999999999999997
mem,motor,0.0300892857142857
mixed,mem,0.035267857142857136
mixed,motor,0.008035714285714219
motor,mem,0.02982142857142856
motor,mixed,0.019464285714285694
mem,mixed,0.028303571428571435
mem,motor,-0.10758928571428575
mixed,mem,0.015267857142857123
mixed,motor,-0.022589285714285708
motor,mem,-0.05303571428571428
motor,mixed,0.05482142857142857
mem,mixed,0.035803571428571414
mem,motor,-0.13901785714285717
mixed,mem,0.08437499999999999
mixed,motor,0.0981250000000001
motor,mem,-0.03375000000000002
motor,mixed,-0.03741071428571431
mem,mixed,-0.05625
mem,motor,-0.10437499999999995
mixed,mem,-0.012321428571428551
mixed,motor,0.10919642857142856
motor,mem,-0.10857142857142855
motor,mixed,-0.04250000000000002
mem,mixed,-0.04035714285714286
mem,motor,-0.017053571428571446
mixed,mem,-0.08669642857142858
mixed,motor,0.08375000000000002
motor,mem,0.0655357142857143
motor,mixed,-0.039732142857142896
mem,mixed,-0.03598214285714284
mem,motor,0.01517857142857145
mixed,mem,0.04553571428571429
mixed,motor,-0.004732142857142814
motor,mem,0.09732142857142859
motor,mixed,-0.01973214285714286
mem,mixed,0.07821428571428571
mem,motor,-0.06901785714285714
mixed,mem,0.021517857142857106
mixed,motor,-0.026875000000000007
motor,mem,0.03249999999999995
motor,mixed,0.028750000000000005
mem,mixed,-0.09982142857142866
mem,motor,0.10276785714285712
mixed,mem,-0.11999999999999991
mixed,motor,0.008392857142857188
motor,mem,0.046517857142857146
motor,mixed,0.05017857142857142
mem,mixed,0.07794642857142854
mem,motor,0.02866071428571427
mixed,mem,-0.12205357142857143
mixed,motor,0.02464285714285718
motor,mem,0.05705357142857143
motor,mixed,0.0910714285714286
mem,mixed,-0.011785714285714278
mem,motor,-0.10991071428571428
mixed,mem,-0.037232142857142846
mixed,motor,-0.14875
motor,mem,-0.0188392857142857
motor,mixed,0.07705357142857142
mem,mixed,0.12178571428571432
mem,motor,-0.033571428571428585
mixed,mem,0.03455357142857142
mixed,motor,0.04883928571428574
motor,mem,0.05321428571428577
motor,mixed,0.07276785714285718
mem,mixed,0.16651785714285716
mem,motor,-0.03473214285714287
mixed,mem,-0.05419642857142855
mixed,motor,-0.006160714285714289
motor,mem,-0.00678571428571427
motor,mixed,0.07080357142857144
mem,mixed,-0.045000000000000026
mem,motor,0.004910714285714278
mixed,mem,-0.04241071428571424
mixed,motor,0.009642857142857165
motor,mem,0.03642857142857143
motor,mixed,0.045446428571428554
mem,mixed,0.015446428571428554
mem,motor,-0.07955357142857143
mixed,mem,0.06250000000000001
mixed,motor,-0.12964285714285712
motor,mem,-0.05901785714285716
motor,mixed,-0.04848214285714288
mem,mixed,-0.00598214285714289
mem,motor,0.11598214285714288
mixed,mem,0.10187499999999997
mixed,motor,-0.04410714285714286
motor,mem,-0.07830357142857146
motor,mixed,0.02821428571428571
mem,mixed,0.06455357142857145
mem,motor,-0.09500000000000006
mixed,mem,0.004107142857142848
mixed,motor,-0.09312499999999997
motor,mem,0.009732142857142818
motor,mixed,0.03642857142857146
mem,mixed,0.10535714285714279
mem,motor,-0.024553571428571442
mixed,mem,-0.1569642857142857
mixed,motor,-0.06250000000000001
motor,mem,-0.026071428571428613
motor,mixed,0.01785714285714287
mem,mixed,-0.06874999999999999
mem,motor,-0.003571428571428558
mixed,mem,-0.06625
mixed,motor,0.04348214285714288
motor,mem,0.030892857142857142
motor,mixed,0.032321428571428536
mem,mixed,0.06839285714285713
mem,motor,-0.009732142857142854
mixed,mem,-0.07642857142857142
mixed,motor,-0.07205357142857143
motor,mem,-0.054821428571428535
motor,mixed,0.04687500000000001
mem,mixed,0.002946428571428565
mem,motor,-0.06714285714285714
mixed,mem,-0.08517857142857141
mixed,motor,0.13178571428571423
motor,mem,0.04758928571428568
motor,mixed,0.01410714285714287
mem,mixed,-0.009732142857142847
mem,motor,-0.07589285714285711
mixed,mem,-0.09758928571428568
mixed,motor,0.07839285714285715
motor,mem,0.12160714285714293
motor,mixed,-0.11249999999999998
mem,mixed,-0.07741071428571426
mem,motor,0.03374999999999999
mixed,mem,0.050089285714285704
mixed,motor,0.12874999999999998
motor,mem,0.09794642857142857
motor,mixed,0.0030357142857142913
mem,mixed,-0.07705357142857149
mem,motor,-0.10187500000000001
mixed,mem,-0.06964285714285716
mixed,motor,0.006874999999999977
motor,mem,-0.06607142857142857
motor,mixed,-0.11196428571428575
mem,mixed,0.011696428571428602
mem,motor,0.02428571428571427
mixed,mem,-0.052321428571428595
mixed,motor,-0.04410714285714285
motor,mem,0.02526785714285718
motor,mixed,-0.0516964285714286
mem,mixed,0.021250000000000026
mem,motor,0.07080357142857142
mixed,mem,-0.08258928571428571
mixed,motor,-0.04080357142857145
motor,mem,0.10303571428571433
motor,mixed,-0.07071428571428572
mem,mixed,-0.05580357142857145
mem,motor,0.01946428571428568
mixed,mem,0.06312499999999999
mixed,motor,0.04803571428571426
motor,mem,-0.050000000000000024
motor,mixed,-0.03875
mem,mixed,0.03008928571428569
mem,motor,-0.07464285714285711
mixed,mem,-0.028571428571428543
mixed,motor,-0.01044642857142856
motor,mem,-0.013214285714285737
motor,mixed,0.041071428571428606
mem,mixed,-0.039464285714285716
mem,motor,0.00598214285714288
mixed,mem,0.10508928571428577
mixed,motor,-0.0027678571428571422
motor,mem,0.10901785714285707
motor,mixed,0.08383928571428574
mem,mixed,-0.0941964285714286
mem,motor,-0.018125000000000027
mixed,mem,-0.020625000000000022
mixed,motor,0.11285714285714286
motor,mem,0.010982142857142857
motor,mixed,-0.011071428571428567
mem,mixed,0.0023214285714285893
mem,motor,-0.00785714285714285
mixed,mem,-0.0977678571428571
mixed,motor,0.07982142857142858
motor,mem,-0.0391964285714286
motor,mixed,-0.04973214285714286
mem,mixed,-0.10205357142857144
mem,motor,0.015446428571428536
mixed,mem,0.04044642857142855
mixed,motor,0.08803571428571431
motor,mem,0.09107142857142855
motor,mixed,-0.048124999999999994
mem,mixed,-0.08901785714285712
mem,motor,0.04580357142857144
mixed,mem,-0.0560714285714286
mixed,motor,0.057232142857142856
motor,mem,0.03535714285714288
motor,mixed,-0.08124999999999998
mem,mixed,0.07071428571428566
mem,motor,0.12803571428571422
mixed,mem,0.03982142857142861
mixed,motor,-0.03973214285714284
motor,mem,0.04624999999999997
motor,mixed,0.007321428571428558
mem,mixed,-0.09062500000000002
mem,motor,-0.03339285714285719
mixed,mem,-0.047678571428571445
mixed,motor,-0.009196428571428559
motor,mem,-0.009285714285714267
motor,mixed,-0.0388392857142857
mem,mixed,-0.034910714285714274
mem,motor,-0.08633928571428573
mixed,mem,0.024285714285714247
mixed,motor,-0.07732142857142855
motor,mem,0.009107142857142873
motor,mixed,0.040892857142857134
mem,mixed,-0.04214285714285711
mem,motor,-0.09151785714285718
mixed,mem,0.045803571428571464
mixed,motor,-0.0098214285714286
motor,mem,0.027410714285714288
motor,mixed,-0.07428571428571427
mem,mixed,-0.05124999999999997
mem,motor,-0.11964285714285715
mixed,mem,-0.05901785714285714
mixed,motor,-0.0229464285714286
motor,mem,0.003214285714285719
motor,mixed,0.018482142857142853
mem,mixed,0.029732142857142825
mem,motor,-0.08455357142857146
mixed,mem,-0.090625
mixed,motor,-0.03410714285714283
motor,mem,0.07080357142857137
motor,mixed,0.0032142857142857073
mem,mixed,0.10267857142857142
mem,motor,0.07616071428571423
mixed,mem,-0.09732142857142856
mixed,motor,-0.07419642857142862
motor,mem,-0.07401785714285714
motor,mixed,0.038660714285714264
mem,mixed,0.08776785714285718
mem,motor,0.039196428571428577
mixed,mem,0.012500000000000016
mixed,motor,-0.10508928571428569
motor,mem,0.03794642857142858
motor,mixed,-0.0798214285714286
mem,mixed,0.042053571428571454
mem,motor,0.011160714285714255
mixed,mem,0.013303571428571411
mixed,motor,0.023392857142857135
motor,mem,-0.03723214285714283
motor,mixed,-0.050446428571428614
mem,mixed,0.05812499999999996
mem,motor,-0.030892857142857156
mixed,mem,0.054464285714285694
mixed,motor,0.02696428571428574
motor,mem,-0.0032142857142857645
motor,mixed,0.05901785714285711
mem,mixed,-0.06464285714285717
mem,motor,0.09464285714285713
mixed,mem,0.008482142857142877
mixed,motor,0.10178571428571433
motor,mem,0.01821428571428574
motor,mixed,0.026160714285714325
mem,mixed,-0.020089285714285695
mem,motor,-0.09473214285714282
mixed,mem,0.035178571428571455
mixed,motor,0.012767857142857164
motor,mem,0.014285714285714275
motor,mixed,0.010625000000000015
mem,mixed,0.03999999999999997
mem,motor,0.03214285714285716
mixed,mem,0.0026785714285714212
mixed,motor,-0.071875
motor,mem,0.058750000000000004
motor,mixed,-0.06839285714285712
mem,mixed,0.02160714285714286
mem,motor,0.012857142857142876
mixed,mem,0.14473214285714286
mixed,motor,-0.023035714285714305
motor,mem,-0.10312500000000004
motor,mixed,0.016607142857142827
mem,mixed,0.001696428571428562
mem,motor,0.05366071428571427
mixed,mem,-0.08723214285714286
mixed,motor,0.0018749999999999897
motor,mem,-0.05116071428571422
motor,mixed,-0.07973214285714283
mem,mixed,0.0049107142857142795
mem,motor,0.015982142857142893
mixed,mem,0.10241071428571429
mixed,motor,0.008839285714285727
motor,mem,0.08875000000000002
motor,mixed,0.05901785714285712
mem,mixed,-0.033660714285714266
mem,motor,-0.05339285714285711
mixed,mem,0.023035714285714288
mixed,motor,-0.055982142857142835
motor,mem,-0.02116071428571428
motor,mixed,0.015178571428571421
mem,mixed,-0.0863392857142857
mem,motor,0.04535714285714284
mixed,mem,0.061071428571428596
mixed,motor,0.051875
motor,mem,0.10178571428571433
motor,mixed,-0.04401785714285713
mem,mixed,-0.09366071428571429
mem,motor,0.03517857142857141
mixed,mem,0.09892857142857137
mixed,motor,0.07964285714285715
motor,mem,-0.046339285714285694
motor,mixed,0.04571428571428569
mem,mixed,-0.01946428571428573
mem,motor,-0.01562500000000002
mixed,mem,-0.06875000000000003
mixed,motor,-0.12732142857142856
motor,mem,-0.04008928571428574
motor,mixed,0.008482142857142844
mem,mixed,0.09116071428571426
mem,motor,-0.05169642857142858
mixed,mem,-0.012946428571428593
mixed,motor,-0.06232142857142864
motor,mem,-0.04205357142857145
motor,mixed,0.07580357142857143
mem,mixed,-0.02678571428571428
mem,motor,-0.05062500000000002
mixed,mem,-0.03696428571428573
mixed,motor,0.058392857142857156
motor,mem,0.06928571428571433
motor,mixed,0.08276785714285714
mem,mixed,-0.0735714285714286
mem,motor,-0.013303571428571423
mixed,mem,-0.04026785714285713
mixed,motor,-0.04142857142857141
motor,mem,0.018660714285714287
motor,mixed,0.05544642857142855
mem,mixed,-0.0047321428571428315
mem,motor,-0.0013392857142857204
mixed,mem,0.012857142857142808
mixed,motor,0.07589285714285714
motor,mem,-0.02553571428571428
motor,mixed,0.04535714285714286
mem,mixed,-0.002142857142857124
mem,motor,-0.041160714285714294
mixed,mem,0.07857142857142858
mixed,motor,0.016517857142857147
motor,mem,-0.012678571428571369
motor,mixed,-0.001874999999999979
mem,mixed,-0.005892857142857109
mem,motor,-0.08116071428571428
mixed,mem,-0.06258928571428568
mixed,motor,0.03741071428571425
motor,mem,0.06848214285714285
motor,mixed,0.026071428571428544
mem,mixed,-0.030892857142857177
mem,motor,-0.09741071428571421
mixed,mem,0.051607142857142796
mixed,motor,0.04499999999999997
motor,mem,-0.005892857142857132
motor,mixed,0.026339285714285694
mem,mixed,-0.07839285714285717
mem,motor,0.004374999999999984
mixed,mem,-0.14544642857142853
mixed,motor,-0.03857142857142858
motor,mem,-0.015000000000000017
motor,mixed,0.0010714285714285684
mem,mixed,0.06625000000000002
mem,motor,-0.005982142857142893
mixed,mem,-0.05321428571428571
mixed,motor,-0.012767857142857147
motor,mem,0.06339285714285711
motor,mixed,-0.06258928571428572
mem,mixed,0.05982142857142857
mem,motor,-0.031607142857142854
mixed,mem,-0.05821428571428568
mixed,motor,0.024732142857142814
motor,mem,-0.024107142857142844
motor,mixed,-0.08473214285714284
mem,mixed,0.13116071428571427
mem,motor,0.05580357142857144
mixed,mem,0.02357142857142856
mixed,motor,0.05401785714285715
motor,mem,0.026607142857142867
motor,mixed,-0.03330357142857141
mem,mixed,-0.07375000000000001
mem,motor,0.052410714285714345
mixed,mem,-0.023660714285714275
mixed,motor,-0.08223214285714282
motor,mem,-0.011250000000000012
motor,mixed,0.07303571428571427
mem,mixed,0.013571428571428559
mem,motor,0.01812499999999997
mixed,mem,-0.016517857142857133
mixed,motor,-0.006250000000000032
motor,mem,0.086875
motor,mixed,0.012410714285714308
mem,mixed,0.07000000000000002
mem,motor,0.10446428571428577
mixed,mem,0.09383928571428567
mixed,motor,-0.0013392857142857076
motor,mem,0.003214285714285715
motor,mixed,-0.04955357142857148
mem,mixed,0.0045535714285714094
mem,motor,-0.050089285714285725
mixed,mem,-0.10660714285714287
mixed,motor,0.032589285714285675
motor,mem,0.03830357142857147
motor,mixed,0.04232142857142857
mem,mixed,0.10803571428571423
mem,motor,0.003571428571428618
mixed,mem,0.02249999999999999
mixed,motor,0.02999999999999999
motor,mem,-0.047678571428571424
motor,mixed,-0.014464285714285695
mem,mixed,0.011964285714285724
mem,motor,0.10071428571428571
mixed,mem,0.023035714285714298
mixed,motor,0.015267857142857147
motor,mem,0.03312499999999998
motor,mixed,0.013482142857142849
mem,mixed,0.0006249999999999986
mem,motor,0.05133928571428573
mixed,mem,-0.08035714285714293
mixed,motor,-0.0013392857142856937
motor,mem,0.03964285714285713
motor,mixed,-0.0006250000000000204
mem,mixed,0.0511607142857143
mem,motor,0.0241964285714286
mixed,mem,-0.0625
mixed,motor,0.018482142857142857
motor,mem,-0.07848214285714286
motor,mixed,0.02071428571428566
mem,mixed,-0.09223214285714286
mem,motor,0.08964285714285718
mixed,mem,0.04714285714285717
mixed,motor,-0.03875000000000002
motor,mem,-0.06098214285714283
motor,mixed,0.025267857142857102
mem,mixed,0.09401785714285711
mem,motor,0.0755357142857143
mixed,mem,-0.08482142857142859
mixed,motor,0.07562500000000003
motor,mem,0.06410714285714288
motor,mixed,0.03589285714285713
mem,mixed,-0.004732142857142864
mem,motor,0.08892857142857147
mixed,mem,0.04348214285714286
mixed,motor,0.01991071428571433
motor,mem,-0.05241071428571427
motor,mixed,-0.004017857142857124
mem,mixed,-0.0763392857142857
mem,motor,0.050982142857142886
mixed,mem,-0.03241071428571426
mixed,motor,-0.11687500000000003
motor,mem,0.009017857142857133
motor,mixed,0.009285714285714283
mem,mixed,0.051071428571428615
mem,motor,-0.059196428571428594
mixed,mem,-0.02401785714285714
mixed,motor,0.02178571428571433
motor,mem,-0.030357142857142836
motor,mixed,-0.05017857142857142
mem,mixed,0.07151785714285715
mem,motor,0.0020535714285714463
mixed,mem,-0.017321428571428592
mixed,motor,-0.07178571428571427
motor,mem,-0.03794642857142861
motor,mixed,0.0015178571428571413
mem,mixed,0.061160714285714325
mem,motor,-0.033571428571428544
mixed,mem,0.02919642857142855
mixed,motor,0.055089285714285695
motor,mem,-0.0353571428571429
motor,mixed,0.011071428571428562
mem,mixed,-0.017589285714285727
mem,motor,0.012678571428571424
mixed,mem,-0.03035714285714284
mixed,motor,-0.03187499999999997
motor,mem,0.06946428571428571
motor,mixed,-0.026250000000000006
mem,mixed,0.013660714285714321
mem,motor,0.054732142857142854
mixed,mem,0.017053571428571425
mixed,motor,0.039553571428571424
motor,mem,-0.013303571428571418
motor,mixed,-0.016250000000000007
mem,mixed,0.031071428571428566
mem,motor,-0.049017857142857134
mixed,mem,-0.06169642857142858
mixed,motor,-0.016875000000000008
motor,mem,-0.03625000000000002
motor,mixed,-0.03214285714285712
mem,mixed,0.05866071428571432
mem,motor,0.055624999999999966
mixed,mem,0.04062499999999998
mixed,motor,-0.040357142857142876
motor,mem,0.04767857142857146
motor,mixed,0.036696428571428574
mem,mixed,0.01616071428571426
mem,motor,0.07080357142857142
mixed,mem,0.16678571428571431
mixed,motor,0.005803571428571431
motor,mem,0.052678571428571415
motor,mixed,-0.04214285714285716
mem,mixed,0.05160714285714283
mem,motor,-0.06053571428571432
mixed,mem,0.05607142857142856
mixed,motor,0.07526785714285719
motor,mem,0.01803571428571433
motor,mixed,0.052321428571428616
mem,mixed,-0.042857142857142885
mem,motor,0.04741071428571429
mixed,mem,-0.042678571428571455
mixed,motor,0.07187499999999995
motor,mem,0.04089285714285712
motor,mixed,0.021428571428571432
mem,mixed,-0.07874999999999996
mem,motor,0.041160714285714294
mixed,mem,-0.08428571428571431
mixed,motor,0.05553571428571432
motor,mem,-0.008392857142857152
motor,mixed,-0.026785714285714295
mem,mixed,-0.03875000000000006
mem,motor,-0.10937499999999999
mixed,mem,0.022053571428571384
mixed,motor,-0.055267857142857126
motor,mem,-0.03660714285714285
motor,mixed,-0.014910714285714258
mem,mixed,-0.05919642857142858
mem,motor,-0.0047321428571428835
mixed,mem,0.018214285714285714
mixed,motor,0.04830357142857143
motor,mem,-0.04142857142857142
motor,mixed,-0.046964285714285736
mem,mixed,0.0189285714285714
mem,motor,-0.12901785714285716
mixed,mem,0.053839285714285694
mixed,motor,0.10383928571428566
motor,mem,-0.012410714285714284
motor,mixed,-0.0005357142857142742
mem,mixed,-0.003303571428571391
mem,motor,-0.07544642857142857
mixed,mem,-0.013125000000000022
mixed,motor,0.025625000000000016
motor,mem,0.04562500000000003
motor,mixed,-0.0016071428571428309
mem,mixed,0.00642857142857141
mem,motor,-0.11437499999999998
mixed,mem,0.1252678571428571
mixed,motor,-0.03428571428571427
motor,mem,0.06062500000000003
motor,mixed,0.057410714285714294
mem,mixed,0.06160714285714284
mem,motor,-0.1005357142857143
mixed,mem,-0.00678571428571427
mixed,motor,-0.07294642857142855
motor,mem,0.07
motor,mixed,-0.03276785714285712
mem,mixed,0.02910714285714287
mem,motor,0.03321428571428568
mixed,mem,-0.04776785714285716
mixed,motor,0.08267857142857145
motor,mem,-0.022678571428571447
motor,mixed,-0.026964285714285687
mem,mixed,-0.060892857142857144
mem,motor,-0.05026785714285718
mixed,mem,0.09214285714285723
mixed,motor,-0.058750000000000004
motor,mem,-0.04160714285714286
motor,mixed,0.003124999999999965
mem,mixed,0.023125
mem,motor,-0.09232142857142853
mixed,mem,-0.02616071428571429
mixed,motor,-0.08250000000000003
motor,mem,0.05901785714285716
motor,mixed,-0.02678571428571427
mem,mixed,-0.014285714285714287
mem,motor,0.031428571428571424
mixed,mem,0.11312499999999989
mixed,motor,0.08874999999999997
motor,mem,0.05214285714285716
motor,mixed,-0.050267857142857156
mem,mixed,-0.07035714285714284
mem,motor,-0.05937500000000002
mixed,mem,0.008482142857142895
mixed,motor,0.0314285714285714
motor,mem,0.01910714285714286
motor,mixed,-0.05196428571428573
mem,mixed,0.04892857142857143
mem,motor,-0.07687500000000003
mixed,mem,0.010535714285714282
mixed,motor,0.038660714285714284
motor,mem,-0.06000000000000002
motor,mixed,-0.07874999999999999
mem,mixed,0.05651785714285714
mem,motor,-0.09946428571428576
mixed,mem,-0.11035714285714283
mixed,motor,-0.04071428571428569
motor,mem,-0.03071428571428573
motor,mixed,-0.018035714285714287
mem,mixed,0.06562500000000002
mem,motor,-0.0811607142857143
mixed,mem,-0.028303571428571452
mixed,motor,-0.051607142857142865
motor,mem,0.0005357142857142832
motor,mixed,-0.021696428571428568
mem,mixed,-0.04089285714285714
mem,motor,0.0752678571428572
mixed,mem,0.023392857142857132
mixed,motor,0.06660714285714285
motor,mem,-0.05982142857142859
motor,mixed,0.01714285714285715
mem,mixed,0.01580357142857142
mem,motor,-0.11848214285714283
mixed,mem,0.013124999999999986
mixed,motor,0.0770535714285714
motor,mem,0.0010714285714285476
motor,mixed,-0.017053571428571425
mem,mixed,0.0716071428571428
mem,motor,-0.020000000000000014
mixed,mem,0.009910714285714278
mixed,motor,-0.053928571428571374
motor,mem,-0.07687499999999996
motor,mixed,0.00482142857142856
mem,mixed,0.10187500000000003
mem,motor,-0.11750000000000001
mixed,mem,0.11044642857142857
mixed,motor,0.02660714285714285
motor,mem,0.013482142857142833
motor,mixed,0.00223214285714285
mem,mixed,0.022589285714285746
mem,motor,-0.014553571428571388
