,test_task,train_task,Mean,Std
0,mem,mixed,0.8574999999999999,0.08819620983110002
1,mem,motor,0.555,0.0647522751944451
2,mixed,mem,0.7731250000000001,0.09709853242969223
3,mixed,motor,0.58875,0.11353885426835794
4,motor,mem,0.745625,0.114687074249891
5,motor,mixed,0.8612500000000001,0.09493418773023764
