,test_task,train_task,Mean,Std
0,mem,mixed,0.5735267857142857,0.07644595058202633
1,mem,motor,0.5923710317460317,0.08174049202639028
2,mixed,mem,0.5715401785714285,0.08208400321380468
3,mixed,motor,0.5753472222222223,0.08232484467343412
4,motor,mem,0.5782787698412699,0.07007301726568749
5,motor,mixed,0.5702083333333332,0.07225015485480435
