,train_sub,test_sub,task,acc,Features
88,MSC05,MSC02,motor,0.6250000000000001,10
89,MSC05,MSC02,mem,0.625,10
90,MSC05,MSC03,mixed,0.745,10
91,MSC05,MSC03,motor,0.66,10
92,MSC05,MSC03,mem,0.6125,10
93,MSC05,MSC04,mixed,0.525,10
94,MSC05,MSC04,motor,0.435,10
95,MSC05,MSC04,mem,0.7699999999999999,10
96,MSC05,MSC06,mixed,0.5549999999999999,10
97,MSC05,MSC06,motor,0.7222222222222223,10
98,MSC05,MSC06,mem,0.52,10
99,MSC05,MSC07,mixed,0.525,10
100,MSC05,MSC07,motor,0.5666666666666667,10
101,MSC05,MSC07,mem,0.5499999999999999,10
102,MSC05,MSC10,mixed,0.205,10
103,MSC05,MSC10,motor,0.47,10
104,MSC05,MSC10,mem,0.39,10
105,MSC06,MSC01,mixed,0.35500000000000004,10
106,MSC06,MSC01,motor,0.4833333333333334,10
107,MSC06,MSC01,mem,0.43,10
108,MSC06,MSC02,mixed,0.4950000000000001,10
109,MSC06,MSC02,motor,0.4944444444444445,10
110,MSC06,MSC02,mem,0.385,10
111,MSC06,MSC03,mixed,0.505,10
112,MSC06,MSC03,motor,0.5,10
113,MSC06,MSC03,mem,0.5375,10
114,MSC06,MSC04,mixed,0.53,10
115,MSC06,MSC04,motor,0.5,10
116,MSC06,MSC04,mem,0.4550000000000001,10
117,MSC06,MSC05,mixed,0.4500000000000001,10
118,MSC06,MSC05,motor,0.5944444444444444,10
119,MSC06,MSC05,mem,0.5549999999999999,10
120,MSC06,MSC07,mixed,0.565,10
121,MSC06,MSC07,motor,0.4012345679012345,10
122,MSC06,MSC07,mem,0.4900000000000001,10
123,MSC06,MSC10,mixed,0.53,10
124,MSC06,MSC10,motor,0.5,10
125,MSC06,MSC10,mem,0.445,10
126,MSC07,MSC01,mixed,0.485,10
127,MSC07,MSC01,motor,0.4944444444444445,10
128,MSC07,MSC01,mem,0.5549999999999999,10
129,MSC07,MSC02,mixed,0.515,10
130,MSC07,MSC02,motor,0.43333333333333335,10
131,MSC07,MSC02,mem,0.635,10
132,MSC07,MSC03,mixed,0.495,10
133,MSC07,MSC03,motor,0.4666666666666667,10
134,MSC07,MSC03,mem,0.45625,10
135,MSC07,MSC04,mixed,0.28,10
136,MSC07,MSC04,motor,0.3555555555555556,10
137,MSC07,MSC04,mem,0.615,10
138,MSC07,MSC05,mixed,0.5599999999999999,10
139,MSC07,MSC05,motor,0.5333333333333333,10
140,MSC07,MSC05,mem,0.47,10
141,MSC07,MSC06,mixed,0.5499999999999999,10
142,MSC07,MSC06,motor,0.6234567901234568,10
143,MSC07,MSC06,mem,0.38,10
144,MSC07,MSC10,mixed,0.4,10
145,MSC07,MSC10,motor,0.5388888888888889,10
146,MSC07,MSC10,mem,0.6900000000000002,10
147,MSC10,MSC01,mixed,0.61,10
148,MSC10,MSC01,motor,0.66,10
149,MSC10,MSC01,mem,0.8049999999999999,10
150,MSC10,MSC02,mixed,0.4900000000000001,10
151,MSC10,MSC02,motor,0.465,10
152,MSC10,MSC02,mem,0.57,10
153,MSC10,MSC03,mixed,0.34,10
154,MSC10,MSC03,motor,0.4600000000000001,10
155,MSC10,MSC03,mem,0.475,10
156,MSC10,MSC04,mixed,0.7250000000000001,10
157,MSC10,MSC04,motor,0.7150000000000001,10
158,MSC10,MSC04,mem,0.5999999999999999,10
159,MSC10,MSC05,mixed,0.395,10
160,MSC10,MSC05,motor,0.485,10
161,MSC10,MSC05,mem,0.495,10
162,MSC10,MSC06,mixed,0.405,10
163,MSC10,MSC06,motor,0.6111111111111113,10
164,MSC10,MSC06,mem,0.5,10
165,MSC10,MSC07,mixed,0.5,10
166,MSC10,MSC07,motor,0.4555555555555556,10
167,MSC10,MSC07,mem,0.5,10
0,MSC01,MSC02,mixed,0.6649999999999999,20
1,MSC01,MSC02,motor,0.75,20
2,MSC01,MSC02,mem,0.5650000000000001,20
3,MSC01,MSC03,mixed,0.435,20
4,MSC01,MSC03,motor,0.325,20
5,MSC01,MSC03,mem,0.63125,20
6,MSC01,MSC04,mixed,0.5149999999999999,20
7,MSC01,MSC04,motor,0.665,20
8,MSC01,MSC04,mem,0.5,20
9,MSC01,MSC05,mixed,0.465,20
10,MSC01,MSC05,motor,0.615,20
11,MSC01,MSC05,mem,0.565,20
12,MSC01,MSC06,mixed,0.515,20
13,MSC01,MSC06,motor,0.5722222222222223,20
14,MSC01,MSC06,mem,0.6399999999999999,20
15,MSC01,MSC07,mixed,0.735,20
16,MSC01,MSC07,motor,0.7166666666666668,20
17,MSC01,MSC07,mem,0.4550000000000001,20
18,MSC01,MSC10,mixed,0.8150000000000001,20
19,MSC01,MSC10,motor,0.585,20
20,MSC01,MSC10,mem,0.6,20
21,MSC02,MSC01,mixed,0.6950000000000001,20
22,MSC02,MSC01,motor,0.5599999999999999,20
23,MSC02,MSC01,mem,0.585,20
24,MSC02,MSC03,mixed,0.2,20
25,MSC02,MSC03,motor,0.8099999999999999,20
26,MSC02,MSC03,mem,0.65,20
27,MSC02,MSC04,mixed,0.53,20
28,MSC02,MSC04,motor,0.5349999999999999,20
29,MSC02,MSC04,mem,0.59,20
30,MSC02,MSC05,mixed,0.495,20
31,MSC02,MSC05,motor,0.595,20
32,MSC02,MSC05,mem,0.7350000000000001,20
33,MSC02,MSC06,mixed,0.7050000000000001,20
34,MSC02,MSC06,motor,0.6166666666666666,20
35,MSC02,MSC06,mem,0.71,20
36,MSC02,MSC07,mixed,0.5499999999999999,20
37,MSC02,MSC07,motor,0.43888888888888894,20
38,MSC02,MSC07,mem,0.675,20
39,MSC02,MSC10,mixed,0.545,20
40,MSC02,MSC10,motor,0.385,20
41,MSC02,MSC10,mem,0.47,20
42,MSC03,MSC01,mixed,0.375,20
43,MSC03,MSC01,motor,0.35,20
44,MSC03,MSC01,mem,0.49375,20
45,MSC03,MSC02,mixed,0.5,20
46,MSC03,MSC02,motor,0.6649999999999999,20
47,MSC03,MSC02,mem,0.70625,20
48,MSC03,MSC04,mixed,0.5,20
49,MSC03,MSC04,motor,0.53,20
50,MSC03,MSC04,mem,0.7625000000000001,20
51,MSC03,MSC05,mixed,0.5399999999999999,20
52,MSC03,MSC05,motor,0.7,20
53,MSC03,MSC05,mem,0.7625000000000001,20
54,MSC03,MSC06,mixed,0.475,20
55,MSC03,MSC06,motor,0.42777777777777776,20
56,MSC03,MSC06,mem,0.44375,20
57,MSC03,MSC07,mixed,0.5,20
58,MSC03,MSC07,motor,0.5,20
59,MSC03,MSC07,mem,0.6625,20
60,MSC03,MSC10,mixed,0.565,20
61,MSC03,MSC10,motor,0.3549999999999999,20
62,MSC03,MSC10,mem,0.4375000000000001,20
63,MSC04,MSC01,mixed,0.4550000000000001,20
64,MSC04,MSC01,motor,0.505,20
65,MSC04,MSC01,mem,0.5,20
66,MSC04,MSC02,mixed,0.5199999999999999,20
67,MSC04,MSC02,motor,0.39,20
68,MSC04,MSC02,mem,0.4900000000000001,20
69,MSC04,MSC03,mixed,0.48,20
70,MSC04,MSC03,motor,0.5499999999999999,20
71,MSC04,MSC03,mem,0.59375,20
72,MSC04,MSC05,mixed,0.505,20
73,MSC04,MSC05,motor,0.76,20
74,MSC04,MSC05,mem,0.8049999999999999,20
75,MSC04,MSC06,mixed,0.595,20
76,MSC04,MSC06,motor,0.5,20
77,MSC04,MSC06,mem,0.515,20
78,MSC04,MSC07,mixed,0.5349999999999999,20
79,MSC04,MSC07,motor,0.3888888888888889,20
80,MSC04,MSC07,mem,0.495,20
81,MSC04,MSC10,mixed,0.59,20
82,MSC04,MSC10,motor,0.525,20
83,MSC04,MSC10,mem,0.495,20
84,MSC05,MSC01,mixed,0.475,20
85,MSC05,MSC01,motor,0.575,20
86,MSC05,MSC01,mem,0.5799999999999998,20
87,MSC05,MSC02,mixed,0.4950000000000001,20
88,MSC05,MSC02,motor,0.53,20
89,MSC05,MSC02,mem,0.565,20
90,MSC05,MSC03,mixed,0.6250000000000001,20
91,MSC05,MSC03,motor,0.455,20
92,MSC05,MSC03,mem,0.5875,20
93,MSC05,MSC04,mixed,0.545,20
94,MSC05,MSC04,motor,0.7250000000000001,20
95,MSC05,MSC04,mem,0.5649999999999998,20
96,MSC05,MSC06,mixed,0.455,20
97,MSC05,MSC06,motor,0.5222222222222221,20
98,MSC05,MSC06,mem,0.575,20
99,MSC05,MSC07,mixed,0.665,20
100,MSC05,MSC07,motor,0.4111111111111112,20
101,MSC05,MSC07,mem,0.62,20
102,MSC05,MSC10,mixed,0.3950000000000001,20
103,MSC05,MSC10,motor,0.4450000000000001,20
104,MSC05,MSC10,mem,0.5,20
105,MSC06,MSC01,mixed,0.6350000000000001,20
106,MSC06,MSC01,motor,0.5722222222222223,20
107,MSC06,MSC01,mem,0.51,20
108,MSC06,MSC02,mixed,0.6900000000000002,20
109,MSC06,MSC02,motor,0.6888888888888889,20
110,MSC06,MSC02,mem,0.75,20
111,MSC06,MSC03,mixed,0.35500000000000004,20
112,MSC06,MSC03,motor,0.45,20
113,MSC06,MSC03,mem,0.39375,20
114,MSC06,MSC04,mixed,0.5349999999999999,20
115,MSC06,MSC04,motor,0.6499999999999999,20
116,MSC06,MSC04,mem,0.5599999999999998,20
117,MSC06,MSC05,mixed,0.55,20
118,MSC06,MSC05,motor,0.5555555555555556,20
119,MSC06,MSC05,mem,0.8400000000000001,20
120,MSC06,MSC07,mixed,0.5,20
121,MSC06,MSC07,motor,0.574074074074074,20
122,MSC06,MSC07,mem,0.5,20
123,MSC06,MSC10,mixed,0.65,20
124,MSC06,MSC10,motor,0.4777777777777778,20
125,MSC06,MSC10,mem,0.57,20
126,MSC07,MSC01,mixed,0.5599999999999999,20
127,MSC07,MSC01,motor,0.6222222222222222,20
128,MSC07,MSC01,mem,0.5349999999999999,20
129,MSC07,MSC02,mixed,0.675,20
130,MSC07,MSC02,motor,0.4,20
131,MSC07,MSC02,mem,0.54,20
132,MSC07,MSC03,mixed,0.23999999999999996,20
133,MSC07,MSC03,motor,0.3888888888888889,20
134,MSC07,MSC03,mem,0.55625,20
135,MSC07,MSC04,mixed,0.5599999999999999,20
136,MSC07,MSC04,motor,0.5611111111111112,20
137,MSC07,MSC04,mem,0.5,20
138,MSC07,MSC05,mixed,0.6749999999999999,20
139,MSC07,MSC05,motor,0.38888888888888895,20
140,MSC07,MSC05,mem,0.66,20
141,MSC07,MSC06,mixed,0.635,20
142,MSC07,MSC06,motor,0.537037037037037,20
143,MSC07,MSC06,mem,0.465,20
144,MSC07,MSC10,mixed,0.585,20
145,MSC07,MSC10,motor,0.4055555555555556,20
146,MSC07,MSC10,mem,0.4,20
147,MSC10,MSC01,mixed,0.57,20
148,MSC10,MSC01,motor,0.555,20
149,MSC10,MSC01,mem,0.595,20
150,MSC10,MSC02,mixed,0.5700000000000001,20
151,MSC10,MSC02,motor,0.445,20
152,MSC10,MSC02,mem,0.5,20
153,MSC10,MSC03,mixed,0.415,20
154,MSC10,MSC03,motor,0.4750000000000001,20
155,MSC10,MSC03,mem,0.5375,20
156,MSC10,MSC04,mixed,0.545,20
157,MSC10,MSC04,motor,0.6749999999999999,20
158,MSC10,MSC04,mem,0.5,20
159,MSC10,MSC05,mixed,0.4400000000000001,20
160,MSC10,MSC05,motor,0.51,20
161,MSC10,MSC05,mem,0.5000000000000001,20
162,MSC10,MSC06,mixed,0.51,20
163,MSC10,MSC06,motor,0.5166666666666667,20
164,MSC10,MSC06,mem,0.5449999999999999,20
165,MSC10,MSC07,mixed,0.59,20
166,MSC10,MSC07,motor,0.5055555555555556,20
167,MSC10,MSC07,mem,0.4600000000000001,20
0,MSC01,MSC02,mixed,0.5799999999999998,30
1,MSC01,MSC02,motor,0.505,30
2,MSC01,MSC02,mem,0.5149999999999999,30
3,MSC01,MSC03,mixed,0.675,30
4,MSC01,MSC03,motor,0.32,30
5,MSC01,MSC03,mem,0.5625,30
6,MSC01,MSC04,mixed,0.5899999999999999,30
7,MSC01,MSC04,motor,0.6449999999999999,30
8,MSC01,MSC04,mem,0.585,30
9,MSC01,MSC05,mixed,0.675,30
10,MSC01,MSC05,motor,0.6649999999999999,30
11,MSC01,MSC05,mem,0.82,30
12,MSC01,MSC06,mixed,0.5499999999999999,30
13,MSC01,MSC06,motor,0.5,30
14,MSC01,MSC06,mem,0.7000000000000001,30
15,MSC01,MSC07,mixed,0.6900000000000001,30
16,MSC01,MSC07,motor,0.5722222222222222,30
17,MSC01,MSC07,mem,0.5900000000000001,30
18,MSC01,MSC10,mixed,0.5499999999999999,30
19,MSC01,MSC10,motor,0.805,30
20,MSC01,MSC10,mem,0.6900000000000001,30
21,MSC02,MSC01,mixed,0.6799999999999999,30
22,MSC02,MSC01,motor,0.585,30
23,MSC02,MSC01,mem,0.48,30
24,MSC02,MSC03,mixed,0.505,30
25,MSC02,MSC03,motor,0.505,30
26,MSC02,MSC03,mem,0.63125,30
27,MSC02,MSC04,mixed,0.5,30
28,MSC02,MSC04,motor,0.8800000000000002,30
29,MSC02,MSC04,mem,0.69,30
30,MSC02,MSC05,mixed,0.5649999999999998,30
31,MSC02,MSC05,motor,0.585,30
32,MSC02,MSC05,mem,0.75,30
33,MSC02,MSC06,mixed,0.5349999999999999,30
34,MSC02,MSC06,motor,0.5,30
35,MSC02,MSC06,mem,0.86,30
36,MSC02,MSC07,mixed,0.595,30
37,MSC02,MSC07,motor,0.5722222222222222,30
38,MSC02,MSC07,mem,0.47,30
39,MSC02,MSC10,mixed,0.655,30
40,MSC02,MSC10,motor,0.65,30
41,MSC02,MSC10,mem,0.55,30
42,MSC03,MSC01,mixed,0.605,30
43,MSC03,MSC01,motor,0.5399999999999999,30
44,MSC03,MSC01,mem,0.55625,30
45,MSC03,MSC02,mixed,0.5,30
46,MSC03,MSC02,motor,0.5,30
47,MSC03,MSC02,mem,0.5,30
48,MSC03,MSC04,mixed,0.495,30
49,MSC03,MSC04,motor,0.5900000000000001,30
50,MSC03,MSC04,mem,0.5,30
51,MSC03,MSC05,mixed,0.615,30
52,MSC03,MSC05,motor,0.515,30
53,MSC03,MSC05,mem,0.5625,30
54,MSC03,MSC06,mixed,0.5149999999999999,30
55,MSC03,MSC06,motor,0.5,30
56,MSC03,MSC06,mem,0.5,30
57,MSC03,MSC07,mixed,0.41,30
58,MSC03,MSC07,motor,0.6166666666666667,30
59,MSC03,MSC07,mem,0.5,30
60,MSC03,MSC10,mixed,0.51,30
61,MSC03,MSC10,motor,0.5549999999999999,30
62,MSC03,MSC10,mem,0.5,30
63,MSC04,MSC01,mixed,0.51,30
64,MSC04,MSC01,motor,0.6749999999999999,30
65,MSC04,MSC01,mem,0.6200000000000001,30
66,MSC04,MSC02,mixed,0.5,30
67,MSC04,MSC02,motor,0.6000000000000001,30
68,MSC04,MSC02,mem,0.505,30
69,MSC04,MSC03,mixed,0.5,30
70,MSC04,MSC03,motor,0.5,30
71,MSC04,MSC03,mem,0.5,30
72,MSC04,MSC05,mixed,0.5,30
73,MSC04,MSC05,motor,0.4900000000000001,30
74,MSC04,MSC05,mem,0.6799999999999999,30
75,MSC04,MSC06,mixed,0.47,30
76,MSC04,MSC06,motor,0.5,30
77,MSC04,MSC06,mem,0.4800000000000001,30
78,MSC04,MSC07,mixed,0.625,30
79,MSC04,MSC07,motor,0.6611111111111112,30
80,MSC04,MSC07,mem,0.62,30
81,MSC04,MSC10,mixed,0.755,30
82,MSC04,MSC10,motor,0.715,30
83,MSC04,MSC10,mem,0.6799999999999999,30
84,MSC05,MSC01,mixed,0.7949999999999999,30
85,MSC05,MSC01,motor,0.595,30
86,MSC05,MSC01,mem,0.51,30
87,MSC05,MSC02,mixed,0.6399999999999999,30
88,MSC05,MSC02,motor,0.5349999999999999,30
89,MSC05,MSC02,mem,0.505,30
90,MSC05,MSC03,mixed,0.715,30
91,MSC05,MSC03,motor,0.515,30
92,MSC05,MSC03,mem,0.74375,30
93,MSC05,MSC04,mixed,0.5499999999999999,30
94,MSC05,MSC04,motor,0.5849999999999999,30
95,MSC05,MSC04,mem,0.505,30
96,MSC05,MSC06,mixed,0.5549999999999999,30
97,MSC05,MSC06,motor,0.5,30
98,MSC05,MSC06,mem,0.5,30
99,MSC05,MSC07,mixed,0.585,30
100,MSC05,MSC07,motor,0.7222222222222223,30
101,MSC05,MSC07,mem,0.575,30
102,MSC05,MSC10,mixed,0.52,30
103,MSC05,MSC10,motor,0.4700000000000001,30
104,MSC05,MSC10,mem,0.4550000000000001,30
105,MSC06,MSC01,mixed,0.8099999999999999,30
106,MSC06,MSC01,motor,0.4722222222222222,30
107,MSC06,MSC01,mem,0.7849999999999999,30
108,MSC06,MSC02,mixed,0.5050000000000001,30
109,MSC06,MSC02,motor,0.5944444444444444,30
110,MSC06,MSC02,mem,0.76,30
111,MSC06,MSC03,mixed,0.5799999999999998,30
112,MSC06,MSC03,motor,0.6666666666666666,30
113,MSC06,MSC03,mem,0.725,30
114,MSC06,MSC04,mixed,0.5900000000000001,30
115,MSC06,MSC04,motor,0.7333333333333332,30
116,MSC06,MSC04,mem,0.5650000000000001,30
117,MSC06,MSC05,mixed,0.7649999999999999,30
118,MSC06,MSC05,motor,0.6000000000000001,30
119,MSC06,MSC05,mem,0.785,30
120,MSC06,MSC07,mixed,0.4400000000000001,30
121,MSC06,MSC07,motor,0.6790123456790124,30
122,MSC06,MSC07,mem,0.615,30
123,MSC06,MSC10,mixed,0.705,30
124,MSC06,MSC10,motor,0.5944444444444444,30
125,MSC06,MSC10,mem,0.55,30
126,MSC07,MSC01,mixed,0.7150000000000001,30
127,MSC07,MSC01,motor,0.5388888888888889,30
128,MSC07,MSC01,mem,0.735,30
129,MSC07,MSC02,mixed,0.5149999999999999,30
130,MSC07,MSC02,motor,0.5611111111111111,30
131,MSC07,MSC02,mem,0.46,30
132,MSC07,MSC03,mixed,0.445,30
133,MSC07,MSC03,motor,0.5611111111111111,30
134,MSC07,MSC03,mem,0.50625,30
135,MSC07,MSC04,mixed,0.5699999999999998,30
136,MSC07,MSC04,motor,0.6555555555555554,30
137,MSC07,MSC04,mem,0.6300000000000001,30
138,MSC07,MSC05,mixed,0.6199999999999999,30
139,MSC07,MSC05,motor,0.7111111111111109,30
140,MSC07,MSC05,mem,0.8649999999999999,30
141,MSC07,MSC06,mixed,0.51,30
142,MSC07,MSC06,motor,0.5925925925925926,30
143,MSC07,MSC06,mem,0.5599999999999999,30
144,MSC07,MSC10,mixed,0.57,30
145,MSC07,MSC10,motor,0.6388888888888888,30
146,MSC07,MSC10,mem,0.655,30
147,MSC10,MSC01,mixed,0.5999999999999999,30
148,MSC10,MSC01,motor,0.565,30
149,MSC10,MSC01,mem,0.4900000000000001,30
150,MSC10,MSC02,mixed,0.5,30
151,MSC10,MSC02,motor,0.495,30
152,MSC10,MSC02,mem,0.4400000000000001,30
153,MSC10,MSC03,mixed,0.5,30
154,MSC10,MSC03,motor,0.5,30
155,MSC10,MSC03,mem,0.5,30
156,MSC10,MSC04,mixed,0.835,30
157,MSC10,MSC04,motor,0.645,30
158,MSC10,MSC04,mem,0.7000000000000001,30
159,MSC10,MSC05,mixed,0.5599999999999998,30
160,MSC10,MSC05,motor,0.4350000000000001,30
161,MSC10,MSC05,mem,0.46,30
162,MSC10,MSC06,mixed,0.5549999999999999,30
163,MSC10,MSC06,motor,0.5333333333333333,30
164,MSC10,MSC06,mem,0.4350000000000001,30
165,MSC10,MSC07,mixed,0.5649999999999998,30
166,MSC10,MSC07,motor,0.6388888888888891,30
167,MSC10,MSC07,mem,0.6650000000000001,30
0,MSC01,MSC02,mixed,0.53,40
1,MSC01,MSC02,motor,0.495,40
2,MSC01,MSC02,mem,0.5549999999999999,40
3,MSC01,MSC03,mixed,0.4600000000000001,40
4,MSC01,MSC03,motor,0.6700000000000002,40
5,MSC01,MSC03,mem,0.45625,40
6,MSC01,MSC04,mixed,0.7,40
7,MSC01,MSC04,motor,0.735,40
8,MSC01,MSC04,mem,0.625,40
9,MSC01,MSC05,mixed,0.795,40
10,MSC01,MSC05,motor,0.7350000000000001,40
11,MSC01,MSC05,mem,0.61,40
12,MSC01,MSC06,mixed,0.665,40
13,MSC01,MSC06,motor,0.5555555555555556,40
14,MSC01,MSC06,mem,0.7899999999999998,40
15,MSC01,MSC07,mixed,0.66,40
16,MSC01,MSC07,motor,0.538888888888889,40
17,MSC01,MSC07,mem,0.565,40
18,MSC01,MSC10,mixed,0.75,40
19,MSC01,MSC10,motor,0.7350000000000001,40
20,MSC01,MSC10,mem,0.5700000000000001,40
21,MSC02,MSC01,mixed,0.565,40
22,MSC02,MSC01,motor,0.5499999999999999,40
23,MSC02,MSC01,mem,0.5449999999999999,40
24,MSC02,MSC03,mixed,0.5149999999999999,40
25,MSC02,MSC03,motor,0.6249999999999999,40
26,MSC02,MSC03,mem,0.6625,40
27,MSC02,MSC04,mixed,0.5399999999999999,40
28,MSC02,MSC04,motor,0.7899999999999999,40
29,MSC02,MSC04,mem,0.5700000000000001,40
30,MSC02,MSC05,mixed,0.5399999999999999,40
31,MSC02,MSC05,motor,0.635,40
32,MSC02,MSC05,mem,0.93,40
33,MSC02,MSC06,mixed,0.5449999999999999,40
34,MSC02,MSC06,motor,0.6500000000000001,40
35,MSC02,MSC06,mem,0.67,40
36,MSC02,MSC07,mixed,0.61,40
37,MSC02,MSC07,motor,0.5444444444444444,40
38,MSC02,MSC07,mem,0.5949999999999999,40
39,MSC02,MSC10,mixed,0.575,40
40,MSC02,MSC10,motor,0.705,40
41,MSC02,MSC10,mem,0.6300000000000001,40
42,MSC03,MSC01,mixed,0.5499999999999999,40
43,MSC03,MSC01,motor,0.5650000000000001,40
44,MSC03,MSC01,mem,0.51875,40
45,MSC03,MSC02,mixed,0.56,40
46,MSC03,MSC02,motor,0.76,40
47,MSC03,MSC02,mem,0.6062500000000001,40
48,MSC03,MSC04,mixed,0.485,40
49,MSC03,MSC04,motor,0.675,40
50,MSC03,MSC04,mem,0.525,40
51,MSC03,MSC05,mixed,0.75,40
52,MSC03,MSC05,motor,0.975,40
53,MSC03,MSC05,mem,0.675,40
54,MSC03,MSC06,mixed,0.41,40
55,MSC03,MSC06,motor,0.6055555555555555,40
56,MSC03,MSC06,mem,0.55,40
57,MSC03,MSC07,mixed,0.5,40
58,MSC03,MSC07,motor,0.7000000000000001,40
59,MSC03,MSC07,mem,0.5937499999999999,40
60,MSC03,MSC10,mixed,0.48,40
61,MSC03,MSC10,motor,0.5700000000000001,40
62,MSC03,MSC10,mem,0.5125,40
63,MSC04,MSC01,mixed,0.7899999999999998,40
64,MSC04,MSC01,motor,0.7899999999999999,40
65,MSC04,MSC01,mem,0.7699999999999999,40
66,MSC04,MSC02,mixed,0.5449999999999999,40
67,MSC04,MSC02,motor,0.765,40
68,MSC04,MSC02,mem,0.655,40
69,MSC04,MSC03,mixed,0.53,40
70,MSC04,MSC03,motor,0.8150000000000001,40
71,MSC04,MSC03,mem,0.61875,40
72,MSC04,MSC05,mixed,0.595,40
73,MSC04,MSC05,motor,0.7649999999999999,40
74,MSC04,MSC05,mem,0.705,40
75,MSC04,MSC06,mixed,0.745,40
76,MSC04,MSC06,motor,0.7277777777777779,40
77,MSC04,MSC06,mem,0.7,40
78,MSC04,MSC07,mixed,0.625,40
79,MSC04,MSC07,motor,0.8166666666666667,40
80,MSC04,MSC07,mem,0.6950000000000001,40
81,MSC04,MSC10,mixed,0.5399999999999999,40
82,MSC04,MSC10,motor,0.8549999999999999,40
83,MSC04,MSC10,mem,0.64,40
84,MSC05,MSC01,mixed,0.7999999999999999,40
85,MSC05,MSC01,motor,0.76,40
86,MSC05,MSC01,mem,0.725,40
87,MSC05,MSC02,mixed,0.6049999999999999,40
