train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.7000000000000001
MSC01,MSC02,motor,0.475
MSC01,MSC02,mem,0.65
MSC01,MSC03,mixed,0.68
MSC01,MSC03,motor,0.7999999999999998
MSC01,MSC03,mem,0.5875
MSC01,MSC04,mixed,0.5599999999999999
MSC01,MSC04,motor,0.7799999999999999
MSC01,MSC04,mem,0.705
MSC01,MSC05,mixed,0.805
MSC01,MSC05,motor,0.595
MSC01,MSC05,mem,0.7999999999999999
MSC01,MSC06,mixed,0.565
MSC01,MSC06,motor,0.5555555555555555
MSC01,MSC06,mem,0.645
MSC01,MSC07,mixed,0.525
MSC01,MSC07,motor,0.5666666666666667
MSC01,MSC07,mem,0.685
MSC01,MSC10,mixed,0.51
MSC01,MSC10,motor,0.5
MSC01,MSC10,mem,0.565
MSC02,MSC01,mixed,0.5349999999999999
MSC02,MSC01,motor,0.5
MSC02,MSC01,mem,0.7449999999999999
MSC02,MSC03,mixed,0.45
MSC02,MSC03,motor,0.59
MSC02,MSC03,mem,0.625
MSC02,MSC04,mixed,0.525
MSC02,MSC04,motor,0.72
MSC02,MSC04,mem,0.5900000000000001
MSC02,MSC05,mixed,0.755
MSC02,MSC05,motor,0.7649999999999999
MSC02,MSC05,mem,0.8300000000000001
MSC02,MSC06,mixed,0.5499999999999999
MSC02,MSC06,motor,0.5666666666666667
MSC02,MSC06,mem,0.865
MSC02,MSC07,mixed,0.385
MSC02,MSC07,motor,0.5
MSC02,MSC07,mem,0.565
MSC02,MSC10,mixed,0.495
MSC02,MSC10,motor,0.5
MSC02,MSC10,mem,0.635
MSC03,MSC01,mixed,0.5199999999999999
MSC03,MSC01,motor,0.73
MSC03,MSC01,mem,0.7000000000000001
MSC03,MSC02,mixed,0.5
MSC03,MSC02,motor,0.505
MSC03,MSC02,mem,0.575
MSC03,MSC04,mixed,0.54
MSC03,MSC04,motor,0.6449999999999999
MSC03,MSC04,mem,0.5687500000000001
MSC03,MSC05,mixed,0.54
MSC03,MSC05,motor,0.7150000000000001
MSC03,MSC05,mem,0.6250000000000001
MSC03,MSC06,mixed,0.665
MSC03,MSC06,motor,0.8555555555555555
MSC03,MSC06,mem,0.8187500000000001
MSC03,MSC07,mixed,0.5
MSC03,MSC07,motor,0.5
MSC03,MSC07,mem,0.5
MSC03,MSC10,mixed,0.5149999999999999
MSC03,MSC10,motor,0.5499999999999999
MSC03,MSC10,mem,0.5625
MSC04,MSC01,mixed,0.495
MSC04,MSC01,motor,0.7849999999999999
MSC04,MSC01,mem,0.5149999999999999
MSC04,MSC02,mixed,0.465
MSC04,MSC02,motor,0.835
MSC04,MSC02,mem,0.6199999999999999
MSC04,MSC03,mixed,0.5
MSC04,MSC03,motor,0.515
MSC04,MSC03,mem,0.5
MSC04,MSC05,mixed,0.4400000000000001
MSC04,MSC05,motor,0.9350000000000002
MSC04,MSC05,mem,0.63
MSC04,MSC06,mixed,0.45500000000000007
MSC04,MSC06,motor,0.55
MSC04,MSC06,mem,0.5
MSC04,MSC07,mixed,0.445
MSC04,MSC07,motor,0.7055555555555555
MSC04,MSC07,mem,0.43500000000000005
MSC04,MSC10,mixed,0.48500000000000004
MSC04,MSC10,motor,0.5999999999999999
MSC04,MSC10,mem,0.665
MSC05,MSC01,mixed,0.575
MSC05,MSC01,motor,0.5
MSC05,MSC01,mem,0.585
MSC05,MSC02,mixed,0.7
MSC05,MSC02,motor,0.95
MSC05,MSC02,mem,0.7899999999999998
MSC05,MSC03,mixed,0.6850000000000002
MSC05,MSC03,motor,0.6200000000000001
MSC05,MSC03,mem,0.61875
MSC05,MSC04,mixed,0.62
MSC05,MSC04,motor,0.8800000000000001
MSC05,MSC04,mem,0.655
MSC05,MSC06,mixed,0.485
MSC05,MSC06,motor,0.8444444444444444
MSC05,MSC06,mem,0.635
MSC05,MSC07,mixed,0.33499999999999996
MSC05,MSC07,motor,0.5499999999999999
MSC05,MSC07,mem,0.39499999999999996
MSC05,MSC10,mixed,0.5899999999999999
MSC05,MSC10,motor,0.605
MSC05,MSC10,mem,0.45
MSC06,MSC01,mixed,0.6100000000000001
MSC06,MSC01,motor,0.7277777777777776
MSC06,MSC01,mem,0.615
MSC06,MSC02,mixed,0.5
MSC06,MSC02,motor,0.5666666666666668
MSC06,MSC02,mem,0.58
MSC06,MSC03,mixed,0.725
MSC06,MSC03,motor,0.8055555555555556
MSC06,MSC03,mem,0.90625
MSC06,MSC04,mixed,0.505
MSC06,MSC04,motor,0.5166666666666667
MSC06,MSC04,mem,0.675
MSC06,MSC05,mixed,0.62
MSC06,MSC05,motor,0.661111111111111
MSC06,MSC05,mem,0.835
MSC06,MSC07,mixed,0.505
MSC06,MSC07,motor,0.5555555555555556
MSC06,MSC07,mem,0.515
MSC06,MSC10,mixed,0.49000000000000005
MSC06,MSC10,motor,0.6055555555555556
MSC06,MSC10,mem,0.66
MSC07,MSC01,mixed,0.5499999999999999
MSC07,MSC01,motor,0.47777777777777786
MSC07,MSC01,mem,0.5850000000000001
MSC07,MSC02,mixed,0.5149999999999999
MSC07,MSC02,motor,0.5
MSC07,MSC02,mem,0.505
MSC07,MSC03,mixed,0.47000000000000003
MSC07,MSC03,motor,0.5222222222222223
MSC07,MSC03,mem,0.61875
MSC07,MSC04,mixed,0.555
MSC07,MSC04,motor,0.5555555555555555
MSC07,MSC04,mem,0.5700000000000001
MSC07,MSC05,mixed,0.4250000000000001
MSC07,MSC05,motor,0.5333333333333333
MSC07,MSC05,mem,0.48
MSC07,MSC06,mixed,0.52
MSC07,MSC06,motor,0.5
MSC07,MSC06,mem,0.705
MSC07,MSC10,mixed,0.485
MSC07,MSC10,motor,0.827777777777778
MSC07,MSC10,mem,0.54
MSC10,MSC01,mixed,0.4800000000000001
MSC10,MSC01,motor,0.43
MSC10,MSC01,mem,0.615
MSC10,MSC02,mixed,0.52
MSC10,MSC02,motor,0.545
MSC10,MSC02,mem,0.5
MSC10,MSC03,mixed,0.465
MSC10,MSC03,motor,0.4250000000000001
MSC10,MSC03,mem,0.5
MSC10,MSC04,mixed,0.5
MSC10,MSC04,motor,0.55
MSC10,MSC04,mem,0.5
MSC10,MSC05,mixed,0.45
MSC10,MSC05,motor,0.5349999999999999
MSC10,MSC05,mem,0.46499999999999997
MSC10,MSC06,mixed,0.4600000000000001
MSC10,MSC06,motor,0.5444444444444445
MSC10,MSC06,mem,0.6599999999999999
MSC10,MSC07,mixed,0.5
MSC10,MSC07,motor,0.5222222222222221
MSC10,MSC07,mem,0.4699999999999999
