train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.5399999999999999
MSC01,MSC02,motor,0.7749999999999999
MSC01,MSC02,mem,0.5349999999999999
MSC01,MSC03,mixed,0.5849999999999999
MSC01,MSC03,motor,0.76
MSC01,MSC03,mem,0.59375
MSC01,MSC04,mixed,0.5549999999999999
MSC01,MSC04,motor,0.8399999999999999
MSC01,MSC04,mem,0.8799999999999999
MSC01,MSC05,mixed,0.635
MSC01,MSC05,motor,0.885
MSC01,MSC05,mem,0.8799999999999999
MSC01,MSC06,mixed,0.605
MSC01,MSC06,motor,0.9222222222222222
MSC01,MSC06,mem,0.93
MSC01,MSC07,mixed,0.635
MSC01,MSC07,motor,0.7000000000000001
MSC01,MSC07,mem,0.655
MSC01,MSC10,mixed,0.725
MSC01,MSC10,motor,0.6749999999999999
MSC01,MSC10,mem,0.8299999999999998
MSC02,MSC01,mixed,0.5549999999999999
MSC02,MSC01,motor,0.5349999999999999
MSC02,MSC01,mem,0.72
MSC02,MSC03,mixed,0.8700000000000001
MSC02,MSC03,motor,0.7749999999999999
MSC02,MSC03,mem,0.73125
MSC02,MSC04,mixed,0.5449999999999999
MSC02,MSC04,motor,0.645
MSC02,MSC04,mem,0.675
MSC02,MSC05,mixed,0.605
MSC02,MSC05,motor,0.51
MSC02,MSC05,mem,0.975
MSC02,MSC06,mixed,0.59
MSC02,MSC06,motor,0.638888888888889
MSC02,MSC06,mem,0.8950000000000001
MSC02,MSC07,mixed,0.6799999999999999
MSC02,MSC07,motor,0.6333333333333333
MSC02,MSC07,mem,0.9100000000000001
MSC02,MSC10,mixed,0.65
MSC02,MSC10,motor,0.5999999999999999
MSC02,MSC10,mem,0.6100000000000001
MSC03,MSC01,mixed,0.5149999999999999
MSC03,MSC01,motor,0.835
MSC03,MSC01,mem,0.6312500000000001
MSC03,MSC02,mixed,0.8350000000000002
MSC03,MSC02,motor,0.69
MSC03,MSC02,mem,0.78125
MSC03,MSC04,mixed,0.7649999999999999
MSC03,MSC04,motor,0.9299999999999999
MSC03,MSC04,mem,0.8125
MSC03,MSC05,mixed,0.8400000000000001
MSC03,MSC05,motor,0.925
MSC03,MSC05,mem,0.70625
MSC03,MSC06,mixed,0.71
MSC03,MSC06,motor,0.9666666666666668
MSC03,MSC06,mem,0.6937500000000001
MSC03,MSC07,mixed,0.58
MSC03,MSC07,motor,0.8833333333333332
MSC03,MSC07,mem,0.63125
MSC03,MSC10,mixed,0.505
MSC03,MSC10,motor,0.605
MSC03,MSC10,mem,0.9062500000000001
MSC04,MSC01,mixed,0.8550000000000001
MSC04,MSC01,motor,0.8400000000000001
MSC04,MSC01,mem,0.9450000000000001
MSC04,MSC02,mixed,0.5249999999999999
MSC04,MSC02,motor,0.74
MSC04,MSC02,mem,0.7450000000000001
MSC04,MSC03,mixed,0.635
MSC04,MSC03,motor,0.915
MSC04,MSC03,mem,0.675
MSC04,MSC05,mixed,0.6800000000000002
MSC04,MSC05,motor,0.8950000000000001
MSC04,MSC05,mem,0.9400000000000001
MSC04,MSC06,mixed,0.9349999999999999
MSC04,MSC06,motor,0.8944444444444446
MSC04,MSC06,mem,0.925
MSC04,MSC07,mixed,0.5
MSC04,MSC07,motor,0.8777777777777779
MSC04,MSC07,mem,0.7749999999999999
MSC04,MSC10,mixed,0.76
MSC04,MSC10,motor,0.8699999999999999
MSC04,MSC10,mem,0.9349999999999999
MSC05,MSC01,mixed,0.5449999999999999
MSC05,MSC01,motor,0.75
MSC05,MSC01,mem,0.8149999999999998
MSC05,MSC02,mixed,0.5
MSC05,MSC02,motor,0.7699999999999999
MSC05,MSC02,mem,0.6199999999999999
MSC05,MSC03,mixed,0.655
MSC05,MSC03,motor,0.875
MSC05,MSC03,mem,0.8875
MSC05,MSC04,mixed,0.665
MSC05,MSC04,motor,0.73
MSC05,MSC04,mem,0.7999999999999999
MSC05,MSC06,mixed,0.925
MSC05,MSC06,motor,0.8111111111111111
MSC05,MSC06,mem,0.9549999999999998
MSC05,MSC07,mixed,0.6950000000000001
MSC05,MSC07,motor,0.7555555555555555
MSC05,MSC07,mem,0.875
MSC05,MSC10,mixed,0.585
MSC05,MSC10,motor,0.8099999999999999
MSC05,MSC10,mem,0.7799999999999999
MSC06,MSC01,mixed,0.6049999999999999
MSC06,MSC01,motor,0.6055555555555555
MSC06,MSC01,mem,0.89
MSC06,MSC02,mixed,0.755
MSC06,MSC02,motor,0.6444444444444444
MSC06,MSC02,mem,0.645
MSC06,MSC03,mixed,0.635
MSC06,MSC03,motor,0.6722222222222223
MSC06,MSC03,mem,0.74375
MSC06,MSC04,mixed,0.76
MSC06,MSC04,motor,0.7444444444444445
MSC06,MSC04,mem,0.95
MSC06,MSC05,mixed,0.835
MSC06,MSC05,motor,0.7333333333333333
MSC06,MSC05,mem,0.9099999999999999
MSC06,MSC07,mixed,0.725
MSC06,MSC07,motor,0.7839506172839505
MSC06,MSC07,mem,0.6650000000000001
MSC06,MSC10,mixed,0.6500000000000001
MSC06,MSC10,motor,0.6222222222222222
MSC06,MSC10,mem,0.78
MSC07,MSC01,mixed,0.7049999999999998
MSC07,MSC01,motor,0.7666666666666667
MSC07,MSC01,mem,0.925
MSC07,MSC02,mixed,0.745
MSC07,MSC02,motor,0.8444444444444444
MSC07,MSC02,mem,0.905
MSC07,MSC03,mixed,0.6649999999999999
MSC07,MSC03,motor,0.8833333333333333
MSC07,MSC03,mem,0.8375
MSC07,MSC04,mixed,0.6450000000000001
MSC07,MSC04,motor,0.8555555555555555
MSC07,MSC04,mem,0.835
MSC07,MSC05,mixed,0.6649999999999999
MSC07,MSC05,motor,0.8444444444444443
MSC07,MSC05,mem,0.9400000000000001
MSC07,MSC06,mixed,0.5599999999999999
MSC07,MSC06,motor,0.6913580246913581
MSC07,MSC06,mem,0.8150000000000001
MSC07,MSC10,mixed,0.5549999999999999
MSC07,MSC10,motor,0.7555555555555556
MSC07,MSC10,mem,0.8549999999999999
MSC10,MSC01,mixed,0.665
MSC10,MSC01,motor,0.7550000000000001
MSC10,MSC01,mem,0.8249999999999998
MSC10,MSC02,mixed,0.5
MSC10,MSC02,motor,0.7550000000000001
MSC10,MSC02,mem,0.505
MSC10,MSC03,mixed,0.505
MSC10,MSC03,motor,0.6149999999999999
MSC10,MSC03,mem,0.79375
MSC10,MSC04,mixed,0.7100000000000001
MSC10,MSC04,motor,0.8149999999999998
MSC10,MSC04,mem,0.8549999999999999
MSC10,MSC05,mixed,0.565
MSC10,MSC05,motor,0.795
MSC10,MSC05,mem,0.99
MSC10,MSC06,mixed,0.51
MSC10,MSC06,motor,0.6333333333333333
MSC10,MSC06,mem,0.8550000000000001
MSC10,MSC07,mixed,0.625
MSC10,MSC07,motor,0.8388888888888889
MSC10,MSC07,mem,0.7300000000000001
