train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.53
MSC01,MSC02,motor,0.495
MSC01,MSC02,mem,0.5549999999999999
MSC01,MSC03,mixed,0.4600000000000001
MSC01,MSC03,motor,0.6700000000000002
MSC01,MSC03,mem,0.45625
MSC01,MSC04,mixed,0.7
MSC01,MSC04,motor,0.735
MSC01,MSC04,mem,0.625
MSC01,MSC05,mixed,0.795
MSC01,MSC05,motor,0.7350000000000001
MSC01,MSC05,mem,0.61
MSC01,MSC06,mixed,0.665
MSC01,MSC06,motor,0.5555555555555556
MSC01,MSC06,mem,0.7899999999999998
MSC01,MSC07,mixed,0.66
MSC01,MSC07,motor,0.538888888888889
MSC01,MSC07,mem,0.565
MSC01,MSC10,mixed,0.75
MSC01,MSC10,motor,0.7350000000000001
MSC01,MSC10,mem,0.5700000000000001
MSC02,MSC01,mixed,0.565
MSC02,MSC01,motor,0.5499999999999999
MSC02,MSC01,mem,0.5449999999999999
MSC02,MSC03,mixed,0.5149999999999999
MSC02,MSC03,motor,0.6249999999999999
MSC02,MSC03,mem,0.6625
MSC02,MSC04,mixed,0.5399999999999999
MSC02,MSC04,motor,0.7899999999999999
MSC02,MSC04,mem,0.5700000000000001
MSC02,MSC05,mixed,0.5399999999999999
MSC02,MSC05,motor,0.635
MSC02,MSC05,mem,0.93
MSC02,MSC06,mixed,0.5449999999999999
MSC02,MSC06,motor,0.6500000000000001
MSC02,MSC06,mem,0.67
MSC02,MSC07,mixed,0.61
MSC02,MSC07,motor,0.5444444444444444
MSC02,MSC07,mem,0.5949999999999999
MSC02,MSC10,mixed,0.575
MSC02,MSC10,motor,0.705
MSC02,MSC10,mem,0.6300000000000001
MSC03,MSC01,mixed,0.5499999999999999
MSC03,MSC01,motor,0.5650000000000001
MSC03,MSC01,mem,0.51875
MSC03,MSC02,mixed,0.56
MSC03,MSC02,motor,0.76
MSC03,MSC02,mem,0.6062500000000001
MSC03,MSC04,mixed,0.485
MSC03,MSC04,motor,0.675
MSC03,MSC04,mem,0.525
MSC03,MSC05,mixed,0.75
MSC03,MSC05,motor,0.975
MSC03,MSC05,mem,0.675
MSC03,MSC06,mixed,0.41000000000000003
MSC03,MSC06,motor,0.6055555555555555
MSC03,MSC06,mem,0.55
MSC03,MSC07,mixed,0.5
MSC03,MSC07,motor,0.7000000000000001
MSC03,MSC07,mem,0.5937499999999999
MSC03,MSC10,mixed,0.48
MSC03,MSC10,motor,0.5700000000000001
MSC03,MSC10,mem,0.5125
MSC04,MSC01,mixed,0.7899999999999998
MSC04,MSC01,motor,0.7899999999999999
MSC04,MSC01,mem,0.7699999999999999
MSC04,MSC02,mixed,0.5449999999999999
MSC04,MSC02,motor,0.765
MSC04,MSC02,mem,0.655
MSC04,MSC03,mixed,0.53
MSC04,MSC03,motor,0.8150000000000001
MSC04,MSC03,mem,0.61875
MSC04,MSC05,mixed,0.595
MSC04,MSC05,motor,0.7649999999999999
MSC04,MSC05,mem,0.705
MSC04,MSC06,mixed,0.745
MSC04,MSC06,motor,0.7277777777777779
MSC04,MSC06,mem,0.7
MSC04,MSC07,mixed,0.625
MSC04,MSC07,motor,0.8166666666666667
MSC04,MSC07,mem,0.6950000000000001
MSC04,MSC10,mixed,0.5399999999999999
MSC04,MSC10,motor,0.8549999999999999
MSC04,MSC10,mem,0.64
MSC05,MSC01,mixed,0.7999999999999999
MSC05,MSC01,motor,0.76
MSC05,MSC01,mem,0.725
MSC05,MSC02,mixed,0.6049999999999999
MSC05,MSC02,motor,0.51
MSC05,MSC02,mem,0.85
MSC05,MSC03,mixed,0.8600000000000001
MSC05,MSC03,motor,0.9399999999999998
MSC05,MSC03,mem,0.60625
MSC05,MSC04,mixed,0.5399999999999999
MSC05,MSC04,motor,0.745
MSC05,MSC04,mem,0.6900000000000001
MSC05,MSC06,mixed,0.7100000000000001
MSC05,MSC06,motor,0.7944444444444444
MSC05,MSC06,mem,0.8400000000000001
MSC05,MSC07,mixed,0.635
MSC05,MSC07,motor,0.44444444444444453
MSC05,MSC07,mem,0.7999999999999998
MSC05,MSC10,mixed,0.5
MSC05,MSC10,motor,0.51
MSC05,MSC10,mem,0.58
MSC06,MSC01,mixed,0.7100000000000002
MSC06,MSC01,motor,0.5888888888888889
MSC06,MSC01,mem,0.465
MSC06,MSC02,mixed,0.5
MSC06,MSC02,motor,0.5333333333333333
MSC06,MSC02,mem,0.45000000000000007
MSC06,MSC03,mixed,0.35
MSC06,MSC03,motor,0.6111111111111112
MSC06,MSC03,mem,0.44375
MSC06,MSC04,mixed,0.6749999999999999
MSC06,MSC04,motor,0.7
MSC06,MSC04,mem,0.565
MSC06,MSC05,mixed,0.6000000000000001
MSC06,MSC05,motor,0.6166666666666667
MSC06,MSC05,mem,0.5900000000000001
MSC06,MSC07,mixed,0.615
MSC06,MSC07,motor,0.5740740740740741
MSC06,MSC07,mem,0.6599999999999999
MSC06,MSC10,mixed,0.5149999999999999
MSC06,MSC10,motor,0.5388888888888889
MSC06,MSC10,mem,0.5449999999999999
MSC07,MSC01,mixed,0.765
MSC07,MSC01,motor,0.6611111111111111
MSC07,MSC01,mem,0.7649999999999999
MSC07,MSC02,mixed,0.52
MSC07,MSC02,motor,0.55
MSC07,MSC02,mem,0.5799999999999998
MSC07,MSC03,mixed,0.375
MSC07,MSC03,motor,0.6944444444444445
MSC07,MSC03,mem,0.6375
MSC07,MSC04,mixed,0.655
MSC07,MSC04,motor,0.688888888888889
MSC07,MSC04,mem,0.635
MSC07,MSC05,mixed,0.635
MSC07,MSC05,motor,0.5833333333333335
MSC07,MSC05,mem,0.635
MSC07,MSC06,mixed,0.6549999999999999
MSC07,MSC06,motor,0.5864197530864197
MSC07,MSC06,mem,0.74
MSC07,MSC10,mixed,0.73
MSC07,MSC10,motor,0.8166666666666665
MSC07,MSC10,mem,0.7999999999999999
MSC10,MSC01,mixed,0.925
MSC10,MSC01,motor,0.795
MSC10,MSC01,mem,0.62
MSC10,MSC02,mixed,0.53
MSC10,MSC02,motor,0.7500000000000001
MSC10,MSC02,mem,0.63
MSC10,MSC03,mixed,0.445
MSC10,MSC03,motor,0.6900000000000002
MSC10,MSC03,mem,0.51875
MSC10,MSC04,mixed,0.64
MSC10,MSC04,motor,0.9299999999999999
MSC10,MSC04,mem,0.5799999999999998
MSC10,MSC05,mixed,0.6450000000000001
MSC10,MSC05,motor,0.615
MSC10,MSC05,mem,0.5499999999999999
MSC10,MSC06,mixed,0.5
MSC10,MSC06,motor,0.5777777777777777
MSC10,MSC06,mem,0.505
MSC10,MSC07,mixed,0.835
MSC10,MSC07,motor,0.9555555555555555
MSC10,MSC07,mem,0.5349999999999999
