train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.6849999999999999
mixed,mem,MSC01,MSC02,0.8049999999999999
motor,mixed,MSC01,MSC02,0.705
motor,mem,MSC01,MSC02,0.74
mem,mixed,MSC01,MSC02,0.8299999999999998
mem,motor,MSC01,MSC02,0.755
mixed,motor,MSC01,MSC03,0.5850000000000001
mixed,mem,MSC01,MSC03,0.6
motor,mixed,MSC01,MSC03,0.72
motor,mem,MSC01,MSC03,0.7
mem,mixed,MSC01,MSC03,0.68
mem,motor,MSC01,MSC03,0.7350000000000001
mixed,motor,MSC01,MSC04,0.8299999999999998
mixed,mem,MSC01,MSC04,0.8049999999999999
motor,mixed,MSC01,MSC04,0.7449999999999999
motor,mem,MSC01,MSC04,0.685
mem,mixed,MSC01,MSC04,0.8499999999999999
mem,motor,MSC01,MSC04,0.89
mixed,motor,MSC01,MSC05,0.79
mixed,mem,MSC01,MSC05,0.8049999999999999
motor,mixed,MSC01,MSC05,0.71
motor,mem,MSC01,MSC05,0.8400000000000001
mem,mixed,MSC01,MSC05,0.82
mem,motor,MSC01,MSC05,0.845
mixed,motor,MSC01,MSC06,0.8277777777777778
mixed,mem,MSC01,MSC06,0.9
motor,mixed,MSC01,MSC06,0.5149999999999999
motor,mem,MSC01,MSC06,0.5449999999999999
mem,mixed,MSC01,MSC06,0.66
mem,motor,MSC01,MSC06,0.8055555555555556
mixed,motor,MSC01,MSC07,0.5944444444444444
mixed,mem,MSC01,MSC07,0.6249999999999999
motor,mixed,MSC01,MSC07,0.9349999999999999
motor,mem,MSC01,MSC07,0.7749999999999999
mem,mixed,MSC01,MSC07,0.6950000000000001
mem,motor,MSC01,MSC07,0.6611111111111112
mixed,motor,MSC01,MSC10,0.8549999999999999
mixed,mem,MSC01,MSC10,0.845
motor,mixed,MSC01,MSC10,0.66
motor,mem,MSC01,MSC10,0.8500000000000002
mem,mixed,MSC01,MSC10,0.8399999999999999
mem,motor,MSC01,MSC10,0.845
mixed,motor,MSC02,MSC01,0.6650000000000001
mixed,mem,MSC02,MSC01,0.59
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.9399999999999998
mem,motor,MSC02,MSC01,0.9850000000000001
mixed,motor,MSC02,MSC03,0.675
mixed,mem,MSC02,MSC03,0.63125
motor,mixed,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.75
mem,motor,MSC02,MSC03,0.845
mixed,motor,MSC02,MSC04,0.6950000000000001
mixed,mem,MSC02,MSC04,0.5449999999999999
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.9650000000000001
mem,motor,MSC02,MSC04,0.99
mixed,motor,MSC02,MSC05,0.705
mixed,mem,MSC02,MSC05,0.62
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.97
mem,motor,MSC02,MSC05,0.915
mixed,motor,MSC02,MSC06,0.5944444444444443
mixed,mem,MSC02,MSC06,0.5399999999999999
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.845
mem,motor,MSC02,MSC06,0.9666666666666668
mixed,motor,MSC02,MSC07,0.5444444444444445
mixed,mem,MSC02,MSC07,0.5849999999999999
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.885
mem,motor,MSC02,MSC07,0.9277777777777778
mixed,motor,MSC02,MSC10,0.615
mixed,mem,MSC02,MSC10,0.55
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.8450000000000001
mem,motor,MSC02,MSC10,0.945
mixed,motor,MSC03,MSC01,0.515
mixed,mem,MSC03,MSC01,0.51
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5499999999999999
mem,mixed,MSC03,MSC01,0.5
mem,motor,MSC03,MSC01,0.5375000000000001
mixed,motor,MSC03,MSC02,0.9199999999999999
mixed,mem,MSC03,MSC02,0.635
motor,mixed,MSC03,MSC02,0.5
motor,mem,MSC03,MSC02,0.595
mem,mixed,MSC03,MSC02,0.55
mem,motor,MSC03,MSC02,0.5812499999999999
mixed,motor,MSC03,MSC04,0.725
mixed,mem,MSC03,MSC04,0.5349999999999999
motor,mixed,MSC03,MSC04,0.5149999999999999
motor,mem,MSC03,MSC04,0.51
mem,mixed,MSC03,MSC04,0.5687500000000001
mem,motor,MSC03,MSC04,0.5562499999999999
mixed,motor,MSC03,MSC05,0.86
mixed,mem,MSC03,MSC05,0.945
motor,mixed,MSC03,MSC05,0.54
motor,mem,MSC03,MSC05,0.7649999999999999
mem,mixed,MSC03,MSC05,0.6625000000000001
mem,motor,MSC03,MSC05,0.7499999999999999
mixed,motor,MSC03,MSC06,0.55
mixed,mem,MSC03,MSC06,0.5
motor,mixed,MSC03,MSC06,0.51
motor,mem,MSC03,MSC06,0.5
mem,mixed,MSC03,MSC06,0.5
mem,motor,MSC03,MSC06,0.5972222222222223
mixed,motor,MSC03,MSC07,0.5555555555555556
mixed,mem,MSC03,MSC07,0.5149999999999999
motor,mixed,MSC03,MSC07,0.5
motor,mem,MSC03,MSC07,0.5449999999999999
mem,mixed,MSC03,MSC07,0.50625
mem,motor,MSC03,MSC07,0.6180555555555556
mixed,motor,MSC03,MSC10,0.6450000000000001
mixed,mem,MSC03,MSC10,0.5650000000000001
motor,mixed,MSC03,MSC10,0.5
motor,mem,MSC03,MSC10,0.6099999999999999
mem,mixed,MSC03,MSC10,0.50625
mem,motor,MSC03,MSC10,0.53125
mixed,motor,MSC04,MSC01,0.835
mixed,mem,MSC04,MSC01,0.835
motor,mixed,MSC04,MSC01,0.5999999999999999
motor,mem,MSC04,MSC01,0.715
mem,mixed,MSC04,MSC01,0.9299999999999999
mem,motor,MSC04,MSC01,0.96
mixed,motor,MSC04,MSC02,0.875
mixed,mem,MSC04,MSC02,0.9049999999999999
motor,mixed,MSC04,MSC02,0.7499999999999999
motor,mem,MSC04,MSC02,0.82
mem,mixed,MSC04,MSC02,0.6649999999999999
mem,motor,MSC04,MSC02,0.6050000000000001
mixed,motor,MSC04,MSC03,0.765
mixed,mem,MSC04,MSC03,0.775
motor,mixed,MSC04,MSC03,0.7050000000000001
motor,mem,MSC04,MSC03,0.775
mem,mixed,MSC04,MSC03,0.61
mem,motor,MSC04,MSC03,0.7250000000000001
mixed,motor,MSC04,MSC05,0.8949999999999999
mixed,mem,MSC04,MSC05,0.9800000000000001
motor,mixed,MSC04,MSC05,0.605
motor,mem,MSC04,MSC05,0.7499999999999999
mem,mixed,MSC04,MSC05,0.635
mem,motor,MSC04,MSC05,0.78
mixed,motor,MSC04,MSC06,0.9055555555555557
mixed,mem,MSC04,MSC06,0.95
motor,mixed,MSC04,MSC06,0.6450000000000001
motor,mem,MSC04,MSC06,0.605
mem,mixed,MSC04,MSC06,0.885
mem,motor,MSC04,MSC06,0.9166666666666667
mixed,motor,MSC04,MSC07,0.5611111111111111
mixed,mem,MSC04,MSC07,0.605
motor,mixed,MSC04,MSC07,0.7
motor,mem,MSC04,MSC07,0.655
mem,mixed,MSC04,MSC07,0.72
mem,motor,MSC04,MSC07,0.7833333333333333
mixed,motor,MSC04,MSC10,0.8549999999999999
mixed,mem,MSC04,MSC10,0.8499999999999999
motor,mixed,MSC04,MSC10,0.645
motor,mem,MSC04,MSC10,0.78
mem,mixed,MSC04,MSC10,0.905
mem,motor,MSC04,MSC10,0.9549999999999998
mixed,motor,MSC05,MSC01,0.8099999999999999
mixed,mem,MSC05,MSC01,0.8400000000000001
motor,mixed,MSC05,MSC01,0.5
motor,mem,MSC05,MSC01,0.5
mem,mixed,MSC05,MSC01,0.7899999999999999
mem,motor,MSC05,MSC01,0.93
mixed,motor,MSC05,MSC02,0.5499999999999999
mixed,mem,MSC05,MSC02,0.565
motor,mixed,MSC05,MSC02,0.52
motor,mem,MSC05,MSC02,0.505
mem,mixed,MSC05,MSC02,0.75
mem,motor,MSC05,MSC02,0.76
mixed,motor,MSC05,MSC03,0.8549999999999999
mixed,mem,MSC05,MSC03,0.84375
motor,mixed,MSC05,MSC03,0.585
motor,mem,MSC05,MSC03,0.5
mem,mixed,MSC05,MSC03,0.9400000000000001
mem,motor,MSC05,MSC03,0.9850000000000001
mixed,motor,MSC05,MSC04,0.925
mixed,mem,MSC05,MSC04,0.7350000000000001
motor,mixed,MSC05,MSC04,0.5
motor,mem,MSC05,MSC04,0.5
mem,mixed,MSC05,MSC04,0.7849999999999999
mem,motor,MSC05,MSC04,0.8700000000000001
mixed,motor,MSC05,MSC06,0.888888888888889
mixed,mem,MSC05,MSC06,0.9400000000000001
motor,mixed,MSC05,MSC06,0.5
motor,mem,MSC05,MSC06,0.5
mem,mixed,MSC05,MSC06,0.8400000000000001
mem,motor,MSC05,MSC06,0.9055555555555556
mixed,motor,MSC05,MSC07,0.8833333333333334
mixed,mem,MSC05,MSC07,0.845
motor,mixed,MSC05,MSC07,0.515
motor,mem,MSC05,MSC07,0.515
mem,mixed,MSC05,MSC07,0.8550000000000001
mem,motor,MSC05,MSC07,0.9
mixed,motor,MSC05,MSC10,0.865
mixed,mem,MSC05,MSC10,0.8699999999999999
motor,mixed,MSC05,MSC10,0.5
motor,mem,MSC05,MSC10,0.505
mem,mixed,MSC05,MSC10,0.8550000000000001
mem,motor,MSC05,MSC10,0.9000000000000001
mixed,motor,MSC06,MSC01,0.6050000000000001
mixed,mem,MSC06,MSC01,0.5549999999999999
motor,mixed,MSC06,MSC01,0.5055555555555555
motor,mem,MSC06,MSC01,0.55
mem,mixed,MSC06,MSC01,0.925
mem,motor,MSC06,MSC01,0.9200000000000002
mixed,motor,MSC06,MSC02,0.5599999999999998
mixed,mem,MSC06,MSC02,0.62
motor,mixed,MSC06,MSC02,0.5111111111111111
motor,mem,MSC06,MSC02,0.5444444444444444
mem,mixed,MSC06,MSC02,0.6599999999999999
mem,motor,MSC06,MSC02,0.56
mixed,motor,MSC06,MSC03,0.52
mixed,mem,MSC06,MSC03,0.575
motor,mixed,MSC06,MSC03,0.5333333333333333
motor,mem,MSC06,MSC03,0.5208333333333334
mem,mixed,MSC06,MSC03,0.6849999999999999
mem,motor,MSC06,MSC03,0.725
mixed,motor,MSC06,MSC04,0.68
mixed,mem,MSC06,MSC04,0.645
motor,mixed,MSC06,MSC04,0.5333333333333333
motor,mem,MSC06,MSC04,0.5555555555555556
mem,mixed,MSC06,MSC04,0.8800000000000001
mem,motor,MSC06,MSC04,0.8450000000000001
mixed,motor,MSC06,MSC05,0.6900000000000001
mixed,mem,MSC06,MSC05,0.71
motor,mixed,MSC06,MSC05,0.5
motor,mem,MSC06,MSC05,0.5111111111111111
mem,mixed,MSC06,MSC05,0.6950000000000001
mem,motor,MSC06,MSC05,0.7499999999999999
mixed,motor,MSC06,MSC07,0.7722222222222221
mixed,mem,MSC06,MSC07,0.73
motor,mixed,MSC06,MSC07,0.5888888888888889
motor,mem,MSC06,MSC07,0.6
mem,mixed,MSC06,MSC07,0.845
mem,motor,MSC06,MSC07,0.8444444444444443
mixed,motor,MSC06,MSC10,0.825
mixed,mem,MSC06,MSC10,0.845
motor,mixed,MSC06,MSC10,0.5499999999999999
motor,mem,MSC06,MSC10,0.6444444444444444
mem,mixed,MSC06,MSC10,0.8800000000000001
mem,motor,MSC06,MSC10,0.9399999999999998
mixed,motor,MSC07,MSC01,0.915
mixed,mem,MSC07,MSC01,0.8099999999999999
motor,mixed,MSC07,MSC01,0.6333333333333334
motor,mem,MSC07,MSC01,0.6833333333333332
mem,mixed,MSC07,MSC01,0.89
mem,motor,MSC07,MSC01,0.89
mixed,motor,MSC07,MSC02,0.5199999999999999
mixed,mem,MSC07,MSC02,0.7449999999999999
motor,mixed,MSC07,MSC02,0.5388888888888889
motor,mem,MSC07,MSC02,0.55
mem,mixed,MSC07,MSC02,0.63
mem,motor,MSC07,MSC02,0.6100000000000001
mixed,motor,MSC07,MSC03,0.5599999999999998
mixed,mem,MSC07,MSC03,0.79375
motor,mixed,MSC07,MSC03,0.5055555555555555
motor,mem,MSC07,MSC03,0.5833333333333334
mem,mixed,MSC07,MSC03,0.57
mem,motor,MSC07,MSC03,0.6300000000000001
mixed,motor,MSC07,MSC04,0.64
mixed,mem,MSC07,MSC04,0.6650000000000001
motor,mixed,MSC07,MSC04,0.47777777777777786
motor,mem,MSC07,MSC04,0.5277777777777778
mem,mixed,MSC07,MSC04,0.82
mem,motor,MSC07,MSC04,0.8699999999999999
mixed,motor,MSC07,MSC05,0.5
mixed,mem,MSC07,MSC05,0.595
motor,mixed,MSC07,MSC05,0.6888888888888889
motor,mem,MSC07,MSC05,0.7999999999999999
mem,mixed,MSC07,MSC05,0.865
mem,motor,MSC07,MSC05,0.715
mixed,motor,MSC07,MSC06,0.5
mixed,mem,MSC07,MSC06,0.5149999999999999
motor,mixed,MSC07,MSC06,0.5277777777777778
motor,mem,MSC07,MSC06,0.5
mem,mixed,MSC07,MSC06,0.725
mem,motor,MSC07,MSC06,0.8722222222222223
mixed,motor,MSC07,MSC10,0.61
mixed,mem,MSC07,MSC10,0.6500000000000001
motor,mixed,MSC07,MSC10,0.55
motor,mem,MSC07,MSC10,0.7388888888888888
mem,mixed,MSC07,MSC10,0.7699999999999999
mem,motor,MSC07,MSC10,0.735
mixed,motor,MSC10,MSC01,0.505
mixed,mem,MSC10,MSC01,0.505
motor,mixed,MSC10,MSC01,0.585
motor,mem,MSC10,MSC01,0.675
mem,mixed,MSC10,MSC01,0.8700000000000001
mem,motor,MSC10,MSC01,0.9299999999999999
mixed,motor,MSC10,MSC02,0.5
mixed,mem,MSC10,MSC02,0.845
motor,mixed,MSC10,MSC02,0.5
motor,mem,MSC10,MSC02,0.565
mem,mixed,MSC10,MSC02,0.5149999999999999
mem,motor,MSC10,MSC02,0.6950000000000001
mixed,motor,MSC10,MSC03,0.5999999999999999
mixed,mem,MSC10,MSC03,0.61875
motor,mixed,MSC10,MSC03,0.585
motor,mem,MSC10,MSC03,0.70625
mem,mixed,MSC10,MSC03,0.735
mem,motor,MSC10,MSC03,0.845
mixed,motor,MSC10,MSC04,0.75
mixed,mem,MSC10,MSC04,0.835
motor,mixed,MSC10,MSC04,0.535
motor,mem,MSC10,MSC04,0.6
mem,mixed,MSC10,MSC04,0.805
mem,motor,MSC10,MSC04,0.8950000000000001
mixed,motor,MSC10,MSC05,0.5549999999999999
mixed,mem,MSC10,MSC05,0.8049999999999999
motor,mixed,MSC10,MSC05,0.59
motor,mem,MSC10,MSC05,0.745
mem,mixed,MSC10,MSC05,0.8949999999999999
mem,motor,MSC10,MSC05,0.72
mixed,motor,MSC10,MSC06,0.7277777777777779
mixed,mem,MSC10,MSC06,0.8950000000000001
motor,mixed,MSC10,MSC06,0.5
motor,mem,MSC10,MSC06,0.51
mem,mixed,MSC10,MSC06,0.725
mem,motor,MSC10,MSC06,0.7555555555555555
mixed,motor,MSC10,MSC07,0.8611111111111109
mixed,mem,MSC10,MSC07,0.6649999999999999
motor,mixed,MSC10,MSC07,0.505
motor,mem,MSC10,MSC07,0.5
mem,mixed,MSC10,MSC07,0.5599999999999998
mem,motor,MSC10,MSC07,0.8277777777777777
