train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.465
mixed,mem,MSC01,MSC02,0.7150000000000001
motor,mixed,MSC01,MSC02,0.4800000000000001
motor,mem,MSC01,MSC02,0.5199999999999999
mem,mixed,MSC01,MSC02,0.51
mem,motor,MSC01,MSC02,0.51
mixed,motor,MSC01,MSC03,0.6850000000000002
mixed,mem,MSC01,MSC03,0.44375
motor,mixed,MSC01,MSC03,0.5
motor,mem,MSC01,MSC03,0.50625
mem,mixed,MSC01,MSC03,0.505
mem,motor,MSC01,MSC03,0.62
mixed,motor,MSC01,MSC04,0.58
mixed,mem,MSC01,MSC04,0.5499999999999999
motor,mixed,MSC01,MSC04,0.495
motor,mem,MSC01,MSC04,0.5849999999999999
mem,mixed,MSC01,MSC04,0.5
mem,motor,MSC01,MSC04,0.57
mixed,motor,MSC01,MSC05,0.7849999999999999
mixed,mem,MSC01,MSC05,0.5850000000000001
motor,mixed,MSC01,MSC05,0.505
motor,mem,MSC01,MSC05,0.505
mem,mixed,MSC01,MSC05,0.6099999999999999
mem,motor,MSC01,MSC05,0.675
mixed,motor,MSC01,MSC06,0.6444444444444446
mixed,mem,MSC01,MSC06,0.6950000000000001
motor,mixed,MSC01,MSC06,0.57
motor,mem,MSC01,MSC06,0.575
mem,mixed,MSC01,MSC06,0.745
mem,motor,MSC01,MSC06,0.7444444444444446
mixed,motor,MSC01,MSC07,0.6222222222222223
mixed,mem,MSC01,MSC07,0.6599999999999999
motor,mixed,MSC01,MSC07,0.5
motor,mem,MSC01,MSC07,0.5
mem,mixed,MSC01,MSC07,0.5999999999999999
mem,motor,MSC01,MSC07,0.6444444444444445
mixed,motor,MSC01,MSC10,0.45499999999999996
mixed,mem,MSC01,MSC10,0.635
motor,mixed,MSC01,MSC10,0.515
motor,mem,MSC01,MSC10,0.675
mem,mixed,MSC01,MSC10,0.625
mem,motor,MSC01,MSC10,0.49499999999999994
mixed,motor,MSC02,MSC01,0.45499999999999996
mixed,mem,MSC02,MSC01,0.505
motor,mixed,MSC02,MSC01,0.48500000000000004
motor,mem,MSC02,MSC01,0.5349999999999999
mem,mixed,MSC02,MSC01,0.41
mem,motor,MSC02,MSC01,0.485
mixed,motor,MSC02,MSC03,0.41500000000000004
mixed,mem,MSC02,MSC03,0.28125
motor,mixed,MSC02,MSC03,0.7150000000000001
motor,mem,MSC02,MSC03,0.7125
mem,mixed,MSC02,MSC03,0.45000000000000007
mem,motor,MSC02,MSC03,0.41500000000000004
mixed,motor,MSC02,MSC04,0.6399999999999999
mixed,mem,MSC02,MSC04,0.5700000000000001
motor,mixed,MSC02,MSC04,0.505
motor,mem,MSC02,MSC04,0.57
mem,mixed,MSC02,MSC04,0.5
mem,motor,MSC02,MSC04,0.5
mixed,motor,MSC02,MSC05,0.64
mixed,mem,MSC02,MSC05,0.6500000000000001
motor,mixed,MSC02,MSC05,0.6500000000000001
motor,mem,MSC02,MSC05,0.6000000000000001
mem,mixed,MSC02,MSC05,0.495
mem,motor,MSC02,MSC05,0.43499999999999994
mixed,motor,MSC02,MSC06,0.7777777777777777
mixed,mem,MSC02,MSC06,0.8450000000000001
motor,mixed,MSC02,MSC06,0.6099999999999999
motor,mem,MSC02,MSC06,0.6100000000000001
mem,mixed,MSC02,MSC06,0.5700000000000001
mem,motor,MSC02,MSC06,0.5277777777777779
mixed,motor,MSC02,MSC07,0.6944444444444444
mixed,mem,MSC02,MSC07,0.7200000000000001
motor,mixed,MSC02,MSC07,0.505
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.51
mem,motor,MSC02,MSC07,0.49444444444444446
mixed,motor,MSC02,MSC10,0.52
mixed,mem,MSC02,MSC10,0.6000000000000001
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.61
mem,mixed,MSC02,MSC10,0.6950000000000001
mem,motor,MSC02,MSC10,0.565
mixed,motor,MSC03,MSC01,0.525
mixed,mem,MSC03,MSC01,0.615
motor,mixed,MSC03,MSC01,0.6399999999999999
motor,mem,MSC03,MSC01,0.7499999999999999
mem,mixed,MSC03,MSC01,0.35625
mem,motor,MSC03,MSC01,0.48750000000000004
mixed,motor,MSC03,MSC02,0.75
mixed,mem,MSC03,MSC02,0.47000000000000003
motor,mixed,MSC03,MSC02,0.45999999999999996
motor,mem,MSC03,MSC02,0.43499999999999994
mem,mixed,MSC03,MSC02,0.48125000000000007
mem,motor,MSC03,MSC02,0.6875000000000001
mixed,motor,MSC03,MSC04,0.585
mixed,mem,MSC03,MSC04,0.5249999999999999
motor,mixed,MSC03,MSC04,0.505
motor,mem,MSC03,MSC04,0.5
