train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.565
mixed,mem,MSC01,MSC02,0.5799999999999998
motor,mixed,MSC01,MSC02,0.7899999999999999
motor,mem,MSC01,MSC02,0.77
mem,mixed,MSC01,MSC02,0.7050000000000001
mem,motor,MSC01,MSC02,0.68
mixed,motor,MSC01,MSC03,0.5700000000000001
mixed,mem,MSC01,MSC03,0.58125
motor,mixed,MSC01,MSC03,0.7849999999999999
motor,mem,MSC01,MSC03,0.625
mem,mixed,MSC01,MSC03,0.7250000000000001
mem,motor,MSC01,MSC03,0.765
mixed,motor,MSC01,MSC04,0.8349999999999997
mixed,mem,MSC01,MSC04,0.78
motor,mixed,MSC01,MSC04,0.7
motor,mem,MSC01,MSC04,0.655
mem,mixed,MSC01,MSC04,0.845
mem,motor,MSC01,MSC04,0.89
mixed,motor,MSC01,MSC05,0.9099999999999999
mixed,mem,MSC01,MSC05,0.8049999999999999
motor,mixed,MSC01,MSC05,0.5900000000000001
motor,mem,MSC01,MSC05,0.6249999999999999
mem,mixed,MSC01,MSC05,0.7799999999999999
mem,motor,MSC01,MSC05,0.82
mixed,motor,MSC01,MSC06,0.85
mixed,mem,MSC01,MSC06,0.89
motor,mixed,MSC01,MSC06,0.5899999999999999
motor,mem,MSC01,MSC06,0.575
mem,mixed,MSC01,MSC06,0.6900000000000002
mem,motor,MSC01,MSC06,0.8277777777777777
mixed,motor,MSC01,MSC07,0.5888888888888888
mixed,mem,MSC01,MSC07,0.595
motor,mixed,MSC01,MSC07,0.8949999999999999
motor,mem,MSC01,MSC07,0.8400000000000001
mem,mixed,MSC01,MSC07,0.56
mem,motor,MSC01,MSC07,0.5555555555555556
mixed,motor,MSC01,MSC10,0.7150000000000001
mixed,mem,MSC01,MSC10,0.6649999999999999
motor,mixed,MSC01,MSC10,0.7449999999999999
motor,mem,MSC01,MSC10,0.8149999999999998
mem,mixed,MSC01,MSC10,0.775
mem,motor,MSC01,MSC10,0.7849999999999999
mixed,motor,MSC02,MSC01,0.765
mixed,mem,MSC02,MSC01,0.67
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.875
mem,motor,MSC02,MSC01,0.93
mixed,motor,MSC02,MSC03,0.785
mixed,mem,MSC02,MSC03,0.61875
motor,mixed,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.7000000000000001
mem,motor,MSC02,MSC03,0.76
mixed,motor,MSC02,MSC04,0.7100000000000001
mixed,mem,MSC02,MSC04,0.5449999999999999
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.9949999999999999
mem,motor,MSC02,MSC04,0.9949999999999999
mixed,motor,MSC02,MSC05,0.8350000000000002
mixed,mem,MSC02,MSC05,0.7849999999999999
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.8950000000000001
mem,motor,MSC02,MSC05,0.8949999999999999
mixed,motor,MSC02,MSC06,0.75
mixed,mem,MSC02,MSC06,0.5599999999999999
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.9400000000000001
mem,motor,MSC02,MSC06,0.9833333333333334
mixed,motor,MSC02,MSC07,0.55
mixed,mem,MSC02,MSC07,0.615
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.8649999999999999
