train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.4700000000000001
mixed,mem,MSC01,MSC02,0.5
motor,mixed,MSC01,MSC02,0.5549999999999999
motor,mem,MSC01,MSC02,0.5199999999999999
mem,mixed,MSC01,MSC02,0.53
mem,motor,MSC01,MSC02,0.53
mixed,motor,MSC01,MSC03,0.4800000000000001
mixed,mem,MSC01,MSC03,0.425
motor,mixed,MSC01,MSC03,0.31999999999999995
motor,mem,MSC01,MSC03,0.38125
mem,mixed,MSC01,MSC03,0.64
mem,motor,MSC01,MSC03,0.5799999999999998
mixed,motor,MSC01,MSC04,0.5700000000000001
mixed,mem,MSC01,MSC04,0.4600000000000001
motor,mixed,MSC01,MSC04,0.38500000000000006
motor,mem,MSC01,MSC04,0.465
mem,mixed,MSC01,MSC04,0.5
mem,motor,MSC01,MSC04,0.575
mixed,motor,MSC01,MSC05,0.5
mixed,mem,MSC01,MSC05,0.37999999999999995
motor,mixed,MSC01,MSC05,0.515
motor,mem,MSC01,MSC05,0.515
mem,mixed,MSC01,MSC05,0.575
mem,motor,MSC01,MSC05,0.685
mixed,motor,MSC01,MSC06,0.5611111111111111
mixed,mem,MSC01,MSC06,0.515
motor,mixed,MSC01,MSC06,0.475
motor,mem,MSC01,MSC06,0.56
mem,mixed,MSC01,MSC06,0.51
mem,motor,MSC01,MSC06,0.6611111111111111
mixed,motor,MSC01,MSC07,0.7333333333333334
mixed,mem,MSC01,MSC07,0.565
motor,mixed,MSC01,MSC07,0.53
motor,mem,MSC01,MSC07,0.39499999999999996
mem,mixed,MSC01,MSC07,0.6100000000000001
mem,motor,MSC01,MSC07,0.5277777777777778
mixed,motor,MSC01,MSC10,0.615
mixed,mem,MSC01,MSC10,0.68
motor,mixed,MSC01,MSC10,0.5549999999999999
motor,mem,MSC01,MSC10,0.5449999999999999
mem,mixed,MSC01,MSC10,0.6050000000000001
mem,motor,MSC01,MSC10,0.575
mixed,motor,MSC02,MSC01,0.595
mixed,mem,MSC02,MSC01,0.585
motor,mixed,MSC02,MSC01,0.49000000000000005
motor,mem,MSC02,MSC01,0.53
mem,mixed,MSC02,MSC01,0.59
mem,motor,MSC02,MSC01,0.345
mixed,motor,MSC02,MSC03,0.255
mixed,mem,MSC02,MSC03,0.41875
