train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.47000000000000003
mixed,mem,MSC01,MSC02,0.4750000000000001
motor,mixed,MSC01,MSC02,0.5599999999999999
motor,mem,MSC01,MSC02,0.48999999999999994
mem,mixed,MSC01,MSC02,0.5050000000000001
mem,motor,MSC01,MSC02,0.515
mixed,motor,MSC01,MSC03,0.59
mixed,mem,MSC01,MSC03,0.675
motor,mixed,MSC01,MSC03,0.8800000000000001
motor,mem,MSC01,MSC03,0.74375
mem,mixed,MSC01,MSC03,0.6249999999999999
mem,motor,MSC01,MSC03,0.64
mixed,motor,MSC01,MSC04,0.8099999999999999
mixed,mem,MSC01,MSC04,0.7100000000000001
motor,mixed,MSC01,MSC04,0.78
motor,mem,MSC01,MSC04,0.625
mem,mixed,MSC01,MSC04,0.7250000000000001
mem,motor,MSC01,MSC04,0.675
mixed,motor,MSC01,MSC05,0.685
mixed,mem,MSC01,MSC05,0.8950000000000001
motor,mixed,MSC01,MSC05,0.51
motor,mem,MSC01,MSC05,0.7350000000000001
mem,mixed,MSC01,MSC05,0.655
mem,motor,MSC01,MSC05,0.61
mixed,motor,MSC01,MSC06,0.7722222222222223
mixed,mem,MSC01,MSC06,0.8099999999999999
motor,mixed,MSC01,MSC06,0.9199999999999999
motor,mem,MSC01,MSC06,0.8249999999999998
mem,mixed,MSC01,MSC06,0.89
mem,motor,MSC01,MSC06,0.8555555555555555
mixed,motor,MSC01,MSC07,0.49444444444444446
mixed,mem,MSC01,MSC07,0.5
motor,mixed,MSC01,MSC07,0.7649999999999999
motor,mem,MSC01,MSC07,0.7100000000000001
mem,mixed,MSC01,MSC07,0.62
mem,motor,MSC01,MSC07,0.5611111111111111
mixed,motor,MSC01,MSC10,0.575
mixed,mem,MSC01,MSC10,0.5749999999999998
motor,mixed,MSC01,MSC10,0.755
motor,mem,MSC01,MSC10,0.7450000000000001
mem,mixed,MSC01,MSC10,0.57
mem,motor,MSC01,MSC10,0.44000000000000006
mixed,motor,MSC02,MSC01,0.8
mixed,mem,MSC02,MSC01,0.63
motor,mixed,MSC02,MSC01,0.505
motor,mem,MSC02,MSC01,0.5799999999999998
mem,mixed,MSC02,MSC01,0.5349999999999999
mem,motor,MSC02,MSC01,0.6
mixed,motor,MSC02,MSC03,0.7
mixed,mem,MSC02,MSC03,0.525
motor,mixed,MSC02,MSC03,0.5449999999999999
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.7350000000000001
mem,motor,MSC02,MSC03,0.86
mixed,motor,MSC02,MSC04,0.85
mixed,mem,MSC02,MSC04,0.6150000000000001
motor,mixed,MSC02,MSC04,0.51
motor,mem,MSC02,MSC04,0.6200000000000001
mem,mixed,MSC02,MSC04,0.645
mem,motor,MSC02,MSC04,0.79
mixed,motor,MSC02,MSC05,0.5
mixed,mem,MSC02,MSC05,0.505
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.63
mem,motor,MSC02,MSC05,0.76
mixed,motor,MSC02,MSC06,0.5333333333333334
mixed,mem,MSC02,MSC06,0.5
motor,mixed,MSC02,MSC06,0.53
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.525
mem,motor,MSC02,MSC06,0.6277777777777777
mixed,motor,MSC02,MSC07,0.7055555555555556
mixed,mem,MSC02,MSC07,0.695
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5349999999999999
mem,mixed,MSC02,MSC07,0.68
mem,motor,MSC02,MSC07,0.7277777777777777
mixed,motor,MSC02,MSC10,0.6749999999999999
mixed,mem,MSC02,MSC10,0.625
motor,mixed,MSC02,MSC10,0.53
motor,mem,MSC02,MSC10,0.655
mem,mixed,MSC02,MSC10,0.6950000000000001
mem,motor,MSC02,MSC10,0.65
mixed,motor,MSC03,MSC01,0.805
mixed,mem,MSC03,MSC01,0.7100000000000001
motor,mixed,MSC03,MSC01,0.49000000000000005
motor,mem,MSC03,MSC01,0.7000000000000001
mem,mixed,MSC03,MSC01,0.65
mem,motor,MSC03,MSC01,0.71875
mixed,motor,MSC03,MSC02,0.7899999999999999
mixed,mem,MSC03,MSC02,0.67
motor,mixed,MSC03,MSC02,0.67
motor,mem,MSC03,MSC02,0.72
mem,mixed,MSC03,MSC02,0.48125
mem,motor,MSC03,MSC02,0.5875
mixed,motor,MSC03,MSC04,0.7550000000000001
mixed,mem,MSC03,MSC04,0.745
motor,mixed,MSC03,MSC04,0.7050000000000001
motor,mem,MSC03,MSC04,0.825
mem,mixed,MSC03,MSC04,0.7187500000000001
mem,motor,MSC03,MSC04,0.79375
mixed,motor,MSC03,MSC05,0.8049999999999999
mixed,mem,MSC03,MSC05,0.825
motor,mixed,MSC03,MSC05,0.5549999999999999
motor,mem,MSC03,MSC05,0.77
mem,mixed,MSC03,MSC05,0.575
mem,motor,MSC03,MSC05,0.6625
mixed,motor,MSC03,MSC06,0.7500000000000001
mixed,mem,MSC03,MSC06,0.775
motor,mixed,MSC03,MSC06,0.7250000000000001
motor,mem,MSC03,MSC06,0.7100000000000002
mem,mixed,MSC03,MSC06,0.7437499999999999
mem,motor,MSC03,MSC06,0.8263888888888888
mixed,motor,MSC03,MSC07,0.8555555555555555
mixed,mem,MSC03,MSC07,0.645
motor,mixed,MSC03,MSC07,0.5349999999999999
motor,mem,MSC03,MSC07,0.68
mem,mixed,MSC03,MSC07,0.60625
mem,motor,MSC03,MSC07,0.798611111111111
mixed,motor,MSC03,MSC10,0.9149999999999998
mixed,mem,MSC03,MSC10,0.76
motor,mixed,MSC03,MSC10,0.625
motor,mem,MSC03,MSC10,0.6049999999999999
mem,mixed,MSC03,MSC10,0.7687499999999999
mem,motor,MSC03,MSC10,0.7374999999999999
mixed,motor,MSC04,MSC01,0.8799999999999999
mixed,mem,MSC04,MSC01,0.6399999999999999
motor,mixed,MSC04,MSC01,0.825
motor,mem,MSC04,MSC01,0.5549999999999999
mem,mixed,MSC04,MSC01,0.79
mem,motor,MSC04,MSC01,0.7150000000000001
mixed,motor,MSC04,MSC02,0.45499999999999996
mixed,mem,MSC04,MSC02,0.555
motor,mixed,MSC04,MSC02,0.74
motor,mem,MSC04,MSC02,0.6399999999999999
mem,mixed,MSC04,MSC02,0.675
mem,motor,MSC04,MSC02,0.6100000000000001
mixed,motor,MSC04,MSC03,0.77
mixed,mem,MSC04,MSC03,0.75625
motor,mixed,MSC04,MSC03,0.615
motor,mem,MSC04,MSC03,0.58125
mem,mixed,MSC04,MSC03,0.685
mem,motor,MSC04,MSC03,0.9
mixed,motor,MSC04,MSC05,0.75
mixed,mem,MSC04,MSC05,0.8600000000000001
motor,mixed,MSC04,MSC05,0.505
motor,mem,MSC04,MSC05,0.635
mem,mixed,MSC04,MSC05,0.7150000000000001
mem,motor,MSC04,MSC05,0.845
mixed,motor,MSC04,MSC06,0.7111111111111112
mixed,mem,MSC04,MSC06,0.7350000000000001
motor,mixed,MSC04,MSC06,0.5649999999999998
motor,mem,MSC04,MSC06,0.66
mem,mixed,MSC04,MSC06,0.6449999999999999
mem,motor,MSC04,MSC06,0.7055555555555555
mixed,motor,MSC04,MSC07,0.5166666666666667
mixed,mem,MSC04,MSC07,0.635
motor,mixed,MSC04,MSC07,0.8299999999999998
motor,mem,MSC04,MSC07,0.6250000000000001
mem,mixed,MSC04,MSC07,0.7849999999999999
mem,motor,MSC04,MSC07,0.6777777777777778
mixed,motor,MSC04,MSC10,0.7150000000000001
mixed,mem,MSC04,MSC10,0.72
motor,mixed,MSC04,MSC10,0.565
motor,mem,MSC04,MSC10,0.69
mem,mixed,MSC04,MSC10,0.6
mem,motor,MSC04,MSC10,0.525
mixed,motor,MSC05,MSC01,0.655
mixed,mem,MSC05,MSC01,0.685
motor,mixed,MSC05,MSC01,0.5
motor,mem,MSC05,MSC01,0.5
mem,mixed,MSC05,MSC01,0.67
