train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.57
mixed,mem,MSC01,MSC02,0.68
motor,mixed,MSC01,MSC02,0.4750000000000001
motor,mem,MSC01,MSC02,0.48500000000000004
mem,mixed,MSC01,MSC02,0.735
mem,motor,MSC01,MSC02,0.5900000000000001
mixed,motor,MSC01,MSC03,0.6449999999999999
mixed,mem,MSC01,MSC03,0.6375
motor,mixed,MSC01,MSC03,0.82
motor,mem,MSC01,MSC03,0.7
mem,mixed,MSC01,MSC03,0.665
mem,motor,MSC01,MSC03,0.68
mixed,motor,MSC01,MSC04,0.8700000000000001
mixed,mem,MSC01,MSC04,0.8349999999999997
motor,mixed,MSC01,MSC04,0.6199999999999999
motor,mem,MSC01,MSC04,0.6300000000000001
mem,mixed,MSC01,MSC04,0.86
mem,motor,MSC01,MSC04,0.8150000000000001
mixed,motor,MSC01,MSC05,0.8099999999999999
mixed,mem,MSC01,MSC05,0.835
motor,mixed,MSC01,MSC05,0.6849999999999999
motor,mem,MSC01,MSC05,0.6900000000000001
mem,mixed,MSC01,MSC05,0.8399999999999999
mem,motor,MSC01,MSC05,0.905
mixed,motor,MSC01,MSC06,0.8277777777777778
mixed,mem,MSC01,MSC06,0.7999999999999999
motor,mixed,MSC01,MSC06,0.5
motor,mem,MSC01,MSC06,0.5599999999999998
mem,mixed,MSC01,MSC06,0.68
mem,motor,MSC01,MSC06,0.8666666666666668
mixed,motor,MSC01,MSC07,0.7500000000000001
mixed,mem,MSC01,MSC07,0.7550000000000001
motor,mixed,MSC01,MSC07,0.9
motor,mem,MSC01,MSC07,0.74
mem,mixed,MSC01,MSC07,0.655
mem,motor,MSC01,MSC07,0.6333333333333333
mixed,motor,MSC01,MSC10,0.8099999999999999
mixed,mem,MSC01,MSC10,0.8399999999999999
motor,mixed,MSC01,MSC10,0.7050000000000001
motor,mem,MSC01,MSC10,0.835
mem,mixed,MSC01,MSC10,0.755
mem,motor,MSC01,MSC10,0.75
mixed,motor,MSC02,MSC01,0.575
mixed,mem,MSC02,MSC01,0.515
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.8549999999999999
mem,motor,MSC02,MSC01,0.8550000000000001
mixed,motor,MSC02,MSC03,0.6500000000000001
mixed,mem,MSC02,MSC03,0.6625
motor,mixed,MSC02,MSC03,0.5399999999999999
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.55
mem,motor,MSC02,MSC03,0.5549999999999999
mixed,motor,MSC02,MSC04,0.515
mixed,mem,MSC02,MSC04,0.5149999999999999
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.89
mem,motor,MSC02,MSC04,0.9
mixed,motor,MSC02,MSC05,0.505
mixed,mem,MSC02,MSC05,0.575
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.95
mem,motor,MSC02,MSC05,0.9000000000000001
mixed,motor,MSC02,MSC06,0.6666666666666667
mixed,mem,MSC02,MSC06,0.5449999999999999
motor,mixed,MSC02,MSC06,0.5449999999999999
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.6450000000000001
mem,motor,MSC02,MSC06,0.6166666666666667
mixed,motor,MSC02,MSC07,0.45555555555555555
mixed,mem,MSC02,MSC07,0.5599999999999999
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.7000000000000001
mem,motor,MSC02,MSC07,0.861111111111111
mixed,motor,MSC02,MSC10,0.5399999999999999
mixed,mem,MSC02,MSC10,0.495
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.9549999999999998
mem,motor,MSC02,MSC10,0.9400000000000001
mixed,motor,MSC03,MSC01,0.5399999999999999
mixed,mem,MSC03,MSC01,0.505
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5399999999999999
mem,mixed,MSC03,MSC01,0.5
mem,motor,MSC03,MSC01,0.50625
mixed,motor,MSC03,MSC02,0.875
mixed,mem,MSC03,MSC02,0.5799999999999998
motor,mixed,MSC03,MSC02,0.5
motor,mem,MSC03,MSC02,0.5549999999999999
mem,mixed,MSC03,MSC02,0.5062500000000001
mem,motor,MSC03,MSC02,0.5625
mixed,motor,MSC03,MSC04,0.7499999999999999
mixed,mem,MSC03,MSC04,0.585
motor,mixed,MSC03,MSC04,0.51
motor,mem,MSC03,MSC04,0.53
mem,mixed,MSC03,MSC04,0.5375000000000001
mem,motor,MSC03,MSC04,0.5687500000000001
mixed,motor,MSC03,MSC05,0.7449999999999999
mixed,mem,MSC03,MSC05,0.8399999999999999
motor,mixed,MSC03,MSC05,0.5299999999999999
motor,mem,MSC03,MSC05,0.57
mem,mixed,MSC03,MSC05,0.6624999999999999
mem,motor,MSC03,MSC05,0.85625
mixed,motor,MSC03,MSC06,0.5666666666666667
mixed,mem,MSC03,MSC06,0.5
motor,mixed,MSC03,MSC06,0.5499999999999999
motor,mem,MSC03,MSC06,0.5
mem,mixed,MSC03,MSC06,0.525
mem,motor,MSC03,MSC06,0.6875000000000001
mixed,motor,MSC03,MSC07,0.6444444444444444
mixed,mem,MSC03,MSC07,0.53
motor,mixed,MSC03,MSC07,0.5
motor,mem,MSC03,MSC07,0.5
mem,mixed,MSC03,MSC07,0.5
mem,motor,MSC03,MSC07,0.6666666666666667
mixed,motor,MSC03,MSC10,0.645
mixed,mem,MSC03,MSC10,0.5700000000000001
motor,mixed,MSC03,MSC10,0.525
motor,mem,MSC03,MSC10,0.6349999999999999
mem,mixed,MSC03,MSC10,0.6125
mem,motor,MSC03,MSC10,0.675
mixed,motor,MSC04,MSC01,0.9100000000000001
mixed,mem,MSC04,MSC01,0.885
motor,mixed,MSC04,MSC01,0.7
motor,mem,MSC04,MSC01,0.75
mem,mixed,MSC04,MSC01,0.605
mem,motor,MSC04,MSC01,0.76
mixed,motor,MSC04,MSC02,0.6649999999999998
mixed,mem,MSC04,MSC02,0.695
motor,mixed,MSC04,MSC02,0.6900000000000001
motor,mem,MSC04,MSC02,0.835
mem,mixed,MSC04,MSC02,0.51
mem,motor,MSC04,MSC02,0.5249999999999999
mixed,motor,MSC04,MSC03,0.645
mixed,mem,MSC04,MSC03,0.61875
motor,mixed,MSC04,MSC03,0.9200000000000002
motor,mem,MSC04,MSC03,0.8375
mem,mixed,MSC04,MSC03,0.7000000000000001
mem,motor,MSC04,MSC03,0.7400000000000001
mixed,motor,MSC04,MSC05,0.9399999999999998
mixed,mem,MSC04,MSC05,1.0
motor,mixed,MSC04,MSC05,0.5999999999999999
motor,mem,MSC04,MSC05,0.7899999999999999
mem,mixed,MSC04,MSC05,0.695
