,train_task,test_task,sub,acc
0,mixed,motor,MSC01,0.9000000000000001
1,mixed,mem,MSC01,0.7649999999999999
2,motor,mixed,MSC01,0.8850000000000001
3,motor,mem,MSC01,0.665
4,mem,mixed,MSC01,0.8049999999999999
5,mem,motor,MSC01,0.705
6,mixed,motor,MSC02,0.545
7,mixed,mem,MSC02,0.6699999999999999
8,motor,mixed,MSC02,0.5700000000000001
9,motor,mem,MSC02,0.5349999999999999
10,mem,mixed,MSC02,0.615
11,mem,motor,MSC02,0.49000000000000005
12,mixed,motor,MSC03,0.945
13,mixed,mem,MSC03,0.7875
14,motor,mixed,MSC03,0.835
15,motor,mem,MSC03,0.63125
16,mem,mixed,MSC03,0.6250000000000001
17,mem,motor,MSC03,0.73125
18,mixed,motor,MSC04,0.865
19,mixed,mem,MSC04,0.7599999999999999
20,motor,mixed,MSC04,0.8800000000000001
21,motor,mem,MSC04,0.8549999999999999
22,mem,mixed,MSC04,0.635
23,mem,motor,MSC04,0.7250000000000001
24,mixed,motor,MSC05,0.7049999999999998
25,mixed,mem,MSC05,0.8150000000000001
26,motor,mixed,MSC05,0.655
27,motor,mem,MSC05,0.8550000000000001
28,mem,mixed,MSC05,0.7949999999999999
29,mem,motor,MSC05,0.7949999999999999
30,mixed,motor,MSC06,0.8055555555555557
31,mixed,mem,MSC06,0.7749999999999999
32,motor,mixed,MSC06,0.8611111111111112
33,motor,mem,MSC06,0.7833333333333332
34,mem,mixed,MSC06,0.635
35,mem,motor,MSC06,0.6555555555555554
36,mixed,motor,MSC07,0.8555555555555555
37,mixed,mem,MSC07,0.82
38,motor,mixed,MSC07,0.7055555555555554
39,motor,mem,MSC07,0.6833333333333332
40,mem,mixed,MSC07,0.6599999999999999
41,mem,motor,MSC07,0.711111111111111
42,mixed,motor,MSC10,0.76
43,mixed,mem,MSC10,0.7050000000000002
44,motor,mixed,MSC10,0.765
45,motor,mem,MSC10,0.89
46,mem,mixed,MSC10,0.7150000000000001
47,mem,motor,MSC10,0.835
