,mem,train,test
0,0.5,MSC02,MSC05
1,0.5,MSC02,MSC05
2,0.5,MSC02,MSC05
3,0.5,MSC02,MSC05
4,0.5,MSC02,MSC05
5,0.5,MSC02,MSC05
6,0.5,MSC02,MSC05
7,0.5,MSC02,MSC05
8,0.5,MSC02,MSC05
9,0.5,MSC02,MSC05
