,mixed,train,test
0,0.65,MSC04,MSC05
1,0.5,MSC04,MSC05
2,0.6,MSC04,MSC05
3,0.6,MSC04,MSC05
4,0.6,MSC04,MSC05
5,0.6,MSC04,MSC05
6,0.5,MSC04,MSC05
7,0.7,MSC04,MSC05
8,0.65,MSC04,MSC05
9,0.8,MSC04,MSC05
