,acc,train,test,train_task,test_task
0,0.85,MSC05,MSC01,mixed,mem
1,0.9,MSC05,MSC01,mixed,mem
2,0.7,MSC05,MSC01,mixed,mem
3,0.85,MSC05,MSC01,mixed,mem
4,0.9,MSC05,MSC01,mixed,mem
5,0.65,MSC05,MSC01,mixed,mem
6,0.8,MSC05,MSC01,mixed,mem
7,0.85,MSC05,MSC01,mixed,mem
8,0.85,MSC05,MSC01,mixed,mem
9,0.85,MSC05,MSC01,mixed,mem
