,mem,train,test
0,0.7,MSC07,MSC06
1,0.7,MSC07,MSC06
2,0.8,MSC07,MSC06
3,0.8,MSC07,MSC06
4,0.8,MSC07,MSC06
5,0.5,MSC07,MSC06
6,0.6,MSC07,MSC06
7,0.65,MSC07,MSC06
8,0.8,MSC07,MSC06
9,0.7,MSC07,MSC06
