,mem,train,test
0,0.5,MSC03,MSC06
1,0.5,MSC03,MSC06
2,0.5,MSC03,MSC06
3,0.5,MSC03,MSC06
4,0.5,MSC03,MSC06
5,0.5,MSC03,MSC06
6,0.5,MSC03,MSC06
7,0.5,MSC03,MSC06
8,0.5,MSC03,MSC06
9,0.5,MSC03,MSC06
