,acc,train,test,train_task,test_task
0,0.75,MSC02,MSC03,mixed,motor
1,0.5,MSC02,MSC03,mixed,motor
2,0.6,MSC02,MSC03,mixed,motor
3,0.65,MSC02,MSC03,mixed,motor
4,0.75,MSC02,MSC03,mixed,motor
5,0.75,MSC02,MSC03,mixed,motor
6,0.7,MSC02,MSC03,mixed,motor
7,0.75,MSC02,MSC03,mixed,motor
8,0.7,MSC02,MSC03,mixed,motor
9,0.6,MSC02,MSC03,mixed,motor
