,mem,train,test
0,0.5,MSC02,MSC07
1,0.5,MSC02,MSC07
2,0.5,MSC02,MSC07
3,0.5,MSC02,MSC07
4,0.5,MSC02,MSC07
5,0.5,MSC02,MSC07
6,0.5,MSC02,MSC07
7,0.5,MSC02,MSC07
8,0.5,MSC02,MSC07
9,0.5,MSC02,MSC07
