,motor,train,test
0,0.75,MSC07,MSC02
1,0.55,MSC07,MSC02
2,0.7,MSC07,MSC02
3,0.5,MSC07,MSC02
4,0.6,MSC07,MSC02
5,0.45,MSC07,MSC02
6,0.7,MSC07,MSC02
7,0.55,MSC07,MSC02
8,0.6,MSC07,MSC02
9,0.7,MSC07,MSC02
