,acc,train,test,train_task,test_task
0,1.0,MSC04,MSC05,mixed,mem
1,1.0,MSC04,MSC05,mixed,mem
2,1.0,MSC04,MSC05,mixed,mem
3,1.0,MSC04,MSC05,mixed,mem
4,0.95,MSC04,MSC05,mixed,mem
5,1.0,MSC04,MSC05,mixed,mem
6,1.0,MSC04,MSC05,mixed,mem
7,1.0,MSC04,MSC05,mixed,mem
8,1.0,MSC04,MSC05,mixed,mem
9,0.95,MSC04,MSC05,mixed,mem
