,mem,train,test
0,0.5,MSC07,MSC01
1,0.5,MSC07,MSC01
2,0.5,MSC07,MSC01
3,0.5,MSC07,MSC01
4,0.5,MSC07,MSC01
5,0.85,MSC07,MSC01
6,0.5,MSC07,MSC01
7,0.5,MSC07,MSC01
8,0.5,MSC07,MSC01
9,0.5,MSC07,MSC01
