,test_task,train_task,Mean,Std
0,mem,mixed,0.7024776785714283,0.1431298859966781
1,mem,motor,0.6060689484126985,0.11092800543740915
2,mixed,mem,0.7583928571428569,0.13563941885769026
3,mixed,motor,0.5709623015873018,0.09578340764063913
4,motor,mem,0.7871750992063493,0.1289380737005062
5,motor,mixed,0.6905555555555554,0.13857613270934463
