,test_task,train_task,Mean,Std
0,mem,mixed,0.904375,0.06416705318374614
1,mem,motor,0.624375,0.11149751758927831
2,mixed,mem,0.8674999999999999,0.09805246409084127
3,mixed,motor,0.6093749999999999,0.07442337862334851
4,motor,mem,0.86125,0.12699128204048382
5,motor,mixed,0.8925,0.0698978847012861
