train_task,test_task,diff
glass,mem,0.1856944444444445
glass,motor,0.20541666666666666
glass,semantic,0.021250000000000005
mem,glass,0.1766666666666667
mem,motor,0.12999999999999998
mem,semantic,0.16999999999999998
motor,glass,0.5281944444444444
motor,mem,0.58875
motor,semantic,0.6425000000000001
semantic,glass,0.2493055555555555
semantic,mem,0.34625000000000006
semantic,motor,0.54
