train_task,test_task,diff
motor,semantic,-0.12000000000000005
semantic,glass,0.005555555555555564
semantic,mem,0.145
semantic,motor,-0.1275
glass,mem,-0.21250000000000002
glass,motor,-0.13458333333333333
glass,semantic,-0.053472222222222206
mem,glass,0.028472222222222218
mem,motor,-0.11625000000000003
mem,semantic,-0.08499999999999994
motor,glass,-0.10652777777777778
motor,mem,0.04749999999999997
motor,semantic,0.01749999999999998
semantic,glass,0.026527777777777817
semantic,mem,0.04125000000000001
semantic,motor,-0.08874999999999998
glass,mem,0.003333333333333313
glass,motor,-0.06611111111111115
glass,semantic,0.04180555555555554
mem,glass,0.08486111111111111
mem,motor,0.038749999999999986
mem,semantic,-0.022499999999999958
motor,glass,0.03472222222222221
motor,mem,0.11249999999999998
motor,semantic,-0.08125000000000006
semantic,glass,0.061527777777777785
semantic,mem,0.18250000000000002
semantic,motor,0.10499999999999998
glass,mem,0.03388888888888889
glass,motor,0.17222222222222225
glass,semantic,0.04777777777777778
mem,glass,-0.09652777777777778
mem,motor,-0.028750000000000005
mem,semantic,0.026250000000000037
motor,glass,-0.030416666666666647
motor,mem,-0.010000000000000009
motor,semantic,-0.11249999999999998
semantic,glass,-0.06263888888888891
semantic,mem,-0.0825
semantic,motor,-0.014999999999999965
glass,mem,-0.03652777777777781
glass,motor,0.08930555555555557
glass,semantic,0.02749999999999999
mem,glass,0.041111111111111154
mem,motor,0.011249999999999961
mem,semantic,-0.15000000000000002
motor,glass,0.053888888888888896
motor,mem,0.044999999999999984
motor,semantic,-0.013750000000000047
semantic,glass,0.010833333333333355
semantic,mem,0.03250000000000002
semantic,motor,-0.04875000000000003
glass,mem,0.0926388888888889
glass,motor,-0.05874999999999998
glass,semantic,-0.07097222222222224
mem,glass,-0.057777777777777796
mem,motor,-0.050000000000000044
mem,semantic,0.018750000000000003
motor,glass,-0.15347222222222223
motor,mem,-0.14250000000000002
motor,semantic,-0.07125000000000001
semantic,glass,0.08833333333333332
semantic,mem,-0.08000000000000002
semantic,motor,-0.028750000000000005
glass,mem,-0.06819444444444442
glass,motor,-0.09041666666666669
glass,semantic,-0.008194444444444435
mem,glass,-0.038194444444444475
mem,motor,-0.016250000000000007
mem,semantic,-0.012499999999999983
motor,glass,0.010833333333333348
motor,mem,-0.11250000000000002
motor,semantic,0.03375000000000002
semantic,glass,-0.06555555555555558
semantic,mem,-0.07000000000000002
semantic,motor,0.10375000000000001
glass,mem,0.0995833333333333
glass,motor,-0.013055555555555556
glass,semantic,0.0023611111111111055
mem,glass,-0.06680555555555558
mem,motor,-0.012499999999999997
mem,semantic,0.04999999999999997
motor,glass,0.0009722222222222077
motor,mem,0.056250000000000015
motor,semantic,0.016249999999999987
semantic,glass,0.08083333333333333
semantic,mem,0.07124999999999997
semantic,motor,0.1575
glass,mem,0.13000000000000003
glass,motor,-0.09041666666666665
glass,semantic,-0.11374999999999999
mem,glass,-0.07388888888888887
mem,motor,0.04375000000000001
mem,semantic,0.042500000000000024
motor,glass,-0.11069444444444444
motor,mem,0.005000000000000025
motor,semantic,0.002500000000000009
semantic,glass,0.018888888888888865
semantic,mem,-0.17250000000000001
semantic,motor,0.20875
glass,mem,0.01958333333333335
glass,motor,0.032222222222222215
glass,semantic,0.12916666666666665
mem,glass,0.16388888888888886
mem,motor,-0.0625
mem,semantic,-0.027500000000000035
motor,glass,0.029583333333333343
motor,mem,0.14749999999999996
motor,semantic,0.17625000000000002
semantic,glass,-0.04083333333333331
semantic,mem,0.08000000000000002
semantic,motor,0.06249999999999997
glass,mem,-0.024166666666666704
glass,motor,0.014166666666666668
glass,semantic,0.11625
mem,glass,-0.04361111111111113
mem,motor,-0.07625000000000003
mem,semantic,-0.054999999999999986
motor,glass,-0.05416666666666672
motor,mem,0.08250000000000002
motor,semantic,-0.10125
semantic,glass,-0.14569444444444446
semantic,mem,0.008750000000000029
semantic,motor,-0.0050000000000000044
glass,mem,0.05027777777777781
glass,motor,-0.2336111111111111
glass,semantic,0.03694444444444442
mem,glass,-0.13555555555555554
mem,motor,-0.08124999999999999
mem,semantic,-0.04000000000000001
motor,glass,0.003194444444444458
motor,mem,0.012499999999999949
motor,semantic,0.13124999999999998
semantic,glass,0.02388888888888887
semantic,mem,-0.03875000000000006
semantic,motor,0.014999999999999965
glass,mem,-0.03569444444444448
glass,motor,0.011249999999999968
glass,semantic,0.06833333333333336
mem,glass,0.03666666666666667
mem,motor,-0.0925
mem,semantic,0.09374999999999999
motor,glass,0.1506944444444444
motor,mem,0.12499999999999993
motor,semantic,-0.05250000000000002
semantic,glass,0.05541666666666666
semantic,mem,-0.07000000000000003
semantic,motor,0.19374999999999998
glass,mem,-0.11125
glass,motor,-0.05250000000000001
glass,semantic,-0.025138888888888933
mem,glass,-0.12152777777777779
mem,motor,0.04124999999999994
mem,semantic,-0.004999999999999984
motor,glass,0.00861111111111107
motor,mem,0.14874999999999997
motor,semantic,0.03625000000000002
semantic,glass,-0.1065277777777778
semantic,mem,0.0
semantic,motor,0.09124999999999998
glass,mem,0.030416666666666668
glass,motor,-0.10861111111111114
glass,semantic,0.014861111111111137
mem,glass,0.11791666666666666
mem,motor,-0.07500000000000001
mem,semantic,0.0375
motor,glass,0.06375000000000003
motor,mem,-0.15
motor,semantic,0.09375000000000003
semantic,glass,-0.17972222222222223
semantic,mem,-0.016249999999999952
semantic,motor,0.003750000000000024
glass,mem,-0.028611111111111108
glass,motor,-0.006805555555555544
glass,semantic,0.04597222222222218
mem,glass,0.06583333333333333
mem,motor,-0.20500000000000002
mem,semantic,-0.18375000000000002
motor,glass,-0.19277777777777783
motor,mem,0.03874999999999999
motor,semantic,0.03249999999999998
semantic,glass,-0.09194444444444445
semantic,mem,-0.060000000000000026
semantic,motor,0.09999999999999996
glass,mem,-0.0022222222222222435
glass,motor,-0.06583333333333338
glass,semantic,0.014444444444444426
mem,glass,-0.08111111111111112
mem,motor,-0.0049999999999999906
mem,semantic,0.050000000000000024
motor,glass,-0.02986111111111113
motor,mem,0.07375000000000001
motor,semantic,-0.009999999999999988
semantic,glass,0.008194444444444435
semantic,mem,0.0725
semantic,motor,0.15250000000000002
glass,mem,0.02527777777777781
glass,motor,-0.09194444444444447
glass,semantic,0.05416666666666663
mem,glass,-0.005277777777777742
mem,motor,-0.11
mem,semantic,-0.015000000000000006
motor,glass,0.03166666666666669
motor,mem,-0.07
motor,semantic,0.05749999999999997
semantic,glass,-0.024722222222222194
semantic,mem,-0.09249999999999997
semantic,motor,-0.21999999999999995
glass,mem,0.12097222222222223
glass,motor,0.08638888888888889
glass,semantic,-0.06458333333333338
mem,glass,-0.12972222222222218
mem,motor,-0.12625000000000003
mem,semantic,-0.01875000000000003
motor,glass,0.03333333333333334
motor,mem,-0.0037499999999999964
motor,semantic,0.08625
semantic,glass,-0.01791666666666667
semantic,mem,-0.09249999999999999
semantic,motor,-0.15625
glass,mem,0.11986111111111111
glass,motor,-0.043194444444444445
glass,semantic,-0.011666666666666714
mem,glass,0.18305555555555555
mem,motor,0.12624999999999997
mem,semantic,-0.095
motor,glass,0.16069444444444442
motor,mem,0.04
motor,semantic,0.09250000000000001
semantic,glass,0.09541666666666666
semantic,mem,0.037500000000000006
semantic,motor,-0.02375
glass,mem,0.04638888888888887
glass,motor,0.11916666666666667
glass,semantic,0.008472222222222242
mem,glass,-0.02333333333333336
mem,motor,-0.028749999999999984
mem,semantic,0.12250000000000003
motor,glass,0.13541666666666666
motor,mem,-0.045000000000000054
motor,semantic,0.05749999999999995
semantic,glass,0.14111111111111108
semantic,mem,-0.03250000000000004
semantic,motor,-0.10750000000000007
glass,mem,0.07847222222222218
glass,motor,-0.1020833333333334
glass,semantic,0.10430555555555558
mem,glass,-0.09944444444444447
mem,motor,0.13874999999999998
mem,semantic,-0.11124999999999997
motor,glass,0.056944444444444436
motor,mem,-0.2837500000000001
motor,semantic,-0.07625000000000001
semantic,glass,-0.10708333333333335
semantic,mem,-0.018750000000000003
semantic,motor,-0.046249999999999986
glass,mem,0.11527777777777778
glass,motor,-0.06319444444444444
glass,semantic,-0.01569444444444444
mem,glass,-0.09791666666666668
mem,motor,-0.08125000000000002
mem,semantic,-0.05124999999999999
motor,glass,-0.09902777777777777
motor,mem,-0.08625000000000001
motor,semantic,0.06625000000000002
semantic,glass,0.09222222222222225
semantic,mem,-0.08499999999999996
semantic,motor,-0.22749999999999998
glass,mem,-0.08208333333333334
glass,motor,0.2441666666666667
glass,semantic,0.03930555555555555
mem,glass,-0.1176388888888889
mem,motor,-0.01125000000000001
mem,semantic,-0.0012499999999999942
motor,glass,0.03750000000000001
motor,mem,0.15625
motor,semantic,-0.01375000000000002
semantic,glass,0.16125
semantic,mem,-0.004999999999999984
semantic,motor,0.23249999999999998
glass,mem,0.13388888888888892
glass,motor,-0.07166666666666663
glass,semantic,-0.09555555555555553
mem,glass,0.053333333333333344
mem,motor,-0.029999999999999964
mem,semantic,0.0075000000000000275
motor,glass,0.013611111111111095
motor,mem,0.10374999999999997
motor,semantic,0.14250000000000002
semantic,glass,-0.007222222222222192
semantic,mem,-0.07000000000000003
semantic,motor,-0.25875
glass,mem,0.1381944444444444
glass,motor,0.08930555555555558
glass,semantic,-0.09194444444444447
mem,glass,0.06250000000000001
mem,motor,0.13874999999999998
mem,semantic,0.1425
motor,glass,-0.0029166666666666508
motor,mem,-0.1325
motor,semantic,0.20874999999999996
semantic,glass,0.05569444444444444
semantic,mem,0.03375000000000001
semantic,motor,-0.0075
glass,mem,0.03152777777777776
glass,motor,-0.07833333333333331
glass,semantic,-0.009027777777777773
mem,glass,-0.06541666666666668
mem,motor,-0.028749999999999998
mem,semantic,-0.011249999999999993
motor,glass,0.1509722222222222
motor,mem,-0.14
motor,semantic,-0.01875000000000003
semantic,glass,0.003194444444444444
semantic,mem,0.007499999999999982
semantic,motor,0.047500000000000014
glass,mem,0.08305555555555556
glass,motor,-0.07722222222222226
glass,semantic,0.1009722222222222
mem,glass,-0.01555555555555553
mem,motor,0.022499999999999958
mem,semantic,-0.04499999999999996
motor,glass,0.09263888888888891
motor,mem,-0.11375000000000002
motor,semantic,0.034999999999999996
semantic,glass,0.11624999999999999
semantic,mem,0.15000000000000002
semantic,motor,-0.060000000000000005
glass,mem,0.06069444444444446
glass,motor,-0.07416666666666664
glass,semantic,-0.03638888888888889
mem,glass,0.015416666666666655
mem,motor,-0.06624999999999999
mem,semantic,-0.03375
motor,glass,0.051527777777777756
motor,mem,0.007500000000000007
motor,semantic,0.014999999999999993
semantic,glass,0.02388888888888887
semantic,mem,-0.008750000000000008
semantic,motor,0.014999999999999986
glass,mem,0.02513888888888887
glass,motor,-0.034444444444444444
glass,semantic,-0.04319444444444446
mem,glass,0.04652777777777776
mem,motor,-0.16
mem,semantic,-0.15999999999999998
motor,glass,-0.06888888888888889
motor,mem,0.1425
motor,semantic,-0.10750000000000004
semantic,glass,-0.12208333333333332
semantic,mem,0.001250000000000008
semantic,motor,0.04125000000000002
glass,mem,-0.015833333333333324
glass,motor,0.13819444444444443
glass,semantic,0.10916666666666669
mem,glass,0.007916666666666655
mem,motor,-0.17
mem,semantic,-0.007500000000000007
motor,glass,-0.050000000000000044
motor,mem,0.05750000000000002
motor,semantic,-0.065
semantic,glass,-0.05555555555555555
semantic,mem,-0.04500000000000003
semantic,motor,-0.02625000000000001
glass,mem,-0.15194444444444444
glass,motor,0.05791666666666666
glass,semantic,0.0766666666666667
mem,glass,-0.055277777777777745
mem,motor,-0.11750000000000003
mem,semantic,0.011249999999999968
motor,glass,-0.09680555555555556
motor,mem,-0.0037500000000000033
motor,semantic,-0.010000000000000044
semantic,glass,-0.07125000000000001
semantic,mem,-0.04874999999999999
semantic,motor,-0.005000000000000025
glass,mem,-0.02333333333333336
glass,motor,0.029027777777777798
glass,semantic,-0.0511111111111111
mem,glass,-0.11166666666666669
mem,motor,0.0037499999999999964
mem,semantic,0.011249999999999996
motor,glass,-0.23249999999999998
motor,mem,-0.0024999999999999883
motor,semantic,-0.15750000000000003
semantic,glass,0.0011111111111111321
semantic,mem,0.031250000000000014
semantic,motor,-0.03
glass,mem,-0.09958333333333333
glass,motor,0.038750000000000014
glass,semantic,-0.03888888888888888
mem,glass,0.04458333333333333
mem,motor,0.17750000000000005
mem,semantic,0.13499999999999998
motor,glass,-0.11722222222222226
motor,mem,-0.19125000000000003
motor,semantic,0.04375000000000003
semantic,glass,0.08319444444444443
semantic,mem,-0.036249999999999984
semantic,motor,0.16375
glass,mem,-0.057916666666666665
glass,motor,0.09472222222222221
glass,semantic,-0.07152777777777777
mem,glass,-0.10166666666666666
mem,motor,0.09499999999999995
mem,semantic,-0.09374999999999997
motor,glass,-0.10069444444444445
motor,mem,0.0725
motor,semantic,0.048750000000000036
semantic,glass,0.048194444444444415
semantic,mem,-0.05499999999999997
semantic,motor,0.04749999999999999
glass,mem,0.014444444444444454
glass,motor,-0.13777777777777778
glass,semantic,-0.17250000000000001
mem,glass,0.12861111111111112
mem,motor,-0.10625000000000001
mem,semantic,0.061249999999999985
motor,glass,0.03666666666666666
motor,mem,-0.15625
motor,semantic,-0.0775
semantic,glass,0.04569444444444449
semantic,mem,-0.017500000000000043
semantic,motor,-0.19625000000000004
glass,mem,-0.0075000000000000205
glass,motor,0.010694444444444437
glass,semantic,0.005277777777777763
mem,glass,-0.04513888888888888
mem,motor,-0.16749999999999998
mem,semantic,-0.036249999999999984
motor,glass,-0.06277777777777772
motor,mem,-0.11624999999999996
motor,semantic,0.049999999999999996
semantic,glass,-0.0062500000000000125
semantic,mem,0.08499999999999999
semantic,motor,-0.05375000000000006
glass,mem,0.08819444444444444
glass,motor,0.10208333333333333
glass,semantic,-0.0980555555555556
mem,glass,0.0016666666666666462
mem,motor,-0.06374999999999995
mem,semantic,-0.11749999999999997
motor,glass,0.04236111111111111
motor,mem,-0.15625
motor,semantic,0.07374999999999998
semantic,glass,-0.009999999999999985
semantic,mem,-0.02750000000000004
semantic,motor,0.15625000000000003
glass,mem,-0.002083333333333333
glass,motor,0.003194444444444434
glass,semantic,-0.01125000000000001
mem,glass,-0.06902777777777777
mem,motor,0.09249999999999997
mem,semantic,-0.025
motor,glass,-0.033333333333333284
motor,mem,-0.08375000000000002
motor,semantic,-0.045000000000000026
semantic,glass,0.05305555555555552
semantic,mem,-0.019999999999999997
semantic,motor,0.055000000000000014
glass,mem,0.01138888888888892
glass,motor,0.011666666666666686
glass,semantic,-0.049861111111111106
mem,glass,-0.05416666666666668
mem,motor,0.061249999999999985
mem,semantic,0.09500000000000001
motor,glass,0.050138888888888886
motor,mem,0.05249999999999995
motor,semantic,0.18749999999999997
semantic,glass,-0.08375
semantic,mem,-0.023750000000000028
semantic,motor,0.02874999999999997
glass,mem,0.01930555555555557
glass,motor,0.03486111111111105
glass,semantic,0.13791666666666663
mem,glass,0.05305555555555555
mem,motor,0.10874999999999999
mem,semantic,0.06625
motor,glass,0.1038888888888889
motor,mem,-0.06625000000000003
motor,semantic,0.07749999999999997
semantic,glass,-0.10805555555555557
semantic,mem,-0.031249999999999986
semantic,motor,0.13500000000000004
glass,mem,-0.03805555555555556
glass,motor,-0.11500000000000003
glass,semantic,-0.0002777777777778073
mem,glass,0.016805555555555504
mem,motor,0.15249999999999997
mem,semantic,0.04875000000000002
motor,glass,0.0055555555555555775
motor,mem,0.023750000000000007
motor,semantic,0.20125
semantic,glass,-0.03277777777777779
semantic,mem,-0.04000000000000002
semantic,motor,-0.046250000000000034
glass,mem,0.04777777777777778
glass,motor,-0.051250000000000025
glass,semantic,-0.0323611111111111
mem,glass,-0.06347222222222222
mem,motor,-0.0012500000000000011
mem,semantic,0.022500000000000006
motor,glass,-0.07041666666666666
motor,mem,0.14000000000000004
motor,semantic,0.10124999999999997
semantic,glass,0.05458333333333335
semantic,mem,0.20625
semantic,motor,0.014999999999999958
glass,mem,0.041527777777777795
glass,motor,0.13444444444444442
glass,semantic,0.06055555555555554
mem,glass,0.05541666666666665
mem,motor,0.13749999999999998
mem,semantic,0.02125000000000002
motor,glass,0.08819444444444441
motor,mem,0.05624999999999996
motor,semantic,0.0037500000000000137
semantic,glass,0.0986111111111111
semantic,mem,0.08125000000000002
semantic,motor,0.023749999999999993
glass,mem,0.1761111111111111
glass,motor,-0.16805555555555554
glass,semantic,0.05125
mem,glass,0.0006944444444444212
mem,motor,0.04000000000000001
mem,semantic,0.23875
motor,glass,0.06999999999999998
motor,mem,0.02374999999999999
motor,semantic,0.06625
semantic,glass,-0.17111111111111116
semantic,mem,0.01249999999999998
semantic,motor,-0.050000000000000024
glass,mem,-0.07138888888888888
glass,motor,-0.07638888888888888
glass,semantic,-0.0024999999999999953
mem,glass,0.0024999999999999814
mem,motor,-0.08874999999999998
mem,semantic,-0.02500000000000001
motor,glass,-0.02111111111111108
motor,mem,-0.006250000000000047
motor,semantic,0.10875
semantic,glass,-0.050138888888888844
semantic,mem,-0.02624999999999999
semantic,motor,-0.20750000000000002
glass,mem,0.012222222222222266
glass,motor,-0.13083333333333333
glass,semantic,-0.001250000000000008
mem,glass,-0.03861111111111113
mem,motor,0.015000000000000027
mem,semantic,0.03374999999999998
motor,glass,-0.2040277777777778
motor,mem,0.13
motor,semantic,-0.020000000000000004
semantic,glass,0.010416666666666637
semantic,mem,-0.07500000000000004
semantic,motor,0.06874999999999998
glass,mem,-0.04763888888888892
glass,motor,-0.13944444444444445
glass,semantic,0.08236111111111113
mem,glass,0.0069444444444444545
mem,motor,-0.10750000000000004
mem,semantic,-0.09875000000000003
motor,glass,-0.03430555555555556
motor,mem,-0.030000000000000027
motor,semantic,-0.07499999999999997
semantic,glass,-0.009861111111111126
semantic,mem,-0.18749999999999997
semantic,motor,0.012500000000000018
glass,mem,0.023333333333333303
glass,motor,-0.029027777777777777
glass,semantic,-0.018472222222222213
mem,glass,0.10333333333333332
mem,motor,-0.1675
mem,semantic,-0.05749999999999997
motor,glass,0.1398611111111111
motor,mem,0.10749999999999997
motor,semantic,-0.03875000000000003
semantic,glass,0.007500000000000014
semantic,mem,0.04125
semantic,motor,0.06749999999999995
glass,mem,0.09444444444444444
glass,motor,-0.0736111111111111
glass,semantic,-0.0638888888888889
mem,glass,0.09888888888888892
mem,motor,-0.012499999999999976
mem,semantic,0.055
motor,glass,0.017777777777777733
motor,mem,-0.10375000000000001
motor,semantic,0.03750000000000002
semantic,glass,0.08402777777777777
semantic,mem,0.06375
semantic,motor,-0.014999999999999993
glass,mem,0.0038888888888889
glass,motor,-0.054027777777777786
glass,semantic,-0.041250000000000016
mem,glass,-0.08027777777777778
mem,motor,0.028749999999999998
mem,semantic,-0.04249999999999997
motor,glass,0.15986111111111112
motor,mem,-0.14
motor,semantic,0.02874999999999999
semantic,glass,0.1940277777777778
semantic,mem,0.07874999999999996
semantic,motor,-0.1825
glass,mem,0.15638888888888883
glass,motor,-0.05499999999999999
glass,semantic,-0.030277777777777744
mem,glass,0.15444444444444444
mem,motor,0.06874999999999999
mem,semantic,-0.075
