task,diff
mem,0.0033035714285714435
motor,-0.03705357142857144
semantic,0.019374999999999983
glass,0.00706349206349205
mem,0.01624999999999999
motor,0.03205357142857144
semantic,0.02491071428571428
glass,0.03496031746031749
mem,-0.0054464285714285665
motor,-0.001696428571428572
semantic,0.007767857142857153
glass,0.012271825396825404
mem,-0.022232142857142846
motor,-0.022232142857142867
semantic,-0.031071428571428566
glass,0.0001984126984126987
mem,0.015892857142857132
motor,0.005178571428571429
semantic,-0.014642857142857138
glass,0.015138888888888884
mem,-0.005357142857142853
motor,-0.010982142857142845
semantic,0.02785714285714287
glass,0.006636904761904765
mem,0.02169642857142856
motor,0.015625
semantic,0.005089285714285712
glass,-0.03864087301587303
mem,-0.019196428571428583
motor,0.0224107142857143
semantic,-0.01741071428571428
glass,-0.017619047619047624
mem,0.014821428571428577
motor,-0.008482142857142867
semantic,-0.025357142857142856
glass,0.007599206349206351
mem,0.020535714285714293
motor,0.010000000000000021
semantic,-0.002678571428571435
glass,0.004702380952380963
mem,-0.013214285714285715
motor,-0.0062499999999999925
semantic,0.008125000000000002
glass,0.010357142857142851
mem,-0.004464285714285703
motor,0.015446428571428568
semantic,0.013035714285714293
glass,-0.007123015873015859
mem,0.006250000000000001
motor,-0.005089285714285707
semantic,0.022410714285714266
glass,0.0035912698412698474
mem,-0.020982142857142855
motor,0.015089285714285703
semantic,0.007053571428571428
glass,0.0037500000000000064
mem,0.016339285714285712
motor,-0.016874999999999987
semantic,0.019732142857142865
glass,-0.005009920634920644
mem,0.004821428571428579
motor,0.01839285714285715
semantic,0.010625
glass,-0.009950396825396838
mem,0.007589285714285718
motor,-0.010089285714285705
semantic,-0.0451785714285714
glass,0.017281746031746027
mem,-0.027232142857142875
motor,-0.004999999999999986
semantic,0.00776785714285714
glass,0.025535714285714273
mem,-0.004464285714285718
motor,-0.0008928571428571576
semantic,0.018571428571428565
glass,0.013144841269841273
mem,0.03535714285714287
motor,0.01857142857142858
semantic,0.0011607142857142842
glass,0.00926587301587302
mem,-0.0005357142857142881
motor,-0.005089285714285715
semantic,-0.021874999999999995
glass,-0.03642857142857144
mem,-0.01857142857142857
motor,-0.017499999999999995
semantic,0.005892857142857136
glass,0.008164682539682538
mem,0.003660714285714294
motor,0.007142857142857148
semantic,0.013839285714285698
glass,0.011091269841269829
mem,0.029910714285714273
motor,0.017589285714285717
semantic,-0.03473214285714287
glass,0.0405654761904762
mem,0.021785714285714273
motor,-0.023392857142857135
semantic,0.035982142857142886
glass,-0.010882936507936512
mem,-0.005714285714285704
motor,-0.03232142857142858
semantic,0.010892857142857136
glass,0.010823412698412693
mem,-0.01910714285714286
motor,-0.022232142857142864
semantic,-0.01794642857142858
glass,0.01123015873015873
mem,-0.019553571428571424
motor,0.002321428571428567
semantic,0.01196428571428572
glass,0.03336309523809524
mem,-0.017500000000000012
motor,0.03232142857142857
semantic,0.029285714285714273
glass,-0.004017857142857128
mem,0.024374999999999997
motor,-0.032142857142857154
semantic,-0.02732142857142856
glass,0.03254960317460318
mem,0.01348214285714285
motor,0.011428571428571439
semantic,-0.01857142857142857
glass,-0.005962301587301592
mem,-0.008214285714285712
motor,-0.02169642857142857
semantic,0.006785714285714282
glass,0.02440476190476189
mem,0.004642857142857143
motor,-0.02821428571428569
semantic,-0.02383928571428572
glass,-0.003561507936507933
mem,-0.030267857142857155
motor,0.013571428571428564
semantic,0.026250000000000002
glass,0.023859126984126986
mem,-0.005714285714285712
motor,0.011696428571428568
semantic,-0.016071428571428577
glass,-0.02856150793650794
mem,-0.03812499999999998
motor,0.012142857142857138
semantic,0.0030357142857142965
glass,-0.002906746031746036
mem,0.012589285714285707
motor,-0.027499999999999986
semantic,0.019642857142857153
glass,-0.010892857142857145
mem,-0.011071428571428578
motor,-0.014821428571428569
semantic,-0.008035714285714294
glass,-0.004275793650793649
mem,-0.00973214285714285
motor,0.004464285714285724
semantic,-0.030803571428571423
glass,0.00916666666666666
mem,0.004642857142857131
motor,-0.00732142857142856
semantic,0.015625000000000007
glass,0.0012896825396825548
mem,0.03000000000000001
motor,-0.008749999999999997
semantic,-0.006428571428571427
glass,0.013968253968253954
mem,-0.012589285714285716
motor,0.010803571428571428
semantic,-0.03991071428571429
glass,-0.017509920634920653
mem,-0.018839285714285715
motor,0.0007142857142857327
semantic,-0.041160714285714314
glass,0.003938492063492068
mem,-0.016339285714285712
motor,-0.0076785714285714365
semantic,0.012321428571428577
glass,0.006031746031746025
mem,0.0267857142857143
motor,0.00651785714285715
semantic,0.019464285714285705
glass,-0.0036111111111111175
mem,0.020803571428571428
motor,0.005357142857142845
semantic,-0.0028571428571428597
glass,0.02413690476190476
mem,-0.01785714285714286
motor,0.016785714285714282
semantic,-0.02214285714285717
glass,-0.03454365079365077
mem,-0.00955357142857142
motor,-0.06071428571428572
semantic,-0.015714285714285715
glass,0.03889880952380953
mem,0.005892857142857136
motor,-0.004285714285714288
semantic,0.013125000000000013
glass,0.009851190476190473
mem,-0.0018750000000000006
motor,-0.008035714285714276
semantic,0.0020535714285714285
glass,0.03715277777777777
mem,0.00964285714285715
motor,-0.0016964285714285699
semantic,0.011785714285714302
glass,-0.02256944444444445
mem,0.011785714285714283
motor,0.002678571428571434
semantic,0.0008928571428571576
glass,0.01223214285714285
mem,0.01982142857142857
motor,0.042499999999999996
semantic,0.021696428571428568
glass,0.007539682539682553
mem,0.013928571428571452
motor,-0.0075
semantic,-0.03223214285714286
glass,-0.012132936507936513
mem,-0.01991071428571429
motor,0.019285714285714295
semantic,-0.026339285714285725
glass,0.015813492063492064
mem,0.005178571428571429
motor,0.05366071428571428
semantic,-0.0012499999999999892
glass,0.02959325396825399
mem,-0.01008928571428572
motor,-0.019642857142857153
semantic,0.027946428571428584
glass,0.021438492063492055
mem,0.004910714285714292
motor,0.0530357142857143
semantic,-0.0017857142857142972
glass,-0.025009920634920628
mem,-0.04401785714285715
motor,-0.008124999999999988
semantic,0.031607142857142854
glass,-0.039751984126984115
mem,0.04883928571428571
motor,-0.006160714285714284
semantic,0.0015178571428571392
glass,0.012281746031746033
mem,0.011517857142857144
motor,-0.023392857142857142
semantic,0.0034821428571428503
glass,-0.01720238095238094
mem,0.020267857142857146
motor,-0.03187500000000002
semantic,-0.019017857142857135
glass,0.02615079365079363
mem,0.015714285714285715
motor,-0.022053571428571426
semantic,0.004642857142857142
glass,-0.009484126984126992
mem,-0.010446428571428575
motor,0.0040178571428571485
semantic,0.0016071428571428428
glass,0.006111111111111115
mem,-0.014107142857142861
motor,-0.06276785714285713
semantic,0.031875
glass,-0.01325396825396825
mem,-0.019017857142857152
motor,-0.029910714285714273
semantic,-0.015089285714285694
glass,0.03789682539682541
mem,-0.00910714285714286
motor,0.016071428571428577
semantic,-0.021964285714285707
glass,0.017301587301587297
mem,0.02607142857142858
motor,-0.034375
semantic,-0.03196428571428573
glass,-0.0064980158730158786
mem,-0.02625
motor,0.05839285714285714
semantic,0.017499999999999998
glass,0.00286706349206349
mem,-0.030267857142857145
motor,0.0030357142857142883
semantic,-0.044107142857142886
glass,-0.038035714285714284
mem,0.06464285714285713
motor,-0.0388392857142857
semantic,0.010535714285714272
glass,0.027876984126984115
mem,0.013660714285714274
motor,-0.020089285714285723
semantic,-0.023392857142857135
glass,0.02522817460317459
mem,-0.01705357142857144
motor,0.010803571428571423
semantic,-0.036964285714285706
glass,-0.01300595238095238
mem,0.0003571428571428654
motor,0.01651785714285715
semantic,0.00017857142857142575
glass,0.0006150793650793651
mem,0.05178571428571427
motor,-0.019017857142857145
semantic,-0.01000000000000001
glass,-0.003204365079365077
mem,-0.015000000000000003
motor,-0.030535714285714277
semantic,-0.002678571428571424
glass,0.023869047619047602
mem,-0.017946428571428585
motor,0.006874999999999999
semantic,-0.024285714285714296
glass,0.03625992063492064
mem,-0.012678571428571433
motor,-0.012232142857142863
semantic,-0.03955357142857142
glass,0.011845238095238084
mem,-0.010982142857142854
motor,-0.03571428571428571
semantic,-0.009285714285714295
glass,0.02032738095238094
mem,-0.014642857142857152
motor,-0.0077678571428571475
semantic,-0.027500000000000004
glass,0.016865079365079357
mem,-0.01267857142857142
motor,-0.041874999999999996
semantic,0.018035714285714283
glass,-0.04169642857142857
mem,0.02312500000000001
motor,-0.010892857142857157
semantic,0.03901785714285715
glass,-0.0027480158730158674
mem,0.011696428571428575
motor,-0.011428571428571418
semantic,-0.013571428571428578
glass,-0.00093253968253969
mem,-0.004464285714285728
motor,-0.03089285714285713
semantic,0.021160714285714276
glass,0.034811507936507925
mem,-0.02410714285714285
motor,0.000982142857142858
semantic,0.023214285714285722
glass,0.017291666666666653
mem,-0.018571428571428565
motor,0.018482142857142864
semantic,0.005178571428571437
glass,0.014176587301587313
mem,-0.051517857142857115
motor,-0.002678571428571435
semantic,0.034732142857142836
glass,-0.007371031746031741
mem,0.0507142857142857
motor,0.002678571428571425
semantic,0.014107142857142861
glass,0.04398809523809522
mem,0.009732142857142854
motor,-0.040000000000000015
semantic,-0.01
glass,-0.0009126984126984176
mem,0.01625
motor,0.003303571428571429
semantic,-0.009017857142857136
glass,0.005178571428571435
mem,-0.017410714285714283
motor,-0.007857142857142856
semantic,-0.020714285714285723
glass,0.021339285714285706
mem,0.0001785714285714218
motor,-0.0012500000000000059
semantic,-0.0080357142857143
glass,0.00206349206349205
mem,-0.021696428571428585
motor,0.024553571428571442
semantic,0.018303571428571426
glass,0.04868055555555554
mem,-0.020535714285714293
motor,8.928571428572726e-05
semantic,-0.016517857142857136
glass,0.009077380952380953
mem,0.032946428571428564
motor,-1.883414059631962e-17
semantic,0.012142857142857148
glass,-0.027539682539682562
mem,-0.029017857142857133
motor,-0.020892857142857154
semantic,0.035000000000000024
glass,-0.020823412698412702
mem,-0.020089285714285705
motor,0.0017857142857142874
semantic,-0.01142857142857143
glass,0.015039682539682547
mem,-0.05482142857142857
motor,0.019464285714285712
semantic,-0.021071428571428564
glass,0.024047619047619064
mem,0.036071428571428574
motor,0.045357142857142874
semantic,0.03571428571428569
glass,0.037757936507936525
mem,-0.033928571428571426
motor,0.0024999999999999883
semantic,-0.029464285714285728
glass,-0.020654761904761905
mem,-0.016696428571428577
motor,-0.018303571428571443
semantic,-0.031339285714285715
glass,-0.017490079365079354
mem,-0.002232142857142857
motor,0.0011607142857142992
semantic,0.026785714285714284
glass,0.023164682539682537
mem,-0.03294642857142858
motor,0.013035714285714279
semantic,-0.015267857142857144
glass,-0.016448412698412688
mem,0.06491071428571431
motor,0.018214285714285714
semantic,0.009999999999999997
glass,-0.0027976190476190588
mem,0.02499999999999999
motor,0.033928571428571405
semantic,0.03125000000000001
glass,-0.03534722222222221
mem,-0.00642857142857143
motor,0.04625000000000001
semantic,0.003839285714285705
glass,0.03385912698412698
mem,0.021517857142857134
motor,0.042232142857142864
semantic,0.023303571428571423
glass,0.007976190476190472
mem,0.027589285714285712
motor,0.011785714285714273
semantic,0.0008035714285714105
glass,-0.002529761904761899
mem,0.031875
motor,0.02830357142857142
semantic,-0.012053571428571433
glass,-0.02878968253968254
mem,-0.016249999999999997
motor,0.05696428571428571
semantic,-0.00017857142857142873
glass,0.01206349206349205
mem,0.0033928571428571497
motor,0.021160714285714283
semantic,-0.02223214285714285
glass,0.006845238095238087
mem,-0.03339285714285713
motor,-0.012946428571428576
semantic,0.011875
glass,0.020634920634920624
mem,0.0032142857142857064
motor,-0.04401785714285715
semantic,0.008482142857142846
glass,0.005664682539682541
mem,-0.022857142857142874
motor,-0.014553571428571431
semantic,-0.043214285714285705
glass,0.019017857142857135
mem,0.04785714285714286
motor,0.011339285714285715
semantic,-0.005178571428571429
glass,-0.019573412698412705
mem,-0.024107142857142855
motor,-0.01633928571428569
semantic,-0.02607142857142856
glass,0.012440476190476193
mem,-0.01955357142857142
motor,-0.0065178571428571395
semantic,0.010714285714285713
glass,0.02716269841269841
mem,0.06357142857142858
motor,-0.0058035714285714305
semantic,0.010446428571428579
glass,0.017440476190476194
mem,-0.049107142857142884
motor,-0.03526785714285715
semantic,0.02464285714285716
glass,0.03810515873015874
mem,-0.012142857142857144
motor,0.013571428571428573
semantic,0.003928571428571442
glass,-0.0011111111111111133
mem,-0.0125
motor,0.009107142857142866
semantic,0.026428571428571447
glass,-0.0022321428571428522
mem,0.03375
motor,-0.03446428571428571
semantic,0.018839285714285725
glass,-0.019900793650793645
mem,-0.011071428571428581
motor,-0.010982142857142869
semantic,0.007053571428571436
glass,-0.03248015873015872
mem,-0.019374999999999986
motor,0.005267857142857153
semantic,-0.027767857142857146
glass,-0.01343253968253969
mem,-0.03303571428571427
motor,0.0037500000000000033
semantic,0.017053571428571432
glass,0.0021031746031746007
mem,0.011428571428571427
motor,0.00669642857142858
semantic,0.023571428571428566
glass,-0.003640873015873022
mem,-0.023660714285714278
motor,-0.027767857142857146
semantic,0.009107142857142845
glass,-0.037232142857142866
mem,0.008125000000000005
motor,0.034374999999999996
semantic,-0.001964285714285715
glass,-0.027003968253968242
mem,-8.928571428571733e-05
motor,0.024107142857142865
semantic,-0.03946428571428572
glass,0.02061507936507936
mem,0.008482142857142856
motor,0.008571428571428575
semantic,0.0037500000000000103
glass,-0.014920634920634914
mem,-0.015803571428571438
motor,-0.040089285714285716
semantic,-0.010000000000000005
glass,0.03220238095238095
mem,-0.017499999999999995
motor,-0.008571428571428584
semantic,0.020892857142857157
glass,0.012202380952380942
mem,-0.014464285714285707
motor,0.025803571428571433
semantic,-0.007857142857142849
glass,-0.012420634920634924
mem,0.005446428571428572
motor,-0.015803571428571434
semantic,0.019732142857142854
glass,-0.01152777777777778
mem,-0.0037499999999999825
motor,0.03482142857142857
semantic,-0.009285714285714283
glass,0.0007043650793650765
mem,-0.05080357142857141
motor,0.00991071428571427
semantic,0.030178571428571426
glass,0.01468253968253968
mem,-0.01705357142857142
motor,0.013035714285714288
semantic,0.03357142857142858
glass,0.030386904761904737
mem,0.002678571428571426
motor,0.008035714285714281
semantic,-0.010892857142857135
glass,-0.010823412698412695
mem,0.007500000000000014
motor,-0.04562499999999999
semantic,0.022678571428571444
glass,-0.0433234126984127
mem,-0.007857142857142877
motor,-0.0449107142857143
semantic,-0.010089285714285731
glass,0.0039583333333333345
mem,-0.028124999999999963
motor,0.010535714285714287
semantic,0.0280357142857143
glass,0.0024305555555555448
mem,-0.012142857142857138
motor,0.014107142857142858
semantic,0.0005357142857142742
glass,0.007291666666666673
mem,0.05017857142857145
motor,0.009107142857142854
semantic,0.028125000000000004
glass,-0.0041170634920634965
mem,0.002410714285714297
motor,0.023660714285714292
semantic,-0.025892857142857127
glass,-0.022232142857142864
mem,0.009553571428571427
motor,-0.007678571428571421
semantic,0.02749999999999998
glass,0.0057341269841269795
mem,0.0034821428571428386
motor,-0.027142857142857132
semantic,-0.0013392857142857056
glass,-0.03963293650793651
mem,0.006071428571428569
motor,0.018035714285714283
semantic,-0.022142857142857138
glass,-0.01646825396825397
mem,-0.05089285714285715
motor,-0.00017857142857142873
semantic,-0.025803571428571436
glass,-0.02986111111111111
mem,0.037142857142857144
motor,0.050535714285714274
semantic,-0.027678571428571434
glass,0.02572420634920635
mem,0.023749999999999997
motor,0.006785714285714296
semantic,-0.01178571428571427
glass,0.033740079365079355
mem,-0.009196428571428581
motor,-0.00017857142857143567
semantic,-0.01196428571428572
glass,0.004771825396825409
mem,0.020714285714285713
motor,0.03017857142857144
semantic,0.010089285714285705
glass,0.04788690476190477
mem,0.010000000000000005
motor,0.014017857142857148
semantic,-0.010535714285714296
glass,-0.03597222222222224
mem,0.006785714285714286
motor,0.022946428571428572
semantic,-0.022053571428571426
glass,0.010446428571428579
mem,-0.004464285714285718
motor,0.00866071428571429
semantic,-0.014374999999999995
glass,-0.05387896825396825
mem,-0.008303571428571443
motor,-0.012053571428571429
semantic,0.011607142857142852
glass,-0.012718253968253976
mem,0.022857142857142878
motor,-0.021339285714285717
semantic,0.01321428571428573
glass,0.04006944444444445
mem,0.01678571428571428
motor,-0.016785714285714286
semantic,0.0001785714285714218
glass,0.008482142857142843
mem,-0.03732142857142857
motor,-0.01517857142857142
semantic,0.004017857142857152
glass,0.030704365079365088
mem,0.03705357142857143
motor,-0.00803571428571428
semantic,-0.029375000000000005
glass,0.0051388888888888795
mem,0.02732142857142857
motor,0.015446428571428574
semantic,-0.009464285714285708
glass,0.03742063492063491
mem,-0.010446428571428579
motor,-0.021696428571428554
semantic,0.011339285714285703
glass,0.03926587301587303
mem,0.038125000000000006
motor,0.026696428571428583
semantic,0.0006250000000000006
glass,-0.006319444444444455
mem,0.005357142857142849
motor,0.010357142857142862
semantic,0.007321428571428561
glass,-0.0635515873015873
mem,0.03294642857142858
motor,0.007767857142857131
semantic,-0.014553571428571417
glass,0.0033432539682539736
mem,0.04089285714285716
motor,0.035624999999999976
semantic,-0.06571428571428573
glass,0.03285714285714286
mem,0.042053571428571426
motor,0.0432142857142857
semantic,0.006696428571428573
glass,-0.005327380952380954
mem,0.021607142857142856
motor,-0.005000000000000009
semantic,0.0021428571428571638
glass,-0.026398809523809543
mem,-0.04973214285714287
motor,-0.028482142857142866
semantic,0.027410714285714288
glass,0.022748015873015885
mem,0.018928571428571427
motor,0.005624999999999991
semantic,0.045803571428571443
glass,0.003928571428571435
mem,0.024196428571428567
motor,-0.011071428571428555
semantic,0.01071428571428571
glass,0.015982142857142854
mem,0.03803571428571429
motor,0.05785714285714285
semantic,0.013303571428571434
glass,0.0057142857142857125
mem,-0.04651785714285715
motor,-0.007767857142857152
semantic,0.044642857142857144
glass,0.02869047619047618
mem,0.01705357142857143
motor,-0.0021428571428571486
semantic,0.010803571428571423
glass,0.014126984126984142
mem,0.007321428571428568
motor,-0.015982142857142834
semantic,-0.004732142857142866
glass,0.0033829365079365036
mem,0.015535714285714286
motor,0.035089285714285726
semantic,0.030178571428571443
glass,0.012261904761904766
mem,0.008482142857142869
motor,0.01687499999999999
semantic,-0.038125
glass,0.0008432539682539593
mem,-0.013839285714285712
motor,-0.008839285714285713
semantic,0.006249999999999992
glass,0.006468253968253966
mem,-0.014642857142857136
motor,0.025535714285714294
semantic,-0.00026785714285713517
glass,0.022549603174603174
mem,-0.01598214285714285
motor,0.019285714285714278
semantic,-0.01616071428571429
glass,0.01780753968253967
mem,0.0025892857142857145
motor,-0.04107142857142858
semantic,0.0010714285714285715
glass,-0.010873015873015868
mem,-0.0105357142857143
motor,0.013571428571428583
semantic,-0.005803571428571438
glass,-0.015704365079365082
mem,0.030267857142857145
motor,-0.016696428571428563
semantic,0.018482142857142843
glass,-0.021686507936507945
mem,-0.008928571428571421
motor,0.005178571428571421
semantic,-0.0269642857142857
glass,0.014623015873015885
mem,0.007589285714285734
motor,0.02107142857142857
semantic,0.009017857142857149
glass,0.0026785714285714212
mem,0.03544642857142859
motor,0.03973214285714285
semantic,-0.014910714285714286
glass,-0.004742063492063484
mem,-0.00428571428571428
motor,0.0374107142857143
semantic,0.01446428571428572
glass,-0.007738095238095243
mem,0.033749999999999995
motor,-0.014821428571428581
semantic,-0.016696428571428577
glass,0.032619047619047624
mem,0.08410714285714284
motor,-0.001964285714285715
semantic,0.004107142857142865
glass,-0.0019146825396825465
mem,-0.010089285714285705
motor,-0.04803571428571431
semantic,0.0001785714285714327
glass,0.023720238095238103
mem,0.011071428571428578
motor,-0.041785714285714266
semantic,-0.017857142857142853
glass,0.019444444444444455
mem,0.01008928571428573
motor,-0.016339285714285706
semantic,0.013392857142857156
glass,0.032748015873015866
mem,0.0005357142857142679
motor,-0.03526785714285715
semantic,0.008214285714285714
glass,-0.02182539682539681
mem,0.0074107142857142904
motor,0.039196428571428556
semantic,0.042589285714285684
glass,-0.007192460317460312
mem,0.019732142857142847
motor,0.01669642857142857
semantic,0.03723214285714286
glass,-0.016636904761904762
mem,0.009285714285714283
motor,-0.025178571428571415
semantic,0.00017857142857142478
glass,-0.03953373015873014
mem,0.004107142857142858
motor,-0.00526785714285715
semantic,0.0073214285714285855
glass,-0.01603174603174603
mem,0.0026785714285714446
motor,0.004642857142857131
semantic,0.041874999999999996
glass,-0.03906746031746033
mem,-0.013303571428571425
motor,-0.009999999999999985
semantic,-0.011696428571428554
glass,0.01787698412698412
mem,-0.023035714285714288
motor,0.008928571428571437
semantic,0.03901785714285714
glass,-0.0011011904761904759
mem,-0.028660714285714293
motor,-0.03044642857142857
semantic,0.04982142857142856
glass,-0.0008730158730158737
mem,-0.003392857142857139
motor,0.014017857142857157
semantic,0.03339285714285713
glass,0.02281746031746031
mem,-0.029285714285714286
motor,-0.0028571428571428506
semantic,0.012321428571428584
glass,-0.009394841269841272
mem,0.005535714285714284
motor,0.01571428571428572
semantic,-0.0037499999999999925
glass,0.0043849206349206304
mem,0.016249999999999994
motor,0.033035714285714286
semantic,-0.02026785714285715
glass,-0.00743055555555557
mem,0.014464285714285732
motor,0.0043749999999999935
semantic,-0.018035714285714276
glass,0.011775793650793651
mem,0.01616071428571428
motor,-0.017053571428571446
semantic,-0.04598214285714286
glass,0.031617063492063495
mem,0.018839285714285708
motor,0.050267857142857135
semantic,0.023214285714285732
glass,-0.0451190476190476
mem,-0.02678571428571428
motor,0.020089285714285702
semantic,0.023124999999999982
glass,0.023253968253968246
mem,-0.025982142857142863
motor,-0.034910714285714274
semantic,-0.02125000000000001
glass,0.042232142857142864
mem,-0.011160714285714293
motor,0.02196428571428573
semantic,0.003928571428571436
glass,-0.010089285714285705
mem,0.004732142857142856
motor,-0.01169642857142858
semantic,0.015267857142857152
glass,-0.012986111111111124
mem,-0.01571428571428572
motor,0.04321428571428569
semantic,0.0037500000000000094
glass,-0.01578373015873015
mem,0.015625000000000017
motor,0.053482142857142846
semantic,0.033571428571428565
glass,0.01886904761904761
mem,-0.010267857142857143
motor,-0.051428571428571414
semantic,0.0024107142857142877
glass,0.015585317460317454
mem,0.016607142857142862
motor,-0.003660714285714283
semantic,0.002946428571428545
glass,0.0006051587301587336
mem,0.038928571428571423
motor,0.04455357142857145
semantic,-0.0001785714285714203
glass,-0.04625000000000001
mem,0.00785714285714286
motor,0.004196428571428575
semantic,0.022946428571428572
glass,0.015317460317460308
mem,0.020714285714285692
motor,0.023839285714285712
semantic,-0.0077678571428571415
glass,-0.016666666666666666
mem,0.00044642857142856686
motor,0.057232142857142884
semantic,0.014642857142857136
glass,-0.008521825396825385
mem,-0.015625000000000007
motor,0.02437499999999998
semantic,-0.00553571428571426
glass,-0.03607142857142858
mem,0.023035714285714305
motor,-0.03321428571428571
semantic,-0.0010714285714285743
glass,-0.02832341269841271
mem,0.031785714285714285
motor,-0.02589285714285714
semantic,0.001785714285714306
glass,-0.001636904761904767
mem,0.00026785714285714704
motor,-0.037321428571428575
semantic,0.006964285714285707
glass,0.0028373015873015875
mem,-0.014375000000000002
motor,0.012589285714285706
semantic,0.004374999999999998
glass,-0.01337301587301588
mem,0.007857142857142847
motor,0.004374999999999998
semantic,0.04848214285714285
glass,0.018551587301587298
mem,0.03446428571428573
motor,-0.02035714285714286
semantic,-0.0025892857142857085
glass,-0.008958333333333316
mem,0.009642857142857144
motor,0.029732142857142874
semantic,-0.02892857142857142
glass,-0.013244047619047615
mem,-0.010982142857142854
motor,-0.02517857142857142
semantic,0.04562499999999999
glass,-0.02274801587301588
mem,-0.015982142857142844
motor,0.009553571428571427
semantic,0.02107142857142857
glass,-0.00968253968253967
mem,-0.028035714285714285
motor,-0.016696428571428567
semantic,0.006517857142857135
glass,-0.03688492063492064
mem,0.01955357142857143
motor,0.026607142857142847
semantic,-0.05625000000000001
glass,0.011230158730158726
mem,0.014821428571428581
motor,-0.023660714285714285
semantic,0.010892857142857149
glass,-0.00656746031746032
mem,-0.0349107142857143
motor,-0.0037499999999999934
semantic,0.0342857142857143
glass,-0.02621031746031745
mem,-0.0016964285714285837
motor,0.02026785714285714
semantic,-0.01428571428571429
glass,0.0016071428571428636
mem,0.0027678571428571374
motor,0.019732142857142858
semantic,-0.006696428571428574
glass,0.015257936507936507
mem,0.01276785714285714
motor,-0.01705357142857142
semantic,0.012589285714285707
glass,0.005843253968253969
mem,-0.0020535714285714315
motor,-0.006428571428571421
semantic,0.007053571428571442
