train_task,test_task,diff
motor,glass,0.43777777777777777
motor,mem,0.5406249999999999
motor,semantic,0.55375
semantic,glass,0.5093055555555555
semantic,mem,0.41687499999999994
semantic,motor,0.55
glass,mem,0.5155555555555557
glass,motor,0.45541666666666664
glass,semantic,0.5289583333333333
mem,glass,0.4986111111111111
mem,motor,0.5537500000000001
mem,semantic,0.45625
motor,glass,0.458125
motor,mem,0.465
motor,semantic,0.4625
semantic,glass,0.5407638888888889
semantic,mem,0.4881249999999999
semantic,motor,0.521875
glass,mem,0.4805555555555555
glass,motor,0.4749305555555555
glass,semantic,0.6759722222222223
mem,glass,0.4985416666666667
mem,motor,0.466875
mem,semantic,0.54625
motor,glass,0.5183333333333333
motor,mem,0.53125
motor,semantic,0.536875
semantic,glass,0.5833333333333334
semantic,mem,0.4443750000000001
semantic,motor,0.5168749999999999
glass,mem,0.6248611111111112
glass,motor,0.4533333333333333
glass,semantic,0.5042361111111111
mem,glass,0.4164583333333334
mem,motor,0.50625
mem,semantic,0.551875
motor,glass,0.5493055555555555
motor,mem,0.5650000000000001
motor,semantic,0.555625
semantic,glass,0.464375
semantic,mem,0.605
semantic,motor,0.516875
glass,mem,0.43076388888888895
glass,motor,0.47104166666666664
glass,semantic,0.46659722222222216
mem,glass,0.49847222222222226
mem,motor,0.555625
mem,semantic,0.510625
motor,glass,0.5133333333333334
motor,mem,0.36499999999999994
motor,semantic,0.46375
semantic,glass,0.5194444444444444
semantic,mem,0.5775
semantic,motor,0.5675
glass,mem,0.4492361111111111
glass,motor,0.5378472222222223
glass,semantic,0.4214583333333333
mem,glass,0.513611111111111
mem,motor,0.535
mem,semantic,0.469375
motor,glass,0.5147916666666668
motor,mem,0.506875
motor,semantic,0.516875
semantic,glass,0.4340972222222222
semantic,mem,0.52
semantic,motor,0.5243749999999999
glass,mem,0.5075000000000001
glass,motor,0.5166666666666667
glass,semantic,0.5246527777777779
mem,glass,0.41215277777777776
mem,motor,0.485
mem,semantic,0.52625
motor,glass,0.5675694444444445
motor,mem,0.51875
motor,semantic,0.48624999999999996
semantic,glass,0.5038888888888888
semantic,mem,0.455625
semantic,motor,0.49
glass,mem,0.5599305555555556
glass,motor,0.4640277777777778
glass,semantic,0.4361805555555555
mem,glass,0.4672222222222222
mem,motor,0.576875
mem,semantic,0.473125
motor,glass,0.4875694444444445
motor,mem,0.5375000000000001
motor,semantic,0.498125
semantic,glass,0.4374305555555555
semantic,mem,0.5068750000000001
semantic,motor,0.46187500000000004
glass,mem,0.5678472222222222
glass,motor,0.6184027777777777
glass,semantic,0.3908333333333333
mem,glass,0.5138888888888891
mem,motor,0.5343749999999999
mem,semantic,0.41562499999999997
motor,glass,0.4994444444444444
motor,mem,0.543125
motor,semantic,0.4425
semantic,glass,0.5207638888888888
semantic,mem,0.416875
semantic,motor,0.525
glass,mem,0.5597916666666667
glass,motor,0.52625
glass,semantic,0.5081944444444445
mem,glass,0.5404861111111111
mem,motor,0.578125
mem,semantic,0.445625
motor,glass,0.4731944444444445
motor,mem,0.47375
motor,semantic,0.44562499999999994
semantic,glass,0.5000000000000001
semantic,mem,0.5468750000000001
semantic,motor,0.47812499999999997
glass,mem,0.46201388888888884
glass,motor,0.5922222222222222
glass,semantic,0.524513888888889
mem,glass,0.4715972222222223
mem,motor,0.483125
mem,semantic,0.45875000000000005
motor,glass,0.4049999999999999
motor,mem,0.56375
motor,semantic,0.47625
semantic,glass,0.40479166666666666
semantic,mem,0.593125
semantic,motor,0.5893749999999999
glass,mem,0.4947916666666667
glass,motor,0.40444444444444444
glass,semantic,0.5711805555555556
mem,glass,0.4298611111111111
mem,motor,0.39062500000000006
mem,semantic,0.5162500000000001
motor,glass,0.49319444444444444
motor,mem,0.478125
motor,semantic,0.53625
semantic,glass,0.45277777777777783
semantic,mem,0.470625
semantic,motor,0.48375
glass,mem,0.45944444444444443
glass,motor,0.47187500000000004
glass,semantic,0.4704166666666667
mem,glass,0.4938888888888888
mem,motor,0.436875
mem,semantic,0.520625
motor,glass,0.4285416666666667
motor,mem,0.4075
motor,semantic,0.5387500000000001
semantic,glass,0.48208333333333336
semantic,mem,0.45687500000000003
semantic,motor,0.44625
glass,mem,0.43437499999999996
glass,motor,0.47215277777777775
glass,semantic,0.5407638888888889
mem,glass,0.5325694444444444
mem,motor,0.543125
mem,semantic,0.4575
motor,glass,0.5346527777777779
motor,mem,0.52
motor,semantic,0.474375
semantic,glass,0.5150694444444445
semantic,mem,0.48124999999999996
semantic,motor,0.5275
glass,mem,0.4988888888888889
glass,motor,0.384375
glass,semantic,0.4486805555555556
mem,glass,0.5659027777777778
mem,motor,0.53875
mem,semantic,0.6037500000000001
motor,glass,0.5829861111111111
motor,mem,0.47
motor,semantic,0.44875000000000004
semantic,glass,0.4302777777777778
semantic,mem,0.47250000000000003
semantic,motor,0.436875
glass,mem,0.5556944444444445
glass,motor,0.44201388888888893
glass,semantic,0.5011805555555555
mem,glass,0.5117361111111112
mem,motor,0.5287499999999999
mem,semantic,0.4262500000000001
motor,glass,0.5370833333333332
motor,mem,0.554375
motor,semantic,0.5131249999999999
semantic,glass,0.5245138888888891
semantic,mem,0.461875
semantic,motor,0.5249999999999999
glass,mem,0.4028472222222222
glass,motor,0.45277777777777783
glass,semantic,0.5091666666666667
mem,glass,0.550625
mem,motor,0.49375
mem,semantic,0.4825
motor,glass,0.45472222222222225
motor,mem,0.49750000000000005
motor,semantic,0.51875
semantic,glass,0.4359027777777778
semantic,mem,0.5487500000000001
semantic,motor,0.415
glass,mem,0.5341666666666666
glass,motor,0.4696527777777778
glass,semantic,0.46777777777777774
mem,glass,0.4884722222222222
mem,motor,0.541875
mem,semantic,0.42624999999999996
motor,glass,0.47236111111111106
motor,mem,0.460625
motor,semantic,0.4600000000000001
semantic,glass,0.4695833333333334
semantic,mem,0.5325
semantic,motor,0.5137499999999999
glass,mem,0.49201388888888886
glass,motor,0.4975694444444445
glass,semantic,0.46013888888888893
mem,glass,0.4902083333333334
mem,motor,0.5062500000000001
mem,semantic,0.5099999999999999
motor,glass,0.5357638888888889
motor,mem,0.5137499999999999
motor,semantic,0.5062500000000001
semantic,glass,0.5340972222222222
semantic,mem,0.489375
semantic,motor,0.41625
glass,mem,0.4932638888888889
glass,motor,0.4588888888888889
glass,semantic,0.5533333333333333
mem,glass,0.45472222222222214
mem,motor,0.5125
mem,semantic,0.58875
motor,glass,0.5784722222222223
motor,mem,0.46625
motor,semantic,0.47562499999999996
semantic,glass,0.526875
semantic,mem,0.5537500000000001
semantic,motor,0.473125
glass,mem,0.44847222222222216
glass,motor,0.5660416666666667
glass,semantic,0.47756944444444444
mem,glass,0.44381944444444443
mem,motor,0.53625
mem,semantic,0.4931249999999999
motor,glass,0.5558333333333334
motor,mem,0.513125
motor,semantic,0.45562499999999995
semantic,glass,0.4449305555555556
semantic,mem,0.6000000000000001
semantic,motor,0.4531249999999999
glass,mem,0.4872916666666667
glass,motor,0.5071527777777778
glass,semantic,0.5075694444444444
mem,glass,0.3818055555555556
mem,motor,0.619375
mem,semantic,0.530625
motor,glass,0.4769444444444445
motor,mem,0.47062499999999996
motor,semantic,0.526875
semantic,glass,0.46069444444444446
semantic,mem,0.5631249999999999
semantic,motor,0.514375
glass,mem,0.4979166666666667
glass,motor,0.4127083333333333
glass,semantic,0.5643750000000001
mem,glass,0.47409722222222217
mem,motor,0.4375
mem,semantic,0.5331250000000001
motor,glass,0.490625
motor,mem,0.49812500000000004
motor,semantic,0.510625
semantic,glass,0.43152777777777784
semantic,mem,0.401875
semantic,motor,0.48187499999999994
glass,mem,0.45388888888888895
glass,motor,0.4276388888888889
glass,semantic,0.46694444444444444
mem,glass,0.5412499999999999
mem,motor,0.48374999999999996
mem,semantic,0.50875
motor,glass,0.4461805555555556
motor,mem,0.515625
motor,semantic,0.42437500000000006
semantic,glass,0.4938888888888889
semantic,mem,0.48062499999999997
semantic,motor,0.52875
glass,mem,0.508263888888889
glass,motor,0.5110416666666667
glass,semantic,0.5452777777777778
mem,glass,0.5484722222222221
mem,motor,0.46
mem,semantic,0.47375
motor,glass,0.5963194444444444
motor,mem,0.40124999999999994
motor,semantic,0.48687500000000006
semantic,glass,0.4905555555555555
semantic,mem,0.51625
semantic,motor,0.419375
glass,mem,0.49777777777777776
glass,motor,0.5846527777777778
glass,semantic,0.5304861111111111
mem,glass,0.5859722222222222
mem,motor,0.563125
mem,semantic,0.489375
motor,glass,0.4965277777777778
motor,mem,0.419375
motor,semantic,0.5181250000000001
semantic,glass,0.5213888888888889
semantic,mem,0.48750000000000004
semantic,motor,0.40875
glass,mem,0.4957638888888889
glass,motor,0.4770833333333333
glass,semantic,0.5213194444444444
mem,glass,0.4713194444444444
mem,motor,0.43687500000000007
mem,semantic,0.5287499999999999
motor,glass,0.5033333333333334
motor,mem,0.4806250000000001
motor,semantic,0.5093749999999999
semantic,glass,0.5203472222222223
semantic,mem,0.47875
semantic,motor,0.5018750000000001
glass,mem,0.508888888888889
glass,motor,0.5975
glass,semantic,0.5013194444444444
mem,glass,0.5019444444444444
mem,motor,0.6131250000000001
mem,semantic,0.48000000000000004
motor,glass,0.45909722222222227
motor,mem,0.5131249999999999
motor,semantic,0.47937499999999994
semantic,glass,0.5680555555555555
semantic,mem,0.4468750000000001
semantic,motor,0.51375
glass,mem,0.48305555555555557
glass,motor,0.5160416666666667
glass,semantic,0.48597222222222225
mem,glass,0.4506944444444445
mem,motor,0.485625
mem,semantic,0.5431250000000001
motor,glass,0.5265972222222222
motor,mem,0.46499999999999997
motor,semantic,0.44562499999999994
semantic,glass,0.5440972222222222
semantic,mem,0.35500000000000004
semantic,motor,0.36562500000000003
glass,mem,0.39375
glass,motor,0.4726388888888889
glass,semantic,0.5065972222222223
mem,glass,0.510625
mem,motor,0.5537500000000001
mem,semantic,0.50875
motor,glass,0.5877777777777777
motor,mem,0.451875
motor,semantic,0.463125
semantic,glass,0.4774305555555556
semantic,mem,0.5675
semantic,motor,0.4750000000000001
glass,mem,0.4608333333333333
glass,motor,0.4913888888888889
glass,semantic,0.5493750000000001
mem,glass,0.43694444444444447
mem,motor,0.44375
mem,semantic,0.5143749999999999
motor,glass,0.4599305555555555
motor,mem,0.566875
motor,semantic,0.548125
semantic,glass,0.515625
semantic,mem,0.498125
semantic,motor,0.38875
glass,mem,0.4057638888888889
glass,motor,0.5146527777777777
glass,semantic,0.561111111111111
mem,glass,0.4475
mem,motor,0.47437500000000005
mem,semantic,0.576875
motor,glass,0.5991666666666666
motor,mem,0.5975
motor,semantic,0.56
semantic,glass,0.5028472222222222
semantic,mem,0.575625
semantic,motor,0.5425
glass,mem,0.5877083333333333
glass,motor,0.5532638888888889
glass,semantic,0.5152777777777778
