,train_sub,test_sub,task,acc
0,MSC01,MSC02,semantic,0.5599999999999998
1,MSC01,MSC02,glass,0.5449999999999999
2,MSC01,MSC02,motor,0.5149999999999999
3,MSC01,MSC02,mem,0.525
4,MSC01,MSC03,semantic,0.5
5,MSC01,MSC03,glass,0.5149999999999999
6,MSC01,MSC03,motor,0.5050000000000001
7,MSC01,MSC03,mem,0.5649999999999998
8,MSC01,MSC04,semantic,0.7649999999999999
9,MSC01,MSC04,glass,0.49000000000000005
10,MSC01,MSC04,motor,0.525
11,MSC01,MSC04,mem,0.565
12,MSC01,MSC05,semantic,0.8299999999999998
13,MSC01,MSC05,glass,0.675
14,MSC01,MSC05,motor,0.8549999999999999
15,MSC01,MSC05,mem,0.985
16,MSC01,MSC06,semantic,0.495
17,MSC01,MSC06,glass,0.49444444444444446
18,MSC01,MSC06,motor,0.5
19,MSC01,MSC06,mem,0.51
20,MSC01,MSC07,semantic,0.8550000000000001
21,MSC01,MSC07,glass,0.8550000000000001
22,MSC01,MSC07,motor,0.9400000000000001
23,MSC01,MSC07,mem,0.55
24,MSC01,MSC10,semantic,0.675
25,MSC01,MSC10,glass,0.5149999999999999
26,MSC01,MSC10,motor,0.5
27,MSC01,MSC10,mem,0.6599999999999999
28,MSC02,MSC01,semantic,0.7
29,MSC02,MSC01,glass,0.4800000000000001
30,MSC02,MSC01,motor,0.51
31,MSC02,MSC01,mem,0.55
32,MSC02,MSC03,semantic,0.675
33,MSC02,MSC03,glass,0.5349999999999999
34,MSC02,MSC03,motor,0.5950000000000001
35,MSC02,MSC03,mem,0.595
36,MSC02,MSC04,semantic,0.5249999999999999
37,MSC02,MSC04,glass,0.635
38,MSC02,MSC04,motor,0.6000000000000001
39,MSC02,MSC04,mem,0.875
40,MSC02,MSC05,semantic,0.57
41,MSC02,MSC05,glass,0.8400000000000001
42,MSC02,MSC05,motor,0.5
43,MSC02,MSC05,mem,0.9550000000000001
44,MSC02,MSC06,semantic,0.5599999999999999
45,MSC02,MSC06,glass,0.7277777777777779
46,MSC02,MSC06,motor,0.7300000000000001
47,MSC02,MSC06,mem,0.64
48,MSC02,MSC07,semantic,0.5
49,MSC02,MSC07,glass,0.7350000000000001
50,MSC02,MSC07,motor,0.6100000000000001
51,MSC02,MSC07,mem,0.8049999999999999
52,MSC02,MSC10,semantic,0.5
53,MSC02,MSC10,glass,0.5999999999999999
54,MSC02,MSC10,motor,0.56
55,MSC02,MSC10,mem,0.8399999999999999
56,MSC03,MSC01,semantic,0.5499999999999999
57,MSC03,MSC01,glass,0.5
58,MSC03,MSC01,motor,0.595
59,MSC03,MSC01,mem,0.685
60,MSC03,MSC02,semantic,0.615
61,MSC03,MSC02,glass,0.5399999999999999
62,MSC03,MSC02,motor,0.565
63,MSC03,MSC02,mem,0.72
64,MSC03,MSC04,semantic,0.505
65,MSC03,MSC04,glass,0.515
66,MSC03,MSC04,motor,0.7649999999999999
67,MSC03,MSC04,mem,0.745
68,MSC03,MSC05,semantic,0.5449999999999999
69,MSC03,MSC05,glass,0.5
70,MSC03,MSC05,motor,0.615
71,MSC03,MSC05,mem,0.835
72,MSC03,MSC06,semantic,0.5
73,MSC03,MSC06,glass,0.5388888888888889
74,MSC03,MSC06,motor,0.63
75,MSC03,MSC06,mem,0.6200000000000001
76,MSC03,MSC07,semantic,0.5149999999999999
77,MSC03,MSC07,glass,0.5149999999999999
78,MSC03,MSC07,motor,0.79
79,MSC03,MSC07,mem,0.9099999999999999
80,MSC03,MSC10,semantic,0.5149999999999999
81,MSC03,MSC10,glass,0.5
82,MSC03,MSC10,motor,0.74
83,MSC03,MSC10,mem,0.72
84,MSC04,MSC01,semantic,0.945
85,MSC04,MSC01,glass,0.745
86,MSC04,MSC01,motor,0.5
87,MSC04,MSC01,mem,0.7699999999999999
88,MSC04,MSC02,semantic,0.8300000000000001
89,MSC04,MSC02,glass,0.755
90,MSC04,MSC02,motor,0.72
91,MSC04,MSC02,mem,0.67
92,MSC04,MSC03,semantic,0.765
93,MSC04,MSC03,glass,0.5
94,MSC04,MSC03,motor,0.7500000000000001
95,MSC04,MSC03,mem,0.52
96,MSC04,MSC05,semantic,0.9450000000000001
97,MSC04,MSC05,glass,0.7699999999999999
98,MSC04,MSC05,motor,0.7999999999999999
99,MSC04,MSC05,mem,0.8699999999999999
100,MSC04,MSC06,semantic,0.8400000000000001
101,MSC04,MSC06,glass,0.8722222222222221
102,MSC04,MSC06,motor,0.7
103,MSC04,MSC06,mem,0.93
104,MSC04,MSC07,semantic,0.925
105,MSC04,MSC07,glass,0.5599999999999999
106,MSC04,MSC07,motor,0.6650000000000001
107,MSC04,MSC07,mem,0.675
108,MSC04,MSC10,semantic,0.625
109,MSC04,MSC10,glass,0.7499999999999999
110,MSC04,MSC10,motor,0.7999999999999999
111,MSC04,MSC10,mem,0.8800000000000001
112,MSC05,MSC01,semantic,0.7050000000000001
113,MSC05,MSC01,glass,0.7
114,MSC05,MSC01,motor,0.7949999999999999
115,MSC05,MSC01,mem,0.51
116,MSC05,MSC02,semantic,0.78
117,MSC05,MSC02,glass,0.5
118,MSC05,MSC02,motor,0.5349999999999999
119,MSC05,MSC02,mem,0.5
120,MSC05,MSC03,semantic,0.8699999999999999
121,MSC05,MSC03,glass,0.5449999999999999
122,MSC05,MSC03,motor,0.8550000000000001
123,MSC05,MSC03,mem,0.55
124,MSC05,MSC04,semantic,0.7550000000000001
125,MSC05,MSC04,glass,0.665
126,MSC05,MSC04,motor,0.8850000000000001
127,MSC05,MSC04,mem,0.6849999999999999
128,MSC05,MSC06,semantic,0.735
129,MSC05,MSC06,glass,0.6055555555555555
130,MSC05,MSC06,motor,0.5850000000000001
131,MSC05,MSC06,mem,0.7150000000000001
132,MSC05,MSC07,semantic,0.6649999999999999
133,MSC05,MSC07,glass,0.805
134,MSC05,MSC07,motor,0.6599999999999999
135,MSC05,MSC07,mem,0.5950000000000001
136,MSC05,MSC10,semantic,0.5199999999999999
137,MSC05,MSC10,glass,0.655
138,MSC05,MSC10,motor,0.655
139,MSC05,MSC10,mem,0.7050000000000001
140,MSC06,MSC01,semantic,0.7849999999999999
141,MSC06,MSC01,glass,0.6555555555555556
142,MSC06,MSC01,motor,0.6849999999999999
143,MSC06,MSC01,mem,0.8200000000000001
144,MSC06,MSC02,semantic,0.64
145,MSC06,MSC02,glass,0.5444444444444444
146,MSC06,MSC02,motor,0.76
147,MSC06,MSC02,mem,0.7749999999999999
148,MSC06,MSC03,semantic,0.675
149,MSC06,MSC03,glass,0.5166666666666667
150,MSC06,MSC03,motor,0.6300000000000001
151,MSC06,MSC03,mem,0.4750000000000001
152,MSC06,MSC04,semantic,0.66
153,MSC06,MSC04,glass,0.7555555555555556
154,MSC06,MSC04,motor,0.875
155,MSC06,MSC04,mem,0.7250000000000001
156,MSC06,MSC05,semantic,0.975
157,MSC06,MSC05,glass,0.5388888888888889
158,MSC06,MSC05,motor,0.585
159,MSC06,MSC05,mem,0.805
160,MSC06,MSC07,semantic,0.6400000000000001
161,MSC06,MSC07,glass,0.6055555555555556
162,MSC06,MSC07,motor,0.8350000000000002
163,MSC06,MSC07,mem,0.8699999999999999
164,MSC06,MSC10,semantic,0.685
165,MSC06,MSC10,glass,0.5277777777777777
166,MSC06,MSC10,motor,0.7999999999999999
167,MSC06,MSC10,mem,0.74
168,MSC07,MSC01,semantic,0.9
169,MSC07,MSC01,glass,0.9
170,MSC07,MSC01,motor,0.5149999999999999
171,MSC07,MSC01,mem,0.56
172,MSC07,MSC02,semantic,0.7949999999999998
173,MSC07,MSC02,glass,0.725
174,MSC07,MSC02,motor,0.495
175,MSC07,MSC02,mem,0.8550000000000001
176,MSC07,MSC03,semantic,0.6049999999999999
177,MSC07,MSC03,glass,0.525
178,MSC07,MSC03,motor,0.52
179,MSC07,MSC03,mem,0.585
180,MSC07,MSC04,semantic,0.7350000000000001
181,MSC07,MSC04,glass,0.685
182,MSC07,MSC04,motor,0.8049999999999999
183,MSC07,MSC04,mem,0.915
184,MSC07,MSC05,semantic,0.705
185,MSC07,MSC05,glass,0.62
186,MSC07,MSC05,motor,0.77
187,MSC07,MSC05,mem,0.515
188,MSC07,MSC06,semantic,0.745
189,MSC07,MSC06,glass,0.5055555555555555
190,MSC07,MSC06,motor,0.515
191,MSC07,MSC06,mem,0.525
192,MSC07,MSC10,semantic,0.5899999999999999
193,MSC07,MSC10,glass,0.745
194,MSC07,MSC10,motor,0.5700000000000001
195,MSC07,MSC10,mem,0.6849999999999999
196,MSC10,MSC01,semantic,0.865
197,MSC10,MSC01,glass,0.7399999999999999
198,MSC10,MSC01,motor,0.51
199,MSC10,MSC01,mem,0.8400000000000001
200,MSC10,MSC02,semantic,0.74
201,MSC10,MSC02,glass,0.675
202,MSC10,MSC02,motor,0.45000000000000007
203,MSC10,MSC02,mem,0.8400000000000001
204,MSC10,MSC03,semantic,0.645
205,MSC10,MSC03,glass,0.525
206,MSC10,MSC03,motor,0.615
207,MSC10,MSC03,mem,0.655
208,MSC10,MSC04,semantic,0.9
209,MSC10,MSC04,glass,0.745
210,MSC10,MSC04,motor,0.8949999999999999
211,MSC10,MSC04,mem,0.835
212,MSC10,MSC05,semantic,0.865
213,MSC10,MSC05,glass,0.57
214,MSC10,MSC05,motor,0.7450000000000001
215,MSC10,MSC05,mem,0.9100000000000001
216,MSC10,MSC06,semantic,0.5650000000000001
217,MSC10,MSC06,glass,0.39999999999999997
218,MSC10,MSC06,motor,0.55
219,MSC10,MSC06,mem,0.5599999999999999
220,MSC10,MSC07,semantic,0.745
221,MSC10,MSC07,glass,0.755
222,MSC10,MSC07,motor,0.6950000000000001
223,MSC10,MSC07,mem,0.8149999999999998
