,test_task,train_task,Mean,Std
0,mem,mixed,0.711875,0.16364023038360703
1,mem,motor,0.6231249999999999,0.08766565950897112
2,mixed,mem,0.694375,0.18453488830028864
3,mixed,motor,0.696875,0.07487787676324312
4,motor,mem,0.68,0.1604903201353367
5,motor,mixed,0.75125,0.05310030938839107
