train_sub,test_sub,task,acc
MSC01,MSC02,semantic,0.6
MSC01,MSC02,glass,0.53
MSC01,MSC02,motor,0.615
MSC01,MSC02,mem,0.865
MSC01,MSC03,semantic,0.82
MSC01,MSC03,glass,0.505
MSC01,MSC03,motor,0.93
MSC01,MSC03,mem,0.845
MSC01,MSC04,semantic,0.6150000000000001
MSC01,MSC04,glass,0.5
MSC01,MSC04,motor,0.74
MSC01,MSC04,mem,0.915
MSC01,MSC05,semantic,0.5149999999999999
MSC01,MSC05,glass,0.5
MSC01,MSC05,motor,0.64
MSC01,MSC05,mem,0.7050000000000001
MSC01,MSC06,semantic,0.5399999999999999
MSC01,MSC06,glass,0.5444444444444444
MSC01,MSC06,motor,0.59
MSC01,MSC06,mem,0.8450000000000001
MSC01,MSC07,semantic,0.805
MSC01,MSC07,glass,0.57
MSC01,MSC07,motor,0.755
MSC01,MSC07,mem,0.7899999999999999
MSC01,MSC10,semantic,0.55
MSC01,MSC10,glass,0.5
MSC01,MSC10,motor,0.7699999999999999
MSC01,MSC10,mem,0.85
MSC02,MSC01,semantic,0.53
MSC02,MSC01,glass,0.6150000000000001
MSC02,MSC01,motor,0.6900000000000001
MSC02,MSC01,mem,0.9199999999999999
MSC02,MSC03,semantic,0.51
MSC02,MSC03,glass,0.5
MSC02,MSC03,motor,0.505
MSC02,MSC03,mem,0.8249999999999998
MSC02,MSC04,semantic,0.5
MSC02,MSC04,glass,0.53
MSC02,MSC04,motor,0.5399999999999999
MSC02,MSC04,mem,0.9
MSC02,MSC05,semantic,0.5
MSC02,MSC05,glass,0.505
MSC02,MSC05,motor,0.8
MSC02,MSC05,mem,0.8950000000000001
MSC02,MSC06,semantic,0.6850000000000002
MSC02,MSC06,glass,0.5444444444444445
MSC02,MSC06,motor,0.6400000000000001
MSC02,MSC06,mem,0.99
MSC02,MSC07,semantic,0.52
MSC02,MSC07,glass,0.585
MSC02,MSC07,motor,0.6350000000000001
MSC02,MSC07,mem,0.9550000000000001
MSC02,MSC10,semantic,0.6149999999999999
MSC02,MSC10,glass,0.54
MSC02,MSC10,motor,0.745
MSC02,MSC10,mem,0.8950000000000001
MSC03,MSC01,semantic,0.61
MSC03,MSC01,glass,0.53
MSC03,MSC01,motor,0.605
MSC03,MSC01,mem,0.6950000000000001
MSC03,MSC02,semantic,0.5349999999999999
MSC03,MSC02,glass,0.5
MSC03,MSC02,motor,0.61
MSC03,MSC02,mem,0.78
MSC03,MSC04,semantic,0.5
MSC03,MSC04,glass,0.53
MSC03,MSC04,motor,0.7000000000000001
MSC03,MSC04,mem,0.8150000000000001
MSC03,MSC05,semantic,0.58
MSC03,MSC05,glass,0.51
MSC03,MSC05,motor,0.615
MSC03,MSC05,mem,0.915
MSC03,MSC06,semantic,0.5
