train_sub,test_sub,task,acc
MSC01,MSC02,semantic,0.8249999999999998
MSC01,MSC02,glass,0.52
MSC01,MSC02,motor,0.925
MSC01,MSC02,mem,0.845
MSC01,MSC03,semantic,0.605
MSC01,MSC03,glass,0.5199999999999999
MSC01,MSC03,motor,0.9100000000000001
MSC01,MSC03,mem,0.835
MSC01,MSC04,semantic,0.6450000000000001
MSC01,MSC04,glass,0.6300000000000001
MSC01,MSC04,motor,1.0
MSC01,MSC04,mem,0.8900000000000002
MSC01,MSC05,semantic,0.625
MSC01,MSC05,glass,0.5549999999999999
MSC01,MSC05,motor,0.9200000000000002
MSC01,MSC05,mem,0.975
MSC01,MSC06,semantic,0.5449999999999999
MSC01,MSC06,glass,0.5
MSC01,MSC06,motor,0.7050000000000001
MSC01,MSC06,mem,0.9099999999999999
MSC01,MSC07,semantic,0.975
MSC01,MSC07,glass,0.93
MSC01,MSC07,motor,0.9549999999999998
MSC01,MSC07,mem,0.735
MSC01,MSC10,semantic,0.735
MSC01,MSC10,glass,0.575
MSC01,MSC10,motor,0.9800000000000001
MSC01,MSC10,mem,0.885
MSC02,MSC01,semantic,0.5499999999999999
MSC02,MSC01,glass,0.505
MSC02,MSC01,motor,0.5
MSC02,MSC01,mem,1.0
MSC02,MSC03,semantic,0.505
MSC02,MSC03,glass,0.51
MSC02,MSC03,motor,0.6950000000000001
MSC02,MSC03,mem,0.8
MSC02,MSC04,semantic,0.5
MSC02,MSC04,glass,0.505
MSC02,MSC04,motor,0.575
MSC02,MSC04,mem,0.9949999999999999
MSC02,MSC05,semantic,0.5
MSC02,MSC05,glass,0.57
MSC02,MSC05,motor,0.5249999999999999
MSC02,MSC05,mem,0.8649999999999999
MSC02,MSC06,semantic,0.5799999999999998
MSC02,MSC06,glass,0.5388888888888889
MSC02,MSC06,motor,0.5449999999999999
MSC02,MSC06,mem,0.95
MSC02,MSC07,semantic,0.655
MSC02,MSC07,glass,0.64
MSC02,MSC07,motor,0.51
MSC02,MSC07,mem,0.8600000000000001
MSC02,MSC10,semantic,0.5
MSC02,MSC10,glass,0.5
MSC02,MSC10,motor,0.5
MSC02,MSC10,mem,0.9349999999999999
MSC03,MSC01,semantic,0.51
MSC03,MSC01,glass,0.5
MSC03,MSC01,motor,0.8499999999999999
MSC03,MSC01,mem,0.5
MSC03,MSC02,semantic,0.5
MSC03,MSC02,glass,0.5
MSC03,MSC02,motor,0.9399999999999998
MSC03,MSC02,mem,0.7450000000000001
MSC03,MSC04,semantic,0.505
MSC03,MSC04,glass,0.5149999999999999
MSC03,MSC04,motor,0.9550000000000001
MSC03,MSC04,mem,0.8800000000000001
MSC03,MSC05,semantic,0.5149999999999999
MSC03,MSC05,glass,0.5499999999999999
MSC03,MSC05,motor,0.9049999999999999
MSC03,MSC05,mem,0.96
MSC03,MSC06,semantic,0.5
MSC03,MSC06,glass,0.5
MSC03,MSC06,motor,0.755
MSC03,MSC06,mem,0.9099999999999999
MSC03,MSC07,semantic,0.5
MSC03,MSC07,glass,0.5499999999999999
MSC03,MSC07,motor,0.76
MSC03,MSC07,mem,0.74
MSC03,MSC10,semantic,0.5
MSC03,MSC10,glass,0.5
MSC03,MSC10,motor,0.6399999999999999
MSC03,MSC10,mem,0.975
MSC04,MSC01,semantic,1.0
MSC04,MSC01,glass,0.74
MSC04,MSC01,motor,1.0
MSC04,MSC01,mem,0.97
MSC04,MSC02,semantic,0.7849999999999999
MSC04,MSC02,glass,0.62
MSC04,MSC02,motor,1.0
MSC04,MSC02,mem,0.9800000000000001
MSC04,MSC03,semantic,0.6849999999999999
MSC04,MSC03,glass,0.7100000000000001
MSC04,MSC03,motor,0.9549999999999998
MSC04,MSC03,mem,0.8399999999999999
MSC04,MSC05,semantic,0.635
MSC04,MSC05,glass,0.5599999999999999
MSC04,MSC05,motor,0.8949999999999999
MSC04,MSC05,mem,0.915
MSC04,MSC06,semantic,0.565
MSC04,MSC06,glass,0.8499999999999999
MSC04,MSC06,motor,0.945
MSC04,MSC06,mem,1.0
MSC04,MSC07,semantic,0.8399999999999999
MSC04,MSC07,glass,0.655
MSC04,MSC07,motor,0.97
MSC04,MSC07,mem,0.95
MSC04,MSC10,semantic,0.8099999999999999
MSC04,MSC10,glass,0.755
MSC04,MSC10,motor,0.9649999999999999
MSC04,MSC10,mem,0.9700000000000001
