train_sub,test_sub,task,acc
MSC01,MSC02,semantic,0.875
MSC01,MSC02,glass,0.61
MSC01,MSC02,motor,0.885
MSC01,MSC02,mem,0.9
MSC01,MSC03,semantic,0.7999999999999998
MSC01,MSC03,glass,0.5
MSC01,MSC03,motor,0.945
MSC01,MSC03,mem,0.75
MSC01,MSC04,semantic,0.725
MSC01,MSC04,glass,0.6850000000000002
MSC01,MSC04,motor,0.9949999999999999
MSC01,MSC04,mem,0.89
MSC01,MSC05,semantic,0.5799999999999998
MSC01,MSC05,glass,0.5649999999999998
MSC01,MSC05,motor,0.875
MSC01,MSC05,mem,0.9800000000000001
MSC01,MSC06,semantic,0.5499999999999999
MSC01,MSC06,glass,0.5111111111111111
MSC01,MSC06,motor,0.7949999999999999
MSC01,MSC06,mem,0.9800000000000001
MSC01,MSC07,semantic,1.0
MSC01,MSC07,glass,0.97
MSC01,MSC07,motor,0.925
MSC01,MSC07,mem,0.8099999999999999
MSC01,MSC10,semantic,0.715
MSC01,MSC10,glass,0.6049999999999999
MSC01,MSC10,motor,0.99
MSC01,MSC10,mem,0.9400000000000001
MSC02,MSC01,semantic,0.5149999999999999
MSC02,MSC01,glass,0.5
MSC02,MSC01,motor,0.5
MSC02,MSC01,mem,1.0
MSC02,MSC03,semantic,0.5
MSC02,MSC03,glass,0.5
MSC02,MSC03,motor,0.7
MSC02,MSC03,mem,0.7999999999999999
MSC02,MSC04,semantic,0.5
MSC02,MSC04,glass,0.505
MSC02,MSC04,motor,0.5149999999999999
MSC02,MSC04,mem,1.0
MSC02,MSC05,semantic,0.5
MSC02,MSC05,glass,0.505
MSC02,MSC05,motor,0.505
MSC02,MSC05,mem,0.96
MSC02,MSC06,semantic,0.5849999999999999
MSC02,MSC06,glass,0.5
MSC02,MSC06,motor,0.505
MSC02,MSC06,mem,0.93
MSC02,MSC07,semantic,0.6700000000000002
MSC02,MSC07,glass,0.585
MSC02,MSC07,motor,0.5
MSC02,MSC07,mem,0.8950000000000001
MSC02,MSC10,semantic,0.5
MSC02,MSC10,glass,0.5
MSC02,MSC10,motor,0.52
MSC02,MSC10,mem,0.985
MSC03,MSC01,semantic,0.505
MSC03,MSC01,glass,0.5
MSC03,MSC01,motor,0.645
MSC03,MSC01,mem,0.52
MSC03,MSC02,semantic,0.5
MSC03,MSC02,glass,0.5
MSC03,MSC02,motor,1.0
MSC03,MSC02,mem,0.5799999999999998
MSC03,MSC04,semantic,0.5
MSC03,MSC04,glass,0.5
MSC03,MSC04,motor,0.9400000000000001
MSC03,MSC04,mem,0.8649999999999999
MSC03,MSC05,semantic,0.52
MSC03,MSC05,glass,0.5449999999999999
MSC03,MSC05,motor,0.905
MSC03,MSC05,mem,0.8999999999999998
MSC03,MSC06,semantic,0.5
MSC03,MSC06,glass,0.5
MSC03,MSC06,motor,0.8399999999999999
MSC03,MSC06,mem,0.86
MSC03,MSC07,semantic,0.5
MSC03,MSC07,glass,0.5449999999999999
MSC03,MSC07,motor,0.73
MSC03,MSC07,mem,0.7999999999999999
MSC03,MSC10,semantic,0.5
MSC03,MSC10,glass,0.5
MSC03,MSC10,motor,0.74
MSC03,MSC10,mem,0.905
MSC04,MSC01,semantic,0.8950000000000001
MSC04,MSC01,glass,0.7449999999999999
MSC04,MSC01,motor,1.0
MSC04,MSC01,mem,0.96
MSC04,MSC02,semantic,0.8399999999999999
MSC04,MSC02,glass,0.675
MSC04,MSC02,motor,1.0
MSC04,MSC02,mem,0.9450000000000001
MSC04,MSC03,semantic,0.735
MSC04,MSC03,glass,0.5549999999999999
MSC04,MSC03,motor,0.9949999999999999
MSC04,MSC03,mem,0.78
MSC04,MSC05,semantic,0.6
MSC04,MSC05,glass,0.5900000000000001
MSC04,MSC05,motor,0.9949999999999999
MSC04,MSC05,mem,0.96
MSC04,MSC06,semantic,0.7150000000000001
MSC04,MSC06,glass,0.8777777777777779
MSC04,MSC06,motor,0.9400000000000001
MSC04,MSC06,mem,1.0
MSC04,MSC07,semantic,0.8800000000000001
MSC04,MSC07,glass,0.73
MSC04,MSC07,motor,0.9799999999999999
MSC04,MSC07,mem,0.8750000000000002
MSC04,MSC10,semantic,0.6599999999999999
MSC04,MSC10,glass,0.755
MSC04,MSC10,motor,0.985
MSC04,MSC10,mem,0.9650000000000002
MSC05,MSC01,semantic,0.8299999999999998
MSC05,MSC01,glass,0.5499999999999999
MSC05,MSC01,motor,0.75
MSC05,MSC01,mem,0.99
MSC05,MSC02,semantic,0.8099999999999998
MSC05,MSC02,glass,0.7350000000000001
MSC05,MSC02,motor,0.9549999999999998
MSC05,MSC02,mem,0.6900000000000001
MSC05,MSC03,semantic,0.9700000000000001
MSC05,MSC03,glass,0.6049999999999999
MSC05,MSC03,motor,0.9099999999999999
MSC05,MSC03,mem,0.89
MSC05,MSC04,semantic,0.6350000000000001
MSC05,MSC04,glass,0.505
MSC05,MSC04,motor,0.8149999999999998
MSC05,MSC04,mem,0.85
MSC05,MSC06,semantic,0.705
MSC05,MSC06,glass,0.611111111111111
MSC05,MSC06,motor,0.825
MSC05,MSC06,mem,0.9949999999999999
MSC05,MSC07,semantic,0.74
MSC05,MSC07,glass,0.5499999999999999
MSC05,MSC07,motor,0.7699999999999999
MSC05,MSC07,mem,0.9000000000000001
MSC05,MSC10,semantic,0.525
MSC05,MSC10,glass,0.505
MSC05,MSC10,motor,0.7849999999999999
MSC05,MSC10,mem,0.8950000000000001
MSC06,MSC01,semantic,0.8550000000000001
MSC06,MSC01,glass,0.5777777777777778
MSC06,MSC01,motor,0.72
MSC06,MSC01,mem,0.97
MSC06,MSC02,semantic,0.78
MSC06,MSC02,glass,0.5111111111111111
MSC06,MSC02,motor,0.7899999999999999
MSC06,MSC02,mem,0.9349999999999999
MSC06,MSC03,semantic,0.86
MSC06,MSC03,glass,0.5
MSC06,MSC03,motor,0.7
MSC06,MSC03,mem,0.9399999999999998
MSC06,MSC04,semantic,0.8200000000000001
MSC06,MSC04,glass,0.6222222222222222
MSC06,MSC04,motor,0.8099999999999999
MSC06,MSC04,mem,0.9650000000000001
MSC06,MSC05,semantic,0.8099999999999999
MSC06,MSC05,glass,0.5444444444444444
MSC06,MSC05,motor,0.9549999999999998
MSC06,MSC05,mem,0.9550000000000001
MSC06,MSC07,semantic,0.8550000000000001
MSC06,MSC07,glass,0.5277777777777778
MSC06,MSC07,motor,0.745
MSC06,MSC07,mem,0.9149999999999998
MSC06,MSC10,semantic,0.7449999999999999
MSC06,MSC10,glass,0.5833333333333335
MSC06,MSC10,motor,0.8
MSC06,MSC10,mem,0.97
MSC07,MSC01,semantic,0.68
MSC07,MSC01,glass,0.59
MSC07,MSC01,motor,0.545
MSC07,MSC01,mem,0.8949999999999999
MSC07,MSC02,semantic,0.5499999999999999
MSC07,MSC02,glass,0.5
MSC07,MSC02,motor,0.6199999999999999
MSC07,MSC02,mem,0.72
MSC07,MSC03,semantic,0.5
MSC07,MSC03,glass,0.5
MSC07,MSC03,motor,0.68
MSC07,MSC03,mem,0.775
MSC07,MSC04,semantic,0.525
MSC07,MSC04,glass,0.5
MSC07,MSC04,motor,0.805
MSC07,MSC04,mem,0.9350000000000002
MSC07,MSC05,semantic,0.5
MSC07,MSC05,glass,0.5
MSC07,MSC05,motor,0.8400000000000001
MSC07,MSC05,mem,0.9650000000000001
MSC07,MSC06,semantic,0.5499999999999999
MSC07,MSC06,glass,0.5
MSC07,MSC06,motor,0.7250000000000001
MSC07,MSC06,mem,0.99
MSC07,MSC10,semantic,0.5
MSC07,MSC10,glass,0.505
MSC07,MSC10,motor,0.8150000000000001
MSC07,MSC10,mem,0.9400000000000001
MSC10,MSC01,semantic,0.95
MSC10,MSC01,glass,0.735
MSC10,MSC01,motor,0.9299999999999999
MSC10,MSC01,mem,0.9349999999999999
MSC10,MSC02,semantic,0.65
MSC10,MSC02,glass,0.615
MSC10,MSC02,motor,0.8550000000000001
MSC10,MSC02,mem,0.8850000000000001
MSC10,MSC03,semantic,0.8249999999999998
MSC10,MSC03,glass,0.595
MSC10,MSC03,motor,0.905
MSC10,MSC03,mem,0.905
MSC10,MSC04,semantic,0.7899999999999999
MSC10,MSC04,glass,0.8399999999999999
MSC10,MSC04,motor,0.96
MSC10,MSC04,mem,0.9000000000000001
MSC10,MSC05,semantic,0.7050000000000001
MSC10,MSC05,glass,0.575
MSC10,MSC05,motor,0.7799999999999999
MSC10,MSC05,mem,0.945
MSC10,MSC06,semantic,0.62
MSC10,MSC06,glass,0.6055555555555555
MSC10,MSC06,motor,0.7050000000000001
MSC10,MSC06,mem,0.975
MSC10,MSC07,semantic,0.63
MSC10,MSC07,glass,0.51
MSC10,MSC07,motor,0.95
MSC10,MSC07,mem,0.7200000000000001
