,test_task,train_task,Mean,Std
0,mem,mixed,0.6440178571428572,0.09881764492261468
1,mem,motor,0.5735714285714287,0.08712954976102218
2,mixed,mem,0.6563392857142857,0.09805142932261514
3,mixed,motor,0.5829464285714285,0.08569383549333313
4,motor,mem,0.5923214285714286,0.09790981140228576
5,motor,mixed,0.6109821428571429,0.08664672077337503
