,test_task,train_task,Mean,Std
0,mem,mixed,0.94875,0.0637377439199098
1,mem,motor,0.7624999999999998,0.1510439860248852
2,mixed,mem,0.888125,0.05694216991198801
3,mixed,motor,0.6781250000000001,0.10746884930726938
4,motor,mem,0.8812500000000002,0.10270449983186854
5,motor,mixed,0.9037499999999999,0.0934172666817313
