,train_task,test_task,train_sub,test_sub,acc
0,semantic,glass,MSC01,MSC02,0.5499999999999999
1,semantic,motor,MSC01,MSC02,0.505
2,semantic,mem,MSC01,MSC02,0.6900000000000001
3,glass,semantic,MSC01,MSC02,0.725
4,glass,motor,MSC01,MSC02,0.5299999999999999
5,glass,mem,MSC01,MSC02,0.5549999999999999
6,motor,semantic,MSC01,MSC02,0.8499999999999999
7,motor,glass,MSC01,MSC02,0.5700000000000001
8,motor,mem,MSC01,MSC02,0.8950000000000001
9,mem,semantic,MSC01,MSC02,0.7100000000000001
10,mem,glass,MSC01,MSC02,0.5499999999999999
11,mem,motor,MSC01,MSC02,0.5
12,semantic,glass,MSC01,MSC03,0.45999999999999996
13,semantic,motor,MSC01,MSC03,0.675
14,semantic,mem,MSC01,MSC03,0.8600000000000001
15,glass,semantic,MSC01,MSC03,0.6300000000000001
16,glass,motor,MSC01,MSC03,0.685
17,glass,mem,MSC01,MSC03,0.76
18,motor,semantic,MSC01,MSC03,0.5599999999999999
19,motor,glass,MSC01,MSC03,0.5999999999999999
20,motor,mem,MSC01,MSC03,0.7100000000000002
21,mem,semantic,MSC01,MSC03,0.74
22,mem,glass,MSC01,MSC03,0.515
23,mem,motor,MSC01,MSC03,0.7699999999999999
24,semantic,glass,MSC01,MSC04,0.7699999999999999
25,semantic,motor,MSC01,MSC04,0.8049999999999999
26,semantic,mem,MSC01,MSC04,0.9000000000000001
27,glass,semantic,MSC01,MSC04,0.68
28,glass,motor,MSC01,MSC04,0.7500000000000001
29,glass,mem,MSC01,MSC04,0.7500000000000001
30,motor,semantic,MSC01,MSC04,0.495
31,motor,glass,MSC01,MSC04,0.595
32,motor,mem,MSC01,MSC04,0.65
33,mem,semantic,MSC01,MSC04,0.8649999999999999
34,mem,glass,MSC01,MSC04,0.9100000000000001
35,mem,motor,MSC01,MSC04,0.8299999999999998
36,semantic,glass,MSC01,MSC05,0.505
37,semantic,motor,MSC01,MSC05,0.5499999999999999
38,semantic,mem,MSC01,MSC05,0.68
39,glass,semantic,MSC01,MSC05,0.7799999999999999
40,glass,motor,MSC01,MSC05,0.6649999999999999
41,glass,mem,MSC01,MSC05,0.8149999999999998
42,motor,semantic,MSC01,MSC05,0.8499999999999999
43,motor,glass,MSC01,MSC05,0.645
44,motor,mem,MSC01,MSC05,0.7749999999999999
