train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.8550000000000001
MSC01,MSC02,motor,0.7449999999999999
MSC01,MSC02,mem,0.89
MSC01,MSC03,mixed,0.5449999999999999
MSC01,MSC03,motor,0.8049999999999999
MSC01,MSC03,mem,0.765
MSC01,MSC04,mixed,0.835
MSC01,MSC04,motor,1.0
MSC01,MSC04,mem,0.915
MSC01,MSC05,mixed,0.7799999999999999
MSC01,MSC05,motor,0.7000000000000001
MSC01,MSC05,mem,0.8549999999999999
MSC01,MSC06,mixed,0.6800000000000002
MSC01,MSC06,motor,0.765
MSC01,MSC06,mem,0.7949999999999999
MSC01,MSC07,mixed,0.76
MSC01,MSC07,motor,0.905
MSC01,MSC07,mem,0.8150000000000001
MSC01,MSC10,mixed,0.8499999999999999
MSC01,MSC10,motor,0.9349999999999999
MSC01,MSC10,mem,0.875
MSC02,MSC01,mixed,0.865
MSC02,MSC01,motor,0.63
MSC02,MSC01,mem,0.9450000000000001
MSC02,MSC03,mixed,0.6900000000000001
MSC02,MSC03,motor,0.8099999999999999
MSC02,MSC03,mem,0.82
MSC02,MSC04,mixed,0.5750000000000001
MSC02,MSC04,motor,0.8099999999999999
MSC02,MSC04,mem,0.9800000000000001
MSC02,MSC05,mixed,0.715
MSC02,MSC05,motor,0.945
MSC02,MSC05,mem,0.905
MSC02,MSC06,mixed,0.615
MSC02,MSC06,motor,0.65
MSC02,MSC06,mem,0.9549999999999998
MSC02,MSC07,mixed,0.5900000000000001
MSC02,MSC07,motor,0.575
MSC02,MSC07,mem,0.9649999999999999
MSC02,MSC10,mixed,0.6300000000000001
MSC02,MSC10,motor,0.72
MSC02,MSC10,mem,0.8800000000000002
MSC03,MSC01,mixed,0.55
MSC03,MSC01,motor,0.505
MSC03,MSC01,mem,0.66
MSC03,MSC02,mixed,0.5999999999999999
MSC03,MSC02,motor,0.695
MSC03,MSC02,mem,0.705
MSC03,MSC04,mixed,0.61
MSC03,MSC04,motor,0.8150000000000001
MSC03,MSC04,mem,0.925
MSC03,MSC05,mixed,0.6050000000000001
MSC03,MSC05,motor,0.585
MSC03,MSC05,mem,0.8800000000000001
MSC03,MSC06,mixed,0.57
MSC03,MSC06,motor,0.6950000000000001
MSC03,MSC06,mem,0.9650000000000001
MSC03,MSC07,mixed,0.5
MSC03,MSC07,motor,0.5149999999999999
MSC03,MSC07,mem,0.6650000000000001
MSC03,MSC10,mixed,0.5199999999999999
MSC03,MSC10,motor,0.5
MSC03,MSC10,mem,0.9099999999999999
MSC04,MSC01,mixed,0.9099999999999999
MSC04,MSC01,motor,0.97
MSC04,MSC01,mem,0.975
MSC04,MSC02,mixed,0.7899999999999999
MSC04,MSC02,motor,0.755
MSC04,MSC02,mem,0.97
MSC04,MSC03,mixed,0.59
MSC04,MSC03,motor,0.9199999999999999
MSC04,MSC03,mem,0.73
MSC04,MSC05,mixed,0.82
MSC04,MSC05,motor,0.875
MSC04,MSC05,mem,0.875
MSC04,MSC06,mixed,0.77
MSC04,MSC06,motor,0.8400000000000001
MSC04,MSC06,mem,0.9949999999999999
MSC04,MSC07,mixed,0.505
MSC04,MSC07,motor,0.8149999999999998
MSC04,MSC07,mem,0.8550000000000001
MSC04,MSC10,mixed,0.8800000000000001
MSC04,MSC10,motor,0.7899999999999999
MSC04,MSC10,mem,0.9550000000000001
MSC05,MSC01,mixed,0.7899999999999999
MSC05,MSC01,motor,0.6300000000000001
MSC05,MSC01,mem,0.8950000000000001
MSC05,MSC02,mixed,0.6450000000000001
MSC05,MSC02,motor,0.72
MSC05,MSC02,mem,0.9199999999999999
MSC05,MSC03,mixed,0.865
MSC05,MSC03,motor,0.6199999999999999
MSC05,MSC03,mem,0.8800000000000001
MSC05,MSC04,mixed,0.61
MSC05,MSC04,motor,0.8450000000000001
MSC05,MSC04,mem,0.74
MSC05,MSC06,mixed,0.645
MSC05,MSC06,motor,0.5799999999999998
MSC05,MSC06,mem,0.9800000000000001
MSC05,MSC07,mixed,0.7899999999999999
MSC05,MSC07,motor,0.6700000000000002
MSC05,MSC07,mem,0.7699999999999999
MSC05,MSC10,mixed,0.66
MSC05,MSC10,motor,0.7100000000000002
MSC05,MSC10,mem,0.7949999999999998
MSC06,MSC01,mixed,0.5650000000000001
MSC06,MSC01,motor,0.905
MSC06,MSC01,mem,0.9550000000000001
MSC06,MSC02,mixed,0.5299999999999999
MSC06,MSC02,motor,0.6750000000000002
MSC06,MSC02,mem,0.8450000000000001
MSC06,MSC03,mixed,0.595
MSC06,MSC03,motor,0.695
MSC06,MSC03,mem,0.7849999999999999
MSC06,MSC04,mixed,0.6900000000000001
MSC06,MSC04,motor,0.835
MSC06,MSC04,mem,0.9850000000000001
MSC06,MSC05,mixed,0.5
MSC06,MSC05,motor,0.9000000000000001
MSC06,MSC05,mem,0.9450000000000001
MSC06,MSC07,mixed,0.82
MSC06,MSC07,motor,0.78
MSC06,MSC07,mem,0.8700000000000001
MSC06,MSC10,mixed,0.675
MSC06,MSC10,motor,0.765
MSC06,MSC10,mem,0.8850000000000001
MSC07,MSC01,mixed,0.885
MSC07,MSC01,motor,0.585
MSC07,MSC01,mem,0.9299999999999999
MSC07,MSC02,mixed,0.555
MSC07,MSC02,motor,0.675
MSC07,MSC02,mem,0.89
MSC07,MSC03,mixed,0.5149999999999999
MSC07,MSC03,motor,0.615
MSC07,MSC03,mem,0.5700000000000001
MSC07,MSC04,mixed,0.565
MSC07,MSC04,motor,0.6499999999999999
MSC07,MSC04,mem,0.865
MSC07,MSC05,mixed,0.5
MSC07,MSC05,motor,0.835
MSC07,MSC05,mem,0.845
MSC07,MSC06,mixed,0.5899999999999999
MSC07,MSC06,motor,0.6849999999999999
MSC07,MSC06,mem,0.95
MSC07,MSC10,mixed,0.63
MSC07,MSC10,motor,0.86
MSC07,MSC10,mem,0.89
MSC10,MSC01,mixed,0.8399999999999999
MSC10,MSC01,motor,0.8549999999999999
MSC10,MSC01,mem,0.7549999999999999
MSC10,MSC02,mixed,0.675
MSC10,MSC02,motor,0.6950000000000001
MSC10,MSC02,mem,0.9800000000000001
MSC10,MSC03,mixed,0.505
MSC10,MSC03,motor,0.755
MSC10,MSC03,mem,0.7100000000000002
MSC10,MSC04,mixed,0.8099999999999999
MSC10,MSC04,motor,0.845
MSC10,MSC04,mem,0.8899999999999999
MSC10,MSC05,mixed,0.7150000000000001
MSC10,MSC05,motor,0.89
MSC10,MSC05,mem,0.805
MSC10,MSC06,mixed,0.76
MSC10,MSC06,motor,0.505
MSC10,MSC06,mem,0.9099999999999999
MSC10,MSC07,mixed,0.825
MSC10,MSC07,motor,0.925
MSC10,MSC07,mem,0.8099999999999999
