train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.8650000000000002
MSC01,MSC02,motor,0.7999999999999998
MSC01,MSC02,mem,0.9
MSC01,MSC03,mixed,0.6049999999999999
MSC01,MSC03,motor,0.8549999999999999
MSC01,MSC03,mem,0.8
MSC01,MSC04,mixed,0.7950000000000002
MSC01,MSC04,motor,1.0
MSC01,MSC04,mem,0.9349999999999999
MSC01,MSC05,mixed,0.8550000000000001
MSC01,MSC05,motor,0.835
MSC01,MSC05,mem,0.905
MSC01,MSC06,mixed,0.6300000000000001
MSC01,MSC06,motor,0.72
MSC01,MSC06,mem,0.8550000000000001
MSC01,MSC07,mixed,0.63
MSC01,MSC07,motor,0.905
MSC01,MSC07,mem,0.74
MSC01,MSC10,mixed,0.8149999999999998
MSC01,MSC10,motor,0.9199999999999999
MSC01,MSC10,mem,0.8800000000000001
MSC02,MSC01,mixed,0.6
MSC02,MSC01,motor,0.5599999999999998
MSC02,MSC01,mem,0.9600000000000002
MSC02,MSC03,mixed,0.605
MSC02,MSC03,motor,0.7350000000000001
MSC02,MSC03,mem,0.915
MSC02,MSC04,mixed,0.575
MSC02,MSC04,motor,0.73
MSC02,MSC04,mem,0.9649999999999999
MSC02,MSC05,mixed,0.505
MSC02,MSC05,motor,0.7699999999999999
MSC02,MSC05,mem,0.905
MSC02,MSC06,mixed,0.565
MSC02,MSC06,motor,0.72
MSC02,MSC06,mem,0.945
MSC02,MSC07,mixed,0.6300000000000001
MSC02,MSC07,motor,0.62
MSC02,MSC07,mem,0.9000000000000001
MSC02,MSC10,mixed,0.5149999999999999
MSC02,MSC10,motor,0.615
MSC02,MSC10,mem,0.915
MSC03,MSC01,mixed,0.55
MSC03,MSC01,motor,0.725
MSC03,MSC01,mem,0.5849999999999999
MSC03,MSC02,mixed,0.57
MSC03,MSC02,motor,0.8800000000000001
MSC03,MSC02,mem,0.7500000000000001
MSC03,MSC04,mixed,0.7699999999999999
MSC03,MSC04,motor,0.9049999999999999
MSC03,MSC04,mem,0.8499999999999999
MSC03,MSC05,mixed,0.875
MSC03,MSC05,motor,0.985
MSC03,MSC05,mem,0.77
MSC03,MSC06,mixed,0.5499999999999999
MSC03,MSC06,motor,0.82
MSC03,MSC06,mem,0.975
MSC03,MSC07,mixed,0.5
MSC03,MSC07,motor,0.7949999999999999
MSC03,MSC07,mem,0.6600000000000001
MSC03,MSC10,mixed,0.515
MSC03,MSC10,motor,0.82
MSC03,MSC10,mem,0.9650000000000002
MSC04,MSC01,mixed,0.95
MSC04,MSC01,motor,0.9550000000000001
MSC04,MSC01,mem,0.9550000000000001
MSC04,MSC02,mixed,0.795
MSC04,MSC02,motor,0.7849999999999999
MSC04,MSC02,mem,0.9000000000000001
MSC04,MSC03,mixed,0.7299999999999999
MSC04,MSC03,motor,0.945
MSC04,MSC03,mem,0.9200000000000002
MSC04,MSC05,mixed,0.7799999999999998
MSC04,MSC05,motor,0.9649999999999999
MSC04,MSC05,mem,0.9200000000000002
MSC04,MSC06,mixed,0.9549999999999998
MSC04,MSC06,motor,0.7949999999999999
MSC04,MSC06,mem,0.8400000000000001
MSC04,MSC07,mixed,0.7100000000000002
MSC04,MSC07,motor,0.93
MSC04,MSC07,mem,0.915
MSC04,MSC10,mixed,0.8800000000000001
MSC04,MSC10,motor,0.9
MSC04,MSC10,mem,0.9349999999999999
MSC05,MSC01,mixed,0.7
MSC05,MSC01,motor,0.67
MSC05,MSC01,mem,0.9149999999999998
MSC05,MSC02,mixed,0.6950000000000001
MSC05,MSC02,motor,0.8649999999999999
MSC05,MSC02,mem,0.8150000000000001
MSC05,MSC03,mixed,0.8949999999999999
MSC05,MSC03,motor,0.73
MSC05,MSC03,mem,0.9349999999999999
MSC05,MSC04,mixed,0.8149999999999998
MSC05,MSC04,motor,0.665
MSC05,MSC04,mem,0.82
MSC05,MSC06,mixed,0.795
MSC05,MSC06,motor,0.73
MSC05,MSC06,mem,1.0
MSC05,MSC07,mixed,0.865
MSC05,MSC07,motor,0.8550000000000001
MSC05,MSC07,mem,0.75
MSC05,MSC10,mixed,0.8149999999999998
MSC05,MSC10,motor,0.7550000000000001
MSC05,MSC10,mem,0.9149999999999998
MSC06,MSC01,mixed,0.615
MSC06,MSC01,motor,0.5800000000000001
MSC06,MSC01,mem,0.975
MSC06,MSC02,mixed,0.6500000000000001
MSC06,MSC02,motor,0.7050000000000001
MSC06,MSC02,mem,0.925
MSC06,MSC03,mixed,0.565
MSC06,MSC03,motor,0.6299999999999999
MSC06,MSC03,mem,0.86
MSC06,MSC04,mixed,0.675
MSC06,MSC04,motor,0.7949999999999999
MSC06,MSC04,mem,0.97
MSC06,MSC05,mixed,0.525
MSC06,MSC05,motor,0.99
MSC06,MSC05,mem,0.9850000000000001
MSC06,MSC07,mixed,0.925
MSC06,MSC07,motor,0.625
MSC06,MSC07,mem,0.8400000000000001
MSC06,MSC10,mixed,0.79
MSC06,MSC10,motor,0.59
MSC06,MSC10,mem,0.915
MSC07,MSC01,mixed,0.725
MSC07,MSC01,motor,0.585
MSC07,MSC01,mem,0.9700000000000001
MSC07,MSC02,mixed,0.55
MSC07,MSC02,motor,0.7050000000000001
MSC07,MSC02,mem,0.9399999999999998
MSC07,MSC03,mixed,0.6300000000000001
MSC07,MSC03,motor,0.7200000000000001
MSC07,MSC03,mem,0.7500000000000001
MSC07,MSC04,mixed,0.5950000000000001
MSC07,MSC04,motor,0.765
MSC07,MSC04,mem,0.89
MSC07,MSC05,mixed,0.5
MSC07,MSC05,motor,0.8799999999999999
MSC07,MSC05,mem,0.93
MSC07,MSC06,mixed,0.53
MSC07,MSC06,motor,0.8350000000000002
MSC07,MSC06,mem,0.875
MSC07,MSC10,mixed,0.5349999999999999
MSC07,MSC10,motor,0.7500000000000001
MSC07,MSC10,mem,0.89
MSC10,MSC01,mixed,0.525
MSC10,MSC01,motor,0.85
MSC10,MSC01,mem,0.9549999999999998
MSC10,MSC02,mixed,0.71
MSC10,MSC02,motor,0.5999999999999999
MSC10,MSC02,mem,0.8700000000000001
MSC10,MSC03,mixed,0.5149999999999999
MSC10,MSC03,motor,0.755
MSC10,MSC03,mem,0.9150000000000003
MSC10,MSC04,mixed,0.8049999999999999
MSC10,MSC04,motor,0.7799999999999999
MSC10,MSC04,mem,0.9100000000000001
MSC10,MSC05,mixed,0.675
MSC10,MSC05,motor,0.835
MSC10,MSC05,mem,0.925
MSC10,MSC06,mixed,0.67
MSC10,MSC06,motor,0.5449999999999999
MSC10,MSC06,mem,0.77
MSC10,MSC07,mixed,0.635
MSC10,MSC07,motor,0.9200000000000002
MSC10,MSC07,mem,0.6700000000000002
