train_sub,test_sub,task,acc
MSC01,MSC02,mixed,0.8900000000000002
MSC01,MSC02,motor,0.85
MSC01,MSC02,mem,0.8799999999999999
MSC01,MSC03,mixed,0.5899999999999999
MSC01,MSC03,motor,0.835
MSC01,MSC03,mem,0.825
MSC01,MSC04,mixed,0.7600000000000001
MSC01,MSC04,motor,0.9850000000000001
MSC01,MSC04,mem,0.9650000000000001
MSC01,MSC05,mixed,0.85
MSC01,MSC05,motor,0.6900000000000001
MSC01,MSC05,mem,0.8399999999999999
MSC01,MSC06,mixed,0.615
MSC01,MSC06,motor,0.73
MSC01,MSC06,mem,0.745
MSC01,MSC07,mixed,0.595
MSC01,MSC07,motor,0.925
MSC01,MSC07,mem,0.8099999999999999
MSC01,MSC10,mixed,0.77
MSC01,MSC10,motor,0.93
MSC01,MSC10,mem,0.95
MSC02,MSC01,mixed,0.7250000000000001
MSC02,MSC01,motor,0.5499999999999999
MSC02,MSC01,mem,0.9949999999999999
MSC02,MSC03,mixed,0.5999999999999999
MSC02,MSC03,motor,0.75
MSC02,MSC03,mem,0.9400000000000001
MSC02,MSC04,mixed,0.575
MSC02,MSC04,motor,0.665
MSC02,MSC04,mem,0.9650000000000001
MSC02,MSC05,mixed,0.505
MSC02,MSC05,motor,0.59
MSC02,MSC05,mem,1.0
MSC02,MSC06,mixed,0.59
MSC02,MSC06,motor,0.6300000000000001
MSC02,MSC06,mem,0.95
MSC02,MSC07,mixed,0.645
MSC02,MSC07,motor,0.615
MSC02,MSC07,mem,0.915
MSC02,MSC10,mixed,0.575
MSC02,MSC10,motor,0.6200000000000001
MSC02,MSC10,mem,0.8149999999999998
MSC03,MSC01,mixed,0.52
MSC03,MSC01,motor,0.55
MSC03,MSC01,mem,0.75
MSC03,MSC02,mixed,0.6300000000000001
MSC03,MSC02,motor,0.8549999999999999
MSC03,MSC02,mem,0.5999999999999999
MSC03,MSC04,mixed,0.675
MSC03,MSC04,motor,0.82
MSC03,MSC04,mem,0.875
MSC03,MSC05,mixed,0.65
MSC03,MSC05,motor,0.755
MSC03,MSC05,mem,0.8699999999999998
MSC03,MSC06,mixed,0.57
MSC03,MSC06,motor,0.7999999999999999
MSC03,MSC06,mem,0.96
MSC03,MSC07,mixed,0.5
MSC03,MSC07,motor,0.73
MSC03,MSC07,mem,0.915
MSC03,MSC10,mixed,0.51
MSC03,MSC10,motor,0.6249999999999999
MSC03,MSC10,mem,0.95
MSC04,MSC01,mixed,0.9800000000000001
MSC04,MSC01,motor,0.9400000000000001
MSC04,MSC01,mem,0.96
MSC04,MSC02,mixed,0.8650000000000002
MSC04,MSC02,motor,0.795
MSC04,MSC02,mem,0.9299999999999999
MSC04,MSC03,mixed,0.7200000000000001
MSC04,MSC03,motor,0.925
MSC04,MSC03,mem,0.865
MSC04,MSC05,mixed,0.675
MSC04,MSC05,motor,0.7300000000000001
MSC04,MSC05,mem,0.7649999999999999
MSC04,MSC06,mixed,0.945
MSC04,MSC06,motor,0.74
MSC04,MSC06,mem,0.975
MSC04,MSC07,mixed,0.6299999999999999
MSC04,MSC07,motor,0.89
MSC04,MSC07,mem,0.925
MSC04,MSC10,mixed,0.9000000000000001
MSC04,MSC10,motor,0.8549999999999999
MSC04,MSC10,mem,0.9649999999999999
MSC05,MSC01,mixed,0.7000000000000001
MSC05,MSC01,motor,0.68
MSC05,MSC01,mem,0.8550000000000001
MSC05,MSC02,mixed,0.705
MSC05,MSC02,motor,0.8549999999999999
MSC05,MSC02,mem,0.7000000000000001
MSC05,MSC03,mixed,0.7450000000000001
MSC05,MSC03,motor,0.76
MSC05,MSC03,mem,0.9200000000000002
MSC05,MSC04,mixed,0.9200000000000002
MSC05,MSC04,motor,0.78
MSC05,MSC04,mem,0.8750000000000002
MSC05,MSC06,mixed,0.82
MSC05,MSC06,motor,0.7999999999999999
MSC05,MSC06,mem,0.9650000000000001
MSC05,MSC07,mixed,0.9100000000000001
MSC05,MSC07,motor,0.8399999999999999
MSC05,MSC07,mem,0.8549999999999999
MSC05,MSC10,mixed,0.8450000000000001
MSC05,MSC10,motor,0.7550000000000001
MSC05,MSC10,mem,0.9549999999999998
MSC06,MSC01,mixed,0.5599999999999999
MSC06,MSC01,motor,0.9549999999999998
MSC06,MSC01,mem,0.97
MSC06,MSC02,mixed,0.585
MSC06,MSC02,motor,0.8550000000000001
MSC06,MSC02,mem,0.95
MSC06,MSC03,mixed,0.5
MSC06,MSC03,motor,0.8049999999999999
MSC06,MSC03,mem,0.925
MSC06,MSC04,mixed,0.53
MSC06,MSC04,motor,0.8800000000000001
MSC06,MSC04,mem,0.8950000000000001
MSC06,MSC05,mixed,0.5
MSC06,MSC05,motor,0.85
MSC06,MSC05,mem,0.945
MSC06,MSC07,mixed,0.8150000000000001
MSC06,MSC07,motor,0.8100000000000002
MSC06,MSC07,mem,0.9299999999999999
MSC06,MSC10,mixed,0.6499999999999999
MSC06,MSC10,motor,0.8350000000000002
MSC06,MSC10,mem,0.95
MSC07,MSC01,mixed,0.7749999999999999
MSC07,MSC01,motor,0.6049999999999999
MSC07,MSC01,mem,0.9650000000000001
MSC07,MSC02,mixed,0.5599999999999999
MSC07,MSC02,motor,0.6800000000000002
MSC07,MSC02,mem,0.95
MSC07,MSC03,mixed,0.6
MSC07,MSC03,motor,0.6650000000000001
MSC07,MSC03,mem,0.7300000000000001
MSC07,MSC04,mixed,0.5399999999999999
MSC07,MSC04,motor,0.73
MSC07,MSC04,mem,0.845
MSC07,MSC05,mixed,0.5
MSC07,MSC05,motor,0.915
MSC07,MSC05,mem,0.9200000000000002
MSC07,MSC06,mixed,0.53
MSC07,MSC06,motor,0.8099999999999999
MSC07,MSC06,mem,0.875
MSC07,MSC10,mixed,0.5549999999999999
MSC07,MSC10,motor,0.89
MSC07,MSC10,mem,0.8950000000000001
MSC10,MSC01,mixed,0.625
MSC10,MSC01,motor,0.8499999999999999
MSC10,MSC01,mem,0.9499999999999998
MSC10,MSC02,mixed,0.65
MSC10,MSC02,motor,0.615
MSC10,MSC02,mem,0.915
MSC10,MSC03,mixed,0.5449999999999999
MSC10,MSC03,motor,0.7350000000000001
MSC10,MSC03,mem,0.8949999999999999
MSC10,MSC04,mixed,0.7949999999999999
MSC10,MSC04,motor,0.76
MSC10,MSC04,mem,0.8950000000000001
MSC10,MSC05,mixed,0.7699999999999999
MSC10,MSC05,motor,0.7300000000000001
MSC10,MSC05,mem,0.9550000000000001
MSC10,MSC06,mixed,0.775
MSC10,MSC06,motor,0.5399999999999999
MSC10,MSC06,mem,0.825
MSC10,MSC07,mixed,0.725
MSC10,MSC07,motor,0.9650000000000001
MSC10,MSC07,mem,0.74
