,test_task,train_task,Mean,Std
0,mem,mixed,0.5311607142857141,0.09195350144813101
1,mem,motor,0.5525892857142857,0.10156946154962382
2,mixed,mem,0.5608928571428572,0.10208333112465762
3,mixed,motor,0.5649107142857143,0.11979714320250096
4,motor,mem,0.5645535714285714,0.1066058022713683
5,motor,mixed,0.5702678571428571,0.10453107255677675
