,test_task,train_task,Mean,Std
0,mem,mixed,0.7050892857142855,0.13764080747771307
1,mem,motor,0.6758928571428571,0.1335361957838233
2,mixed,mem,0.7247321428571428,0.12499243483600825
3,mixed,motor,0.6366071428571429,0.11108599102766024
4,motor,mem,0.7410714285714289,0.13089452480289854
5,motor,mixed,0.7016964285714283,0.1283045977554772
