,acc,train,test,train_task,test_task
0,0.6111111111111112,MSC10,MSC06,glass,glass
1,0.6111111111111112,MSC10,MSC06,glass,glass
2,0.6111111111111112,MSC10,MSC06,glass,glass
3,0.6111111111111112,MSC10,MSC06,glass,glass
4,0.5555555555555556,MSC10,MSC06,glass,glass
5,0.6666666666666666,MSC10,MSC06,glass,glass
6,0.5555555555555556,MSC10,MSC06,glass,glass
7,0.6111111111111112,MSC10,MSC06,glass,glass
8,0.6111111111111112,MSC10,MSC06,glass,glass
9,0.6666666666666666,MSC10,MSC06,glass,glass
