,acc,train,test,train_task,test_task
0,0.55,MSC06,MSC05,glass,glass
1,0.55,MSC06,MSC05,glass,glass
2,0.55,MSC06,MSC05,glass,glass
3,0.55,MSC06,MSC05,glass,glass
4,0.55,MSC06,MSC05,glass,glass
5,0.6,MSC06,MSC05,glass,glass
6,0.55,MSC06,MSC05,glass,glass
7,0.55,MSC06,MSC05,glass,glass
8,0.5,MSC06,MSC05,glass,glass
