,acc,train,test,train_task,test_task
0,0.9,MSC10,MSC05,mem,mem
1,0.9,MSC10,MSC05,mem,mem
2,0.95,MSC10,MSC05,mem,mem
3,0.9,MSC10,MSC05,mem,mem
4,0.9,MSC10,MSC05,mem,mem
5,0.9,MSC10,MSC05,mem,mem
6,1.0,MSC10,MSC05,mem,mem
7,0.9,MSC10,MSC05,mem,mem
8,0.95,MSC10,MSC05,mem,mem
9,0.95,MSC10,MSC05,mem,mem
