,test_task,train_task,Mean,Std
0,mem,mixed,0.7116071428571428,0.1470902850226756
1,mem,motor,0.6258928571428571,0.12467815709715498
2,mixed,mem,0.7741071428571428,0.12684674770208892
3,mixed,motor,0.5892857142857145,0.11107503021679689
4,motor,mem,0.8214285714285714,0.12535663410560177
5,motor,mixed,0.7098214285714285,0.1389635802049466
