,acc,train,test,train_task,test_task
0,0.6,MSC05,MSC01,mem,mem
1,0.7,MSC05,MSC01,mem,mem
2,0.75,MSC05,MSC01,mem,mem
3,0.7,MSC05,MSC01,mem,mem
4,0.6,MSC05,MSC01,mem,mem
5,0.6,MSC05,MSC01,mem,mem
6,0.75,MSC05,MSC01,mem,mem
7,0.75,MSC05,MSC01,mem,mem
8,0.65,MSC05,MSC01,mem,mem
9,0.7,MSC05,MSC01,mem,mem
