,acc,train,test,train_task,test_task
0,0.85,MSC02,MSC06,mixed,mixed
1,0.7,MSC02,MSC06,mixed,mixed
2,0.75,MSC02,MSC06,mixed,mixed
3,0.7,MSC02,MSC06,mixed,mixed
4,0.75,MSC02,MSC06,mixed,mixed
5,0.6,MSC02,MSC06,mixed,mixed
6,0.8,MSC02,MSC06,mixed,mixed
7,0.85,MSC02,MSC06,mixed,mixed
8,0.8,MSC02,MSC06,mixed,mixed
9,0.55,MSC02,MSC06,mixed,mixed
