,train_task,test_task,train_sub,test_sub,acc
0,mixed,motor,MSC01,MSC02,0.575
1,mixed,mem,MSC01,MSC02,0.49000000000000005
2,motor,mixed,MSC01,MSC02,0.575
3,motor,mem,MSC01,MSC02,0.4800000000000001
4,mem,mixed,MSC01,MSC02,0.6
5,mem,motor,MSC01,MSC02,0.62
6,mixed,motor,MSC01,MSC03,0.57
7,mixed,mem,MSC01,MSC03,0.475
8,motor,mixed,MSC01,MSC03,0.5599999999999998
9,motor,mem,MSC01,MSC03,0.43125
10,mem,mixed,MSC01,MSC03,0.565
11,mem,motor,MSC01,MSC03,0.675
12,mixed,motor,MSC01,MSC04,0.5549999999999999
13,mixed,mem,MSC01,MSC04,0.525
14,motor,mixed,MSC01,MSC04,0.5
15,motor,mem,MSC01,MSC04,0.52
16,mem,mixed,MSC01,MSC04,0.43
17,mem,motor,MSC01,MSC04,0.40499999999999997
18,mixed,motor,MSC01,MSC05,0.7949999999999999
19,mixed,mem,MSC01,MSC05,0.565
20,motor,mixed,MSC01,MSC05,0.7649999999999999
21,motor,mem,MSC01,MSC05,0.675
22,mem,mixed,MSC01,MSC05,0.6950000000000001
23,mem,motor,MSC01,MSC05,0.6900000000000001
24,mixed,motor,MSC01,MSC06,0.5999999999999999
25,mixed,mem,MSC01,MSC06,0.59
26,motor,mixed,MSC01,MSC06,0.5499999999999999
27,motor,mem,MSC01,MSC06,0.51
28,mem,mixed,MSC01,MSC06,0.42000000000000004
29,mem,motor,MSC01,MSC06,0.55
30,mixed,motor,MSC01,MSC07,0.6722222222222223
31,mixed,mem,MSC01,MSC07,0.6850000000000002
32,motor,mixed,MSC01,MSC07,0.575
33,motor,mem,MSC01,MSC07,0.575
34,mem,mixed,MSC01,MSC07,0.6050000000000001
35,mem,motor,MSC01,MSC07,0.5111111111111111
36,mixed,motor,MSC01,MSC10,0.475
37,mixed,mem,MSC01,MSC10,0.66
38,motor,mixed,MSC01,MSC10,0.535
39,motor,mem,MSC01,MSC10,0.6249999999999999
40,mem,mixed,MSC01,MSC10,0.495
41,mem,motor,MSC01,MSC10,0.575
42,mixed,motor,MSC02,MSC01,0.7849999999999999
43,mixed,mem,MSC02,MSC01,0.6650000000000001
44,motor,mixed,MSC02,MSC01,0.55
45,motor,mem,MSC02,MSC01,0.605
46,mem,mixed,MSC02,MSC01,0.51
47,mem,motor,MSC02,MSC01,0.51
48,mixed,motor,MSC02,MSC03,0.5149999999999999
49,mixed,mem,MSC02,MSC03,0.36875
50,motor,mixed,MSC02,MSC03,0.665
51,motor,mem,MSC02,MSC03,0.56875
52,mem,mixed,MSC02,MSC03,0.495
53,mem,motor,MSC02,MSC03,0.55
54,mixed,motor,MSC02,MSC04,0.5549999999999999
55,mixed,mem,MSC02,MSC04,0.5799999999999998
56,motor,mixed,MSC02,MSC04,0.5299999999999999
57,motor,mem,MSC02,MSC04,0.5900000000000001
58,mem,mixed,MSC02,MSC04,0.5199999999999999
59,mem,motor,MSC02,MSC04,0.5
60,mixed,motor,MSC02,MSC05,0.635
61,mixed,mem,MSC02,MSC05,0.5599999999999999
62,motor,mixed,MSC02,MSC05,0.51
63,motor,mem,MSC02,MSC05,0.315
64,mem,mixed,MSC02,MSC05,0.49000000000000005
65,mem,motor,MSC02,MSC05,0.495
66,mixed,motor,MSC02,MSC06,0.6
67,mixed,mem,MSC02,MSC06,0.6249999999999999
68,motor,mixed,MSC02,MSC06,0.5599999999999999
69,motor,mem,MSC02,MSC06,0.49000000000000005
70,mem,mixed,MSC02,MSC06,0.55
71,mem,motor,MSC02,MSC06,0.5944444444444446
72,mixed,motor,MSC02,MSC07,0.6611111111111112
73,mixed,mem,MSC02,MSC07,0.6199999999999999
74,motor,mixed,MSC02,MSC07,0.505
75,motor,mem,MSC02,MSC07,0.6199999999999999
76,mem,mixed,MSC02,MSC07,0.43499999999999994
77,mem,motor,MSC02,MSC07,0.4722222222222222
78,mixed,motor,MSC02,MSC10,0.505
79,mixed,mem,MSC02,MSC10,0.4750000000000001
80,motor,mixed,MSC02,MSC10,0.45
81,motor,mem,MSC02,MSC10,0.6250000000000001
82,mem,mixed,MSC02,MSC10,0.44000000000000006
83,mem,motor,MSC02,MSC10,0.5299999999999999
84,mixed,motor,MSC03,MSC01,0.7749999999999999
85,mixed,mem,MSC03,MSC01,0.6799999999999999
86,motor,mixed,MSC03,MSC01,0.545
87,motor,mem,MSC03,MSC01,0.765
88,mem,mixed,MSC03,MSC01,0.48125
89,mem,motor,MSC03,MSC01,0.525
90,mixed,motor,MSC03,MSC02,0.6500000000000001
91,mixed,mem,MSC03,MSC02,0.47000000000000003
92,motor,mixed,MSC03,MSC02,0.53
93,motor,mem,MSC03,MSC02,0.6
94,mem,mixed,MSC03,MSC02,0.5
95,mem,motor,MSC03,MSC02,0.66875
96,mixed,motor,MSC03,MSC04,0.625
97,mixed,mem,MSC03,MSC04,0.39499999999999996
98,motor,mixed,MSC03,MSC04,0.5449999999999999
99,motor,mem,MSC03,MSC04,0.5900000000000001
100,mem,mixed,MSC03,MSC04,0.46875
101,mem,motor,MSC03,MSC04,0.5125
102,mixed,motor,MSC03,MSC05,0.8299999999999998
103,mixed,mem,MSC03,MSC05,0.625
104,motor,mixed,MSC03,MSC05,0.6300000000000001
105,motor,mem,MSC03,MSC05,0.6300000000000001
