,train_task,test_task,train_sub,test_sub,acc
293,mem,motor,MSC07,MSC10,0.475
294,mixed,motor,MSC10,MSC01,0.5650000000000001
295,mixed,mem,MSC10,MSC01,0.615
296,motor,mixed,MSC10,MSC01,0.6349999999999999
297,motor,mem,MSC10,MSC01,0.7949999999999999
298,mem,mixed,MSC10,MSC01,0.54
299,mem,motor,MSC10,MSC01,0.6300000000000001
300,mixed,motor,MSC10,MSC02,0.565
301,mixed,mem,MSC10,MSC02,0.595
302,motor,mixed,MSC10,MSC02,0.5
303,motor,mem,MSC10,MSC02,0.5849999999999999
304,mem,mixed,MSC10,MSC02,0.19999999999999996
305,mem,motor,MSC10,MSC02,0.48
306,mixed,motor,MSC10,MSC03,0.6100000000000001
307,mixed,mem,MSC10,MSC03,0.6799999999999999
308,motor,mixed,MSC10,MSC03,0.615
309,motor,mem,MSC10,MSC03,0.7949999999999999
310,mem,mixed,MSC10,MSC03,0.575
311,mem,motor,MSC10,MSC03,0.6500000000000001
312,mixed,motor,MSC10,MSC04,0.845
313,mixed,mem,MSC10,MSC04,0.89
314,motor,mixed,MSC10,MSC04,0.7350000000000001
315,motor,mem,MSC10,MSC04,0.8699999999999999
316,mem,mixed,MSC10,MSC04,0.8049999999999999
317,mem,motor,MSC10,MSC04,0.8149999999999998
318,mixed,motor,MSC10,MSC05,0.61
319,mixed,mem,MSC10,MSC05,0.74
320,motor,mixed,MSC10,MSC05,0.865
321,motor,mem,MSC10,MSC05,0.825
322,mem,mixed,MSC10,MSC05,0.7449999999999999
323,mem,motor,MSC10,MSC05,0.73
324,mixed,motor,MSC10,MSC06,0.7350000000000001
325,mixed,mem,MSC10,MSC06,0.825
326,motor,mixed,MSC10,MSC06,0.5299999999999999
327,motor,mem,MSC10,MSC06,0.5
328,mem,mixed,MSC10,MSC06,0.5949999999999999
329,mem,motor,MSC10,MSC06,0.75
330,mixed,motor,MSC10,MSC07,0.7350000000000001
331,mixed,mem,MSC10,MSC07,0.7
332,motor,mixed,MSC10,MSC07,0.48500000000000004
333,motor,mem,MSC10,MSC07,0.5349999999999999
334,mem,mixed,MSC10,MSC07,0.42000000000000004
335,mem,motor,MSC10,MSC07,0.74
