,test_task,train_task,Mean,Std
0,mem,mixed,0.5966071428571429,0.12668897901000467
1,mem,motor,0.6265178571428571,0.1296075181701808
2,mixed,mem,0.6335714285714287,0.15959526731908233
3,mixed,motor,0.5932142857142855,0.11334351876818206
4,motor,mem,0.7197321428571427,0.13228557140745698
5,motor,mixed,0.6196428571428572,0.12426458993489783
