,train_task,test_task,train_sub,test_sub,acc
0,mixed,motor,MSC01,MSC02,0.565
1,mixed,mem,MSC01,MSC02,0.7749999999999999
2,motor,mixed,MSC01,MSC02,0.5999999999999999
3,motor,mem,MSC01,MSC02,0.595
4,mem,mixed,MSC01,MSC02,0.75
5,mem,motor,MSC01,MSC02,0.675
6,mixed,motor,MSC01,MSC03,0.3449999999999999
7,mixed,mem,MSC01,MSC03,0.44375
8,motor,mixed,MSC01,MSC03,0.5649999999999998
9,motor,mem,MSC01,MSC03,0.61875
10,mem,mixed,MSC01,MSC03,0.52
11,mem,motor,MSC01,MSC03,0.51
12,mixed,motor,MSC01,MSC04,0.5
13,mixed,mem,MSC01,MSC04,0.7
14,motor,mixed,MSC01,MSC04,0.5700000000000001
15,motor,mem,MSC01,MSC04,0.5900000000000001
16,mem,mixed,MSC01,MSC04,0.605
17,mem,motor,MSC01,MSC04,0.585
18,mixed,motor,MSC01,MSC05,0.56
19,mixed,mem,MSC01,MSC05,0.725
20,motor,mixed,MSC01,MSC05,0.595
21,motor,mem,MSC01,MSC05,0.6799999999999999
22,mem,mixed,MSC01,MSC05,0.7150000000000001
23,mem,motor,MSC01,MSC05,0.61
24,mixed,motor,MSC01,MSC06,0.4333333333333333
25,mixed,mem,MSC01,MSC06,0.605
26,motor,mixed,MSC01,MSC06,0.575
27,motor,mem,MSC01,MSC06,0.5449999999999999
28,mem,mixed,MSC01,MSC06,0.5399999999999999
29,mem,motor,MSC01,MSC06,0.5777777777777777
30,mixed,motor,MSC01,MSC07,0.5111111111111111
31,mixed,mem,MSC01,MSC07,0.5349999999999999
32,motor,mixed,MSC01,MSC07,0.6599999999999999
33,motor,mem,MSC01,MSC07,0.565
34,mem,mixed,MSC01,MSC07,0.6
35,mem,motor,MSC01,MSC07,0.5888888888888889
36,mixed,motor,MSC01,MSC10,0.525
37,mixed,mem,MSC01,MSC10,0.6050000000000001
38,motor,mixed,MSC01,MSC10,0.5649999999999998
39,motor,mem,MSC01,MSC10,0.625
40,mem,mixed,MSC01,MSC10,0.6199999999999999
41,mem,motor,MSC01,MSC10,0.66
42,mixed,motor,MSC02,MSC01,0.64
43,mixed,mem,MSC02,MSC01,0.64
44,motor,mixed,MSC02,MSC01,0.5799999999999998
45,motor,mem,MSC02,MSC01,0.5599999999999999
46,mem,mixed,MSC02,MSC01,0.655
47,mem,motor,MSC02,MSC01,0.5850000000000001
48,mixed,motor,MSC02,MSC03,0.4800000000000001
49,mixed,mem,MSC02,MSC03,0.61875
50,motor,mixed,MSC02,MSC03,0.6300000000000001
51,motor,mem,MSC02,MSC03,0.70625
52,mem,mixed,MSC02,MSC03,0.605
53,mem,motor,MSC02,MSC03,0.385
54,mixed,motor,MSC02,MSC04,0.49499999999999994
55,mixed,mem,MSC02,MSC04,0.5850000000000001
56,motor,mixed,MSC02,MSC04,0.45499999999999996
57,motor,mem,MSC02,MSC04,0.485
58,mem,mixed,MSC02,MSC04,0.655
59,mem,motor,MSC02,MSC04,0.575
60,mixed,motor,MSC02,MSC05,0.5199999999999999
61,mixed,mem,MSC02,MSC05,0.6700000000000002
62,motor,mixed,MSC02,MSC05,0.6100000000000001
63,motor,mem,MSC02,MSC05,0.7549999999999999
64,mem,mixed,MSC02,MSC05,0.65
65,mem,motor,MSC02,MSC05,0.5
66,mixed,motor,MSC02,MSC06,0.48888888888888893
67,mixed,mem,MSC02,MSC06,0.6500000000000001
68,motor,mixed,MSC02,MSC06,0.48
69,motor,mem,MSC02,MSC06,0.545
70,mem,mixed,MSC02,MSC06,0.5549999999999999
71,mem,motor,MSC02,MSC06,0.45555555555555555
72,mixed,motor,MSC02,MSC07,0.3777777777777778
73,mixed,mem,MSC02,MSC07,0.485
74,motor,mixed,MSC02,MSC07,0.525
75,motor,mem,MSC02,MSC07,0.4750000000000001
76,mem,mixed,MSC02,MSC07,0.33999999999999997
77,mem,motor,MSC02,MSC07,0.32222222222222224
78,mixed,motor,MSC02,MSC10,0.45999999999999996
79,mixed,mem,MSC02,MSC10,0.5549999999999999
80,motor,mixed,MSC02,MSC10,0.53
81,motor,mem,MSC02,MSC10,0.6000000000000001
82,mem,mixed,MSC02,MSC10,0.6
83,mem,motor,MSC02,MSC10,0.68
84,mixed,motor,MSC03,MSC01,0.635
85,mixed,mem,MSC03,MSC01,0.61
86,motor,mixed,MSC03,MSC01,0.315
87,motor,mem,MSC03,MSC01,0.43500000000000005
88,mem,mixed,MSC03,MSC01,0.5750000000000001
89,mem,motor,MSC03,MSC01,0.7312500000000001
90,mixed,motor,MSC03,MSC02,0.69
91,mixed,mem,MSC03,MSC02,0.67
92,motor,mixed,MSC03,MSC02,0.45000000000000007
93,motor,mem,MSC03,MSC02,0.35
94,mem,mixed,MSC03,MSC02,0.55
95,mem,motor,MSC03,MSC02,0.59375
96,mixed,motor,MSC03,MSC04,0.465
97,mixed,mem,MSC03,MSC04,0.5499999999999999
98,motor,mixed,MSC03,MSC04,0.465
99,motor,mem,MSC03,MSC04,0.4800000000000001
100,mem,mixed,MSC03,MSC04,0.42499999999999993
101,mem,motor,MSC03,MSC04,0.47500000000000003
102,mixed,motor,MSC03,MSC05,0.4
103,mixed,mem,MSC03,MSC05,0.465
104,motor,mixed,MSC03,MSC05,0.42000000000000004
105,motor,mem,MSC03,MSC05,0.37
106,mem,mixed,MSC03,MSC05,0.46875000000000006
107,mem,motor,MSC03,MSC05,0.4312500000000001
108,mixed,motor,MSC03,MSC06,0.5333333333333333
109,mixed,mem,MSC03,MSC06,0.6350000000000001
110,motor,mixed,MSC03,MSC06,0.48999999999999994
111,motor,mem,MSC03,MSC06,0.31
112,mem,mixed,MSC03,MSC06,0.6375
113,mem,motor,MSC03,MSC06,0.5416666666666666
114,mixed,motor,MSC03,MSC07,0.5444444444444445
115,mixed,mem,MSC03,MSC07,0.6950000000000001
116,motor,mixed,MSC03,MSC07,0.8099999999999999
117,motor,mem,MSC03,MSC07,0.615
118,mem,mixed,MSC03,MSC07,0.64375
119,mem,motor,MSC03,MSC07,0.6666666666666667
120,mixed,motor,MSC03,MSC10,0.4800000000000001
121,mixed,mem,MSC03,MSC10,0.44000000000000006
122,motor,mixed,MSC03,MSC10,0.27499999999999997
123,motor,mem,MSC03,MSC10,0.365
124,mem,mixed,MSC03,MSC10,0.56875
125,mem,motor,MSC03,MSC10,0.5937500000000001
126,mixed,motor,MSC04,MSC01,0.5599999999999999
127,mixed,mem,MSC04,MSC01,0.6000000000000001
128,motor,mixed,MSC04,MSC01,0.5149999999999999
129,motor,mem,MSC04,MSC01,0.5999999999999999
130,mem,mixed,MSC04,MSC01,0.53
131,mem,motor,MSC04,MSC01,0.5149999999999999
