,test_task,train_task,Mean,Std
0,mem,mixed,0.885625,0.1871103093288632
1,mem,motor,0.6875,0.25877458475338283
2,mixed,mem,0.8724999999999999,0.20506096654409878
3,mixed,motor,0.8125,0.25877458475338283
4,motor,mem,1.0,0.0
5,motor,mixed,1.0,0.0
