train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.67
mixed,mem,MSC01,MSC02,0.82
motor,mixed,MSC01,MSC02,0.575
motor,mem,MSC01,MSC02,0.5
mem,mixed,MSC01,MSC02,0.645
mem,motor,MSC01,MSC02,0.52
mixed,motor,MSC01,MSC03,0.6799999999999999
mixed,mem,MSC01,MSC03,0.685
motor,mixed,MSC01,MSC03,0.5499999999999999
motor,mem,MSC01,MSC03,0.45500000000000007
mem,mixed,MSC01,MSC03,0.51
mem,motor,MSC01,MSC03,0.6100000000000001
mixed,motor,MSC01,MSC04,0.74
mixed,mem,MSC01,MSC04,0.7300000000000001
motor,mixed,MSC01,MSC04,0.54
motor,mem,MSC01,MSC04,0.6299999999999999
mem,mixed,MSC01,MSC04,0.6849999999999998
mem,motor,MSC01,MSC04,0.795
mixed,motor,MSC01,MSC05,0.6799999999999999
mixed,mem,MSC01,MSC05,0.635
motor,mixed,MSC01,MSC05,0.5
motor,mem,MSC01,MSC05,0.5
mem,mixed,MSC01,MSC05,0.49499999999999994
mem,motor,MSC01,MSC05,0.545
mixed,motor,MSC01,MSC06,0.6799999999999999
mixed,mem,MSC01,MSC06,0.74
motor,mixed,MSC01,MSC06,0.52
motor,mem,MSC01,MSC06,0.5549999999999999
mem,mixed,MSC01,MSC06,0.515
mem,motor,MSC01,MSC06,0.5850000000000001
mixed,motor,MSC01,MSC07,0.55
mixed,mem,MSC01,MSC07,0.5900000000000001
motor,mixed,MSC01,MSC07,0.59
motor,mem,MSC01,MSC07,0.42000000000000004
mem,mixed,MSC01,MSC07,0.615
mem,motor,MSC01,MSC07,0.5399999999999999
mixed,motor,MSC01,MSC10,0.65
mixed,mem,MSC01,MSC10,0.665
motor,mixed,MSC01,MSC10,0.465
motor,mem,MSC01,MSC10,0.65
mem,mixed,MSC01,MSC10,0.745
mem,motor,MSC01,MSC10,0.5549999999999999
mixed,motor,MSC02,MSC01,0.63
mixed,mem,MSC02,MSC01,0.7899999999999998
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.755
mem,motor,MSC02,MSC01,0.6350000000000001
mixed,motor,MSC02,MSC03,0.45500000000000007
mixed,mem,MSC02,MSC03,0.5449999999999999
motor,mixed,MSC02,MSC03,0.5499999999999999
motor,mem,MSC02,MSC03,0.5299999999999999
mem,mixed,MSC02,MSC03,0.6299999999999999
mem,motor,MSC02,MSC03,0.535
mixed,motor,MSC02,MSC04,0.6599999999999999
mixed,mem,MSC02,MSC04,0.655
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.705
mem,motor,MSC02,MSC04,0.595
mixed,motor,MSC02,MSC05,0.735
mixed,mem,MSC02,MSC05,0.865
motor,mixed,MSC02,MSC05,0.565
motor,mem,MSC02,MSC05,0.52
mem,mixed,MSC02,MSC05,0.5650000000000001
mem,motor,MSC02,MSC05,0.375
mixed,motor,MSC02,MSC06,0.6300000000000001
mixed,mem,MSC02,MSC06,0.905
