train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.635
mixed,mem,MSC01,MSC02,0.8099999999999999
motor,mixed,MSC01,MSC02,0.585
motor,mem,MSC01,MSC02,0.5549999999999999
mem,mixed,MSC01,MSC02,0.78
mem,motor,MSC01,MSC02,0.585
mixed,motor,MSC01,MSC03,0.65
mixed,mem,MSC01,MSC03,0.655
motor,mixed,MSC01,MSC03,0.5349999999999999
motor,mem,MSC01,MSC03,0.6250000000000001
mem,mixed,MSC01,MSC03,0.7150000000000001
mem,motor,MSC01,MSC03,0.755
mixed,motor,MSC01,MSC04,0.785
mixed,mem,MSC01,MSC04,0.785
motor,mixed,MSC01,MSC04,0.725
motor,mem,MSC01,MSC04,0.78
mem,mixed,MSC01,MSC04,0.9349999999999999
mem,motor,MSC01,MSC04,0.925
mixed,motor,MSC01,MSC05,0.735
mixed,mem,MSC01,MSC05,0.7849999999999999
motor,mixed,MSC01,MSC05,0.57
motor,mem,MSC01,MSC05,0.5449999999999999
mem,mixed,MSC01,MSC05,0.75
mem,motor,MSC01,MSC05,0.635
mixed,motor,MSC01,MSC06,0.7849999999999999
mixed,mem,MSC01,MSC06,0.8550000000000001
motor,mixed,MSC01,MSC06,0.5
motor,mem,MSC01,MSC06,0.5449999999999999
mem,mixed,MSC01,MSC06,0.605
mem,motor,MSC01,MSC06,0.685
mixed,motor,MSC01,MSC07,0.625
mixed,mem,MSC01,MSC07,0.625
motor,mixed,MSC01,MSC07,0.875
motor,mem,MSC01,MSC07,0.7200000000000001
mem,mixed,MSC01,MSC07,0.74
mem,motor,MSC01,MSC07,0.74
mixed,motor,MSC01,MSC10,0.8499999999999999
mixed,mem,MSC01,MSC10,0.8499999999999999
motor,mixed,MSC01,MSC10,0.5599999999999999
motor,mem,MSC01,MSC10,0.72
mem,mixed,MSC01,MSC10,0.7849999999999999
mem,motor,MSC01,MSC10,0.66
mixed,motor,MSC02,MSC01,0.575
mixed,mem,MSC02,MSC01,0.525
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.9400000000000001
mem,motor,MSC02,MSC01,0.9550000000000001
mixed,motor,MSC02,MSC03,0.53
mixed,mem,MSC02,MSC03,0.5449999999999999
motor,mixed,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.835
mem,motor,MSC02,MSC03,0.865
mixed,motor,MSC02,MSC04,0.65
mixed,mem,MSC02,MSC04,0.525
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.96
mem,motor,MSC02,MSC04,0.9649999999999999
mixed,motor,MSC02,MSC05,0.6100000000000001
mixed,mem,MSC02,MSC05,0.51
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.9
mem,motor,MSC02,MSC05,0.8300000000000001
mixed,motor,MSC02,MSC06,0.51
mixed,mem,MSC02,MSC06,0.515
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.8699999999999999
mem,motor,MSC02,MSC06,0.9549999999999998
mixed,motor,MSC02,MSC07,0.575
mixed,mem,MSC02,MSC07,0.66
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.8700000000000001
mem,motor,MSC02,MSC07,0.905
mixed,motor,MSC02,MSC10,0.51
mixed,mem,MSC02,MSC10,0.5149999999999999
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.9000000000000001
mem,motor,MSC02,MSC10,0.9000000000000001
mixed,motor,MSC03,MSC01,0.6449999999999999
mixed,mem,MSC03,MSC01,0.52
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5449999999999999
mem,mixed,MSC03,MSC01,0.5799999999999998
mem,motor,MSC03,MSC01,0.5849999999999999
mixed,motor,MSC03,MSC02,0.7999999999999998
mixed,mem,MSC03,MSC02,0.59
motor,mixed,MSC03,MSC02,0.5
motor,mem,MSC03,MSC02,0.5
mem,mixed,MSC03,MSC02,0.525
mem,motor,MSC03,MSC02,0.5349999999999999
mixed,motor,MSC03,MSC04,0.8299999999999998
mixed,mem,MSC03,MSC04,0.7749999999999999
motor,mixed,MSC03,MSC04,0.5249999999999999
motor,mem,MSC03,MSC04,0.5149999999999999
mem,mixed,MSC03,MSC04,0.7150000000000001
mem,motor,MSC03,MSC04,0.8299999999999998
mixed,motor,MSC03,MSC05,0.8699999999999999
mixed,mem,MSC03,MSC05,0.9299999999999999
motor,mixed,MSC03,MSC05,0.555
motor,mem,MSC03,MSC05,0.6199999999999999
mem,mixed,MSC03,MSC05,0.7649999999999999
mem,motor,MSC03,MSC05,0.6950000000000001
mixed,motor,MSC03,MSC06,0.575
mixed,mem,MSC03,MSC06,0.5449999999999999
motor,mixed,MSC03,MSC06,0.5299999999999999
motor,mem,MSC03,MSC06,0.5
mem,mixed,MSC03,MSC06,0.7799999999999999
mem,motor,MSC03,MSC06,0.8750000000000002
mixed,motor,MSC03,MSC07,0.605
mixed,mem,MSC03,MSC07,0.5
motor,mixed,MSC03,MSC07,0.5
motor,mem,MSC03,MSC07,0.5
mem,mixed,MSC03,MSC07,0.51
mem,motor,MSC03,MSC07,0.9000000000000001
mixed,motor,MSC03,MSC10,0.6600000000000001
mixed,mem,MSC03,MSC10,0.6549999999999999
motor,mixed,MSC03,MSC10,0.51
motor,mem,MSC03,MSC10,0.615
mem,mixed,MSC03,MSC10,0.8699999999999999
mem,motor,MSC03,MSC10,0.8949999999999999
mixed,motor,MSC04,MSC01,0.915
mixed,mem,MSC04,MSC01,0.95
motor,mixed,MSC04,MSC01,0.5149999999999999
motor,mem,MSC04,MSC01,0.5799999999999998
mem,mixed,MSC04,MSC01,0.8550000000000001
mem,motor,MSC04,MSC01,0.9099999999999999
mixed,motor,MSC04,MSC02,0.6799999999999999
mixed,mem,MSC04,MSC02,0.8499999999999999
motor,mixed,MSC04,MSC02,0.5
motor,mem,MSC04,MSC02,0.5599999999999998
mem,mixed,MSC04,MSC02,0.505
mem,motor,MSC04,MSC02,0.5199999999999999
mixed,motor,MSC04,MSC03,0.75
mixed,mem,MSC04,MSC03,0.78
motor,mixed,MSC04,MSC03,0.5399999999999999
motor,mem,MSC04,MSC03,0.635
mem,mixed,MSC04,MSC03,0.72
mem,motor,MSC04,MSC03,0.7849999999999999
mixed,motor,MSC04,MSC05,0.7949999999999999
mixed,mem,MSC04,MSC05,0.9000000000000001
motor,mixed,MSC04,MSC05,0.5
motor,mem,MSC04,MSC05,0.5
mem,mixed,MSC04,MSC05,0.595
mem,motor,MSC04,MSC05,0.6200000000000001
mixed,motor,MSC04,MSC06,0.8800000000000001
mixed,mem,MSC04,MSC06,0.97
motor,mixed,MSC04,MSC06,0.5399999999999999
motor,mem,MSC04,MSC06,0.5
mem,mixed,MSC04,MSC06,0.55
mem,motor,MSC04,MSC06,0.62
mixed,motor,MSC04,MSC07,0.7000000000000001
mixed,mem,MSC04,MSC07,0.7050000000000001
motor,mixed,MSC04,MSC07,0.5599999999999999
motor,mem,MSC04,MSC07,0.5499999999999999
mem,mixed,MSC04,MSC07,0.76
mem,motor,MSC04,MSC07,0.9099999999999999
mixed,motor,MSC04,MSC10,0.7699999999999999
mixed,mem,MSC04,MSC10,0.875
motor,mixed,MSC04,MSC10,0.565
motor,mem,MSC04,MSC10,0.66
mem,mixed,MSC04,MSC10,0.8850000000000001
mem,motor,MSC04,MSC10,0.79
mixed,motor,MSC05,MSC01,0.7
mixed,mem,MSC05,MSC01,0.7300000000000001
motor,mixed,MSC05,MSC01,0.5
motor,mem,MSC05,MSC01,0.5
mem,mixed,MSC05,MSC01,0.8550000000000001
mem,motor,MSC05,MSC01,0.8100000000000002
mixed,motor,MSC05,MSC02,0.6500000000000001
mixed,mem,MSC05,MSC02,0.7449999999999999
motor,mixed,MSC05,MSC02,0.5
motor,mem,MSC05,MSC02,0.5
mem,mixed,MSC05,MSC02,0.7850000000000001
mem,motor,MSC05,MSC02,0.675
mixed,motor,MSC05,MSC03,0.9099999999999999
mixed,mem,MSC05,MSC03,0.865
motor,mixed,MSC05,MSC03,0.5399999999999999
motor,mem,MSC05,MSC03,0.5
mem,mixed,MSC05,MSC03,0.8699999999999999
mem,motor,MSC05,MSC03,0.845
mixed,motor,MSC05,MSC04,0.9299999999999999
mixed,mem,MSC05,MSC04,0.7849999999999999
motor,mixed,MSC05,MSC04,0.5
motor,mem,MSC05,MSC04,0.5
mem,mixed,MSC05,MSC04,0.74
mem,motor,MSC05,MSC04,0.8550000000000001
mixed,motor,MSC05,MSC06,0.925
mixed,mem,MSC05,MSC06,0.9200000000000002
motor,mixed,MSC05,MSC06,0.5
motor,mem,MSC05,MSC06,0.5
mem,mixed,MSC05,MSC06,0.725
mem,motor,MSC05,MSC06,0.865
mixed,motor,MSC05,MSC07,0.9550000000000001
mixed,mem,MSC05,MSC07,0.825
motor,mixed,MSC05,MSC07,0.505
motor,mem,MSC05,MSC07,0.5
mem,mixed,MSC05,MSC07,0.6700000000000002
mem,motor,MSC05,MSC07,0.9400000000000001
mixed,motor,MSC05,MSC10,0.89
mixed,mem,MSC05,MSC10,0.8999999999999998
motor,mixed,MSC05,MSC10,0.5
motor,mem,MSC05,MSC10,0.505
mem,mixed,MSC05,MSC10,0.8400000000000001
mem,motor,MSC05,MSC10,0.9099999999999999
mixed,motor,MSC06,MSC01,0.67
mixed,mem,MSC06,MSC01,0.55
motor,mixed,MSC06,MSC01,0.56
motor,mem,MSC06,MSC01,0.55
mem,mixed,MSC06,MSC01,0.9399999999999998
mem,motor,MSC06,MSC01,0.9049999999999999
mixed,motor,MSC06,MSC02,0.57
mixed,mem,MSC06,MSC02,0.715
motor,mixed,MSC06,MSC02,0.5950000000000001
motor,mem,MSC06,MSC02,0.6950000000000001
mem,mixed,MSC06,MSC02,0.7
mem,motor,MSC06,MSC02,0.5799999999999998
mixed,motor,MSC06,MSC03,0.51
mixed,mem,MSC06,MSC03,0.5649999999999998
motor,mixed,MSC06,MSC03,0.6049999999999999
motor,mem,MSC06,MSC03,0.6099999999999999
mem,mixed,MSC06,MSC03,0.7100000000000001
mem,motor,MSC06,MSC03,0.595
mixed,motor,MSC06,MSC04,0.675
mixed,mem,MSC06,MSC04,0.63
motor,mixed,MSC06,MSC04,0.7649999999999999
motor,mem,MSC06,MSC04,0.7699999999999999
mem,mixed,MSC06,MSC04,0.8700000000000001
mem,motor,MSC06,MSC04,0.7050000000000001
mixed,motor,MSC06,MSC05,0.66
mixed,mem,MSC06,MSC05,0.7799999999999999
motor,mixed,MSC06,MSC05,0.9399999999999998
motor,mem,MSC06,MSC05,0.9099999999999999
mem,mixed,MSC06,MSC05,0.8750000000000002
mem,motor,MSC06,MSC05,0.755
mixed,motor,MSC06,MSC07,0.8150000000000001
mixed,mem,MSC06,MSC07,0.79
motor,mixed,MSC06,MSC07,0.625
motor,mem,MSC06,MSC07,0.5950000000000001
mem,mixed,MSC06,MSC07,0.8400000000000001
mem,motor,MSC06,MSC07,0.8300000000000001
mixed,motor,MSC06,MSC10,0.73
mixed,mem,MSC06,MSC10,0.8799999999999999
motor,mixed,MSC06,MSC10,0.5499999999999999
motor,mem,MSC06,MSC10,0.5799999999999998
mem,mixed,MSC06,MSC10,0.7899999999999999
mem,motor,MSC06,MSC10,0.7649999999999999
mixed,motor,MSC07,MSC01,0.655
mixed,mem,MSC07,MSC01,0.645
motor,mixed,MSC07,MSC01,0.5349999999999999
motor,mem,MSC07,MSC01,0.5499999999999999
mem,mixed,MSC07,MSC01,0.925
mem,motor,MSC07,MSC01,0.8400000000000002
