train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.6900000000000001
mixed,mem,MSC01,MSC02,0.8149999999999998
motor,mixed,MSC01,MSC02,0.68
motor,mem,MSC01,MSC02,0.725
mem,mixed,MSC01,MSC02,0.7949999999999999
mem,motor,MSC01,MSC02,0.74
mixed,motor,MSC01,MSC03,0.595
mixed,mem,MSC01,MSC03,0.605
motor,mixed,MSC01,MSC03,0.765
motor,mem,MSC01,MSC03,0.725
mem,mixed,MSC01,MSC03,0.7150000000000001
mem,motor,MSC01,MSC03,0.745
mixed,motor,MSC01,MSC04,0.835
mixed,mem,MSC01,MSC04,0.82
motor,mixed,MSC01,MSC04,0.735
motor,mem,MSC01,MSC04,0.675
mem,mixed,MSC01,MSC04,0.8549999999999999
mem,motor,MSC01,MSC04,0.905
mixed,motor,MSC01,MSC05,0.8150000000000001
mixed,mem,MSC01,MSC05,0.8200000000000001
motor,mixed,MSC01,MSC05,0.645
motor,mem,MSC01,MSC05,0.7999999999999998
mem,mixed,MSC01,MSC05,0.7849999999999999
mem,motor,MSC01,MSC05,0.8
mixed,motor,MSC01,MSC06,0.825
mixed,mem,MSC01,MSC06,0.905
motor,mixed,MSC01,MSC06,0.5399999999999999
motor,mem,MSC01,MSC06,0.5449999999999999
mem,mixed,MSC01,MSC06,0.6199999999999999
mem,motor,MSC01,MSC06,0.8149999999999998
mixed,motor,MSC01,MSC07,0.62
mixed,mem,MSC01,MSC07,0.62
motor,mixed,MSC01,MSC07,0.925
motor,mem,MSC01,MSC07,0.74
mem,mixed,MSC01,MSC07,0.725
mem,motor,MSC01,MSC07,0.725
mixed,motor,MSC01,MSC10,0.7849999999999999
mixed,mem,MSC01,MSC10,0.7849999999999999
motor,mixed,MSC01,MSC10,0.685
motor,mem,MSC01,MSC10,0.865
mem,mixed,MSC01,MSC10,0.8399999999999999
mem,motor,MSC01,MSC10,0.825
mixed,motor,MSC02,MSC01,0.635
mixed,mem,MSC02,MSC01,0.59
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.97
mem,motor,MSC02,MSC01,0.97
mixed,motor,MSC02,MSC03,0.685
mixed,mem,MSC02,MSC03,0.615
motor,mixed,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.7050000000000001
mem,motor,MSC02,MSC03,0.75
mixed,motor,MSC02,MSC04,0.675
mixed,mem,MSC02,MSC04,0.5399999999999999
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.97
mem,motor,MSC02,MSC04,0.97
mixed,motor,MSC02,MSC05,0.7350000000000001
mixed,mem,MSC02,MSC05,0.625
motor,mixed,MSC02,MSC05,0.5
motor,mem,MSC02,MSC05,0.5
mem,mixed,MSC02,MSC05,0.95
mem,motor,MSC02,MSC05,0.89
mixed,motor,MSC02,MSC06,0.605
mixed,mem,MSC02,MSC06,0.5599999999999999
motor,mixed,MSC02,MSC06,0.5
motor,mem,MSC02,MSC06,0.5
mem,mixed,MSC02,MSC06,0.905
mem,motor,MSC02,MSC06,0.9899999999999999
mixed,motor,MSC02,MSC07,0.55
mixed,mem,MSC02,MSC07,0.615
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.8949999999999999
mem,motor,MSC02,MSC07,0.9
mixed,motor,MSC02,MSC10,0.5999999999999999
mixed,mem,MSC02,MSC10,0.5549999999999999
motor,mixed,MSC02,MSC10,0.5
motor,mem,MSC02,MSC10,0.5
mem,mixed,MSC02,MSC10,0.915
mem,motor,MSC02,MSC10,0.945
mixed,motor,MSC03,MSC01,0.52
mixed,mem,MSC03,MSC01,0.51
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5499999999999999
mem,mixed,MSC03,MSC01,0.525
mem,motor,MSC03,MSC01,0.525
mixed,motor,MSC03,MSC02,0.9199999999999999
mixed,mem,MSC03,MSC02,0.6100000000000001
motor,mixed,MSC03,MSC02,0.5
motor,mem,MSC03,MSC02,0.5399999999999999
mem,mixed,MSC03,MSC02,0.48500000000000004
mem,motor,MSC03,MSC02,0.43
mixed,motor,MSC03,MSC04,0.735
mixed,mem,MSC03,MSC04,0.5349999999999999
motor,mixed,MSC03,MSC04,0.5
motor,mem,MSC03,MSC04,0.5
mem,mixed,MSC03,MSC04,0.7749999999999999
mem,motor,MSC03,MSC04,0.8499999999999999
mixed,motor,MSC03,MSC05,0.845
mixed,mem,MSC03,MSC05,0.8850000000000001
motor,mixed,MSC03,MSC05,0.505
motor,mem,MSC03,MSC05,0.7050000000000001
mem,mixed,MSC03,MSC05,0.8299999999999998
mem,motor,MSC03,MSC05,0.8499999999999999
mixed,motor,MSC03,MSC06,0.55
mixed,mem,MSC03,MSC06,0.5
motor,mixed,MSC03,MSC06,0.5249999999999999
motor,mem,MSC03,MSC06,0.5
mem,mixed,MSC03,MSC06,0.8150000000000001
mem,motor,MSC03,MSC06,0.8550000000000001
mixed,motor,MSC03,MSC07,0.5549999999999999
mixed,mem,MSC03,MSC07,0.5199999999999999
motor,mixed,MSC03,MSC07,0.5
motor,mem,MSC03,MSC07,0.5399999999999999
mem,mixed,MSC03,MSC07,0.575
mem,motor,MSC03,MSC07,0.9400000000000001
mixed,motor,MSC03,MSC10,0.6500000000000001
mixed,mem,MSC03,MSC10,0.59
motor,mixed,MSC03,MSC10,0.5
motor,mem,MSC03,MSC10,0.6099999999999999
mem,mixed,MSC03,MSC10,0.8850000000000001
mem,motor,MSC03,MSC10,0.89
mixed,motor,MSC04,MSC01,0.85
mixed,mem,MSC04,MSC01,0.85
motor,mixed,MSC04,MSC01,0.575
motor,mem,MSC04,MSC01,0.6799999999999999
mem,mixed,MSC04,MSC01,0.9400000000000001
mem,motor,MSC04,MSC01,0.9649999999999999
mixed,motor,MSC04,MSC02,0.8450000000000001
mixed,mem,MSC04,MSC02,0.8850000000000001
motor,mixed,MSC04,MSC02,0.625
motor,mem,MSC04,MSC02,0.74
mem,mixed,MSC04,MSC02,0.6849999999999999
mem,motor,MSC04,MSC02,0.6
mixed,motor,MSC04,MSC03,0.78
mixed,mem,MSC04,MSC03,0.7849999999999999
motor,mixed,MSC04,MSC03,0.7050000000000001
motor,mem,MSC04,MSC03,0.7699999999999999
mem,mixed,MSC04,MSC03,0.6649999999999999
mem,motor,MSC04,MSC03,0.76
mixed,motor,MSC04,MSC05,0.8800000000000001
mixed,mem,MSC04,MSC05,0.9899999999999999
motor,mixed,MSC04,MSC05,0.59
motor,mem,MSC04,MSC05,0.6450000000000001
mem,mixed,MSC04,MSC05,0.595
mem,motor,MSC04,MSC05,0.695
mixed,motor,MSC04,MSC06,0.8950000000000001
mixed,mem,MSC04,MSC06,0.95
motor,mixed,MSC04,MSC06,0.6100000000000001
motor,mem,MSC04,MSC06,0.575
mem,mixed,MSC04,MSC06,0.8699999999999999
mem,motor,MSC04,MSC06,0.925
mixed,motor,MSC04,MSC07,0.61
mixed,mem,MSC04,MSC07,0.62
motor,mixed,MSC04,MSC07,0.68
motor,mem,MSC04,MSC07,0.6250000000000001
mem,mixed,MSC04,MSC07,0.74
mem,motor,MSC04,MSC07,0.8149999999999998
mixed,motor,MSC04,MSC10,0.865
mixed,mem,MSC04,MSC10,0.865
motor,mixed,MSC04,MSC10,0.655
motor,mem,MSC04,MSC10,0.7550000000000001
mem,mixed,MSC04,MSC10,0.9349999999999999
mem,motor,MSC04,MSC10,0.9549999999999998
mixed,motor,MSC05,MSC01,0.7899999999999999
mixed,mem,MSC05,MSC01,0.8099999999999999
motor,mixed,MSC05,MSC01,0.5
motor,mem,MSC05,MSC01,0.5
mem,mixed,MSC05,MSC01,0.8200000000000001
mem,motor,MSC05,MSC01,0.925
mixed,motor,MSC05,MSC02,0.5499999999999999
mixed,mem,MSC05,MSC02,0.565
motor,mixed,MSC05,MSC02,0.51
motor,mem,MSC05,MSC02,0.5
mem,mixed,MSC05,MSC02,0.6950000000000001
mem,motor,MSC05,MSC02,0.7250000000000001
mixed,motor,MSC05,MSC03,0.835
mixed,mem,MSC05,MSC03,0.7899999999999999
motor,mixed,MSC05,MSC03,0.59
motor,mem,MSC05,MSC03,0.5
mem,mixed,MSC05,MSC03,0.9450000000000001
mem,motor,MSC05,MSC03,0.9850000000000001
mixed,motor,MSC05,MSC04,0.925
mixed,mem,MSC05,MSC04,0.72
motor,mixed,MSC05,MSC04,0.5
motor,mem,MSC05,MSC04,0.5
mem,mixed,MSC05,MSC04,0.7799999999999999
mem,motor,MSC05,MSC04,0.885
