train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.7150000000000001
mixed,mem,MSC01,MSC02,0.7549999999999999
motor,mixed,MSC01,MSC02,0.645
motor,mem,MSC01,MSC02,0.47000000000000003
mem,mixed,MSC01,MSC02,0.71
mem,motor,MSC01,MSC02,0.685
mixed,motor,MSC01,MSC03,0.5349999999999999
mixed,mem,MSC01,MSC03,0.5399999999999999
motor,mixed,MSC01,MSC03,0.7449999999999999
motor,mem,MSC01,MSC03,0.6950000000000001
mem,mixed,MSC01,MSC03,0.6099999999999999
mem,motor,MSC01,MSC03,0.75
mixed,motor,MSC01,MSC04,0.7799999999999999
mixed,mem,MSC01,MSC04,0.7749999999999999
motor,mixed,MSC01,MSC04,0.74
motor,mem,MSC01,MSC04,0.7699999999999999
mem,mixed,MSC01,MSC04,0.745
mem,motor,MSC01,MSC04,0.905
mixed,motor,MSC01,MSC05,0.685
mixed,mem,MSC01,MSC05,0.6900000000000002
motor,mixed,MSC01,MSC05,0.5299999999999999
motor,mem,MSC01,MSC05,0.505
mem,mixed,MSC01,MSC05,0.74
mem,motor,MSC01,MSC05,0.8049999999999999
mixed,motor,MSC01,MSC06,0.7949999999999999
mixed,mem,MSC01,MSC06,0.825
motor,mixed,MSC01,MSC06,0.55
motor,mem,MSC01,MSC06,0.6399999999999999
mem,mixed,MSC01,MSC06,0.5349999999999999
mem,motor,MSC01,MSC06,0.7300000000000001
mixed,motor,MSC01,MSC07,0.64
mixed,mem,MSC01,MSC07,0.59
motor,mixed,MSC01,MSC07,0.8399999999999999
motor,mem,MSC01,MSC07,0.6900000000000002
mem,mixed,MSC01,MSC07,0.8750000000000002
mem,motor,MSC01,MSC07,0.8700000000000001
mixed,motor,MSC01,MSC10,0.6799999999999999
mixed,mem,MSC01,MSC10,0.7050000000000001
motor,mixed,MSC01,MSC10,0.5949999999999999
motor,mem,MSC01,MSC10,0.72
mem,mixed,MSC01,MSC10,0.71
mem,motor,MSC01,MSC10,0.675
mixed,motor,MSC02,MSC01,0.5799999999999998
mixed,mem,MSC02,MSC01,0.58
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.8950000000000001
mem,motor,MSC02,MSC01,0.7999999999999999
mixed,motor,MSC02,MSC03,0.5399999999999999
mixed,mem,MSC02,MSC03,0.55
motor,mixed,MSC02,MSC03,0.6450000000000001
motor,mem,MSC02,MSC03,0.49000000000000005
mem,mixed,MSC02,MSC03,0.64
mem,motor,MSC02,MSC03,0.645
mixed,motor,MSC02,MSC04,0.67
mixed,mem,MSC02,MSC04,0.57
motor,mixed,MSC02,MSC04,0.57
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.7999999999999999
mem,motor,MSC02,MSC04,0.8049999999999999
mixed,motor,MSC02,MSC05,0.58
mixed,mem,MSC02,MSC05,0.615
motor,mixed,MSC02,MSC05,0.575
motor,mem,MSC02,MSC05,0.54
mem,mixed,MSC02,MSC05,0.8099999999999999
mem,motor,MSC02,MSC05,0.7649999999999999
mixed,motor,MSC02,MSC06,0.615
mixed,mem,MSC02,MSC06,0.7050000000000001
motor,mixed,MSC02,MSC06,0.635
motor,mem,MSC02,MSC06,0.645
mem,mixed,MSC02,MSC06,0.8499999999999999
mem,motor,MSC02,MSC06,0.885
mixed,motor,MSC02,MSC07,0.5800000000000001
mixed,mem,MSC02,MSC07,0.7150000000000001
motor,mixed,MSC02,MSC07,0.5
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.825
mem,motor,MSC02,MSC07,0.85
mixed,motor,MSC02,MSC10,0.5800000000000001
mixed,mem,MSC02,MSC10,0.625
motor,mixed,MSC02,MSC10,0.505
motor,mem,MSC02,MSC10,0.5549999999999999
mem,mixed,MSC02,MSC10,0.78
mem,motor,MSC02,MSC10,0.595
mixed,motor,MSC03,MSC01,0.6700000000000002
mixed,mem,MSC03,MSC01,0.63
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5
mem,mixed,MSC03,MSC01,0.665
mem,motor,MSC03,MSC01,0.755
mixed,motor,MSC03,MSC02,0.8099999999999999
mixed,mem,MSC03,MSC02,0.6350000000000001
motor,mixed,MSC03,MSC02,0.5
motor,mem,MSC03,MSC02,0.5249999999999999
mem,mixed,MSC03,MSC02,0.36499999999999994
mem,motor,MSC03,MSC02,0.38
mixed,motor,MSC03,MSC04,0.75
mixed,mem,MSC03,MSC04,0.61
motor,mixed,MSC03,MSC04,0.5
motor,mem,MSC03,MSC04,0.5
mem,mixed,MSC03,MSC04,0.615
mem,motor,MSC03,MSC04,0.705
mixed,motor,MSC03,MSC05,0.8150000000000001
mixed,mem,MSC03,MSC05,0.7000000000000001
motor,mixed,MSC03,MSC05,0.5
motor,mem,MSC03,MSC05,0.5
mem,mixed,MSC03,MSC05,0.605
mem,motor,MSC03,MSC05,0.6600000000000001
mixed,motor,MSC03,MSC06,0.6049999999999999
mixed,mem,MSC03,MSC06,0.6749999999999999
motor,mixed,MSC03,MSC06,0.5399999999999999
motor,mem,MSC03,MSC06,0.5
mem,mixed,MSC03,MSC06,0.64
mem,motor,MSC03,MSC06,0.825
mixed,motor,MSC03,MSC07,0.55
mixed,mem,MSC03,MSC07,0.5
motor,mixed,MSC03,MSC07,0.5
motor,mem,MSC03,MSC07,0.5
mem,mixed,MSC03,MSC07,0.5
mem,motor,MSC03,MSC07,0.7699999999999999
mixed,motor,MSC03,MSC10,0.58
mixed,mem,MSC03,MSC10,0.6700000000000002
motor,mixed,MSC03,MSC10,0.5
motor,mem,MSC03,MSC10,0.5
mem,mixed,MSC03,MSC10,0.65
mem,motor,MSC03,MSC10,0.635
mixed,motor,MSC04,MSC01,0.85
mixed,mem,MSC04,MSC01,0.9100000000000001
motor,mixed,MSC04,MSC01,0.5450000000000002
motor,mem,MSC04,MSC01,0.6249999999999999
mem,mixed,MSC04,MSC01,0.5850000000000001
mem,motor,MSC04,MSC01,0.76
mixed,motor,MSC04,MSC02,0.72
mixed,mem,MSC04,MSC02,0.8349999999999997
motor,mixed,MSC04,MSC02,0.525
motor,mem,MSC04,MSC02,0.5599999999999998
mem,mixed,MSC04,MSC02,0.5249999999999999
mem,motor,MSC04,MSC02,0.5549999999999999
mixed,motor,MSC04,MSC03,0.595
mixed,mem,MSC04,MSC03,0.6350000000000001
motor,mixed,MSC04,MSC03,0.595
motor,mem,MSC04,MSC03,0.7500000000000001
mem,mixed,MSC04,MSC03,0.6799999999999999
mem,motor,MSC04,MSC03,0.75
mixed,motor,MSC04,MSC05,0.8800000000000001
mixed,mem,MSC04,MSC05,0.9749999999999999
motor,mixed,MSC04,MSC05,0.505
motor,mem,MSC04,MSC05,0.5999999999999999
mem,mixed,MSC04,MSC05,0.5249999999999999
mem,motor,MSC04,MSC05,0.625
mixed,motor,MSC04,MSC06,0.795
mixed,mem,MSC04,MSC06,0.8649999999999999
motor,mixed,MSC04,MSC06,0.595
motor,mem,MSC04,MSC06,0.565
mem,mixed,MSC04,MSC06,0.745
mem,motor,MSC04,MSC06,0.795
mixed,motor,MSC04,MSC07,0.4
mixed,mem,MSC04,MSC07,0.525
motor,mixed,MSC04,MSC07,0.5499999999999999
motor,mem,MSC04,MSC07,0.505
mem,mixed,MSC04,MSC07,0.55
mem,motor,MSC04,MSC07,0.755
mixed,motor,MSC04,MSC10,0.775
mixed,mem,MSC04,MSC10,0.75
motor,mixed,MSC04,MSC10,0.5149999999999999
motor,mem,MSC04,MSC10,0.62
mem,mixed,MSC04,MSC10,0.635
mem,motor,MSC04,MSC10,0.5700000000000001
mixed,motor,MSC05,MSC01,0.7000000000000001
mixed,mem,MSC05,MSC01,0.745
motor,mixed,MSC05,MSC01,0.495
motor,mem,MSC05,MSC01,0.5
mem,mixed,MSC05,MSC01,0.62
mem,motor,MSC05,MSC01,0.6500000000000001
mixed,motor,MSC05,MSC02,0.845
mixed,mem,MSC05,MSC02,0.76
motor,mixed,MSC05,MSC02,0.5449999999999999
motor,mem,MSC05,MSC02,0.5
mem,mixed,MSC05,MSC02,0.6950000000000001
mem,motor,MSC05,MSC02,0.7150000000000001
mixed,motor,MSC05,MSC03,0.7300000000000001
mixed,mem,MSC05,MSC03,0.57
motor,mixed,MSC05,MSC03,0.625
motor,mem,MSC05,MSC03,0.5
mem,mixed,MSC05,MSC03,0.715
mem,motor,MSC05,MSC03,0.615
mixed,motor,MSC05,MSC04,0.7799999999999999
mixed,mem,MSC05,MSC04,0.6000000000000001
motor,mixed,MSC05,MSC04,0.5349999999999999
motor,mem,MSC05,MSC04,0.5
mem,mixed,MSC05,MSC04,0.685
mem,motor,MSC05,MSC04,0.775
mixed,motor,MSC05,MSC06,0.665
mixed,mem,MSC05,MSC06,0.735
motor,mixed,MSC05,MSC06,0.6099999999999999
motor,mem,MSC05,MSC06,0.5549999999999999
mem,mixed,MSC05,MSC06,0.7849999999999999
