train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.585
mixed,mem,MSC01,MSC02,0.6
motor,mixed,MSC01,MSC02,0.6900000000000001
motor,mem,MSC01,MSC02,0.565
mem,mixed,MSC01,MSC02,0.685
mem,motor,MSC01,MSC02,0.655
mixed,motor,MSC01,MSC03,0.525
mixed,mem,MSC01,MSC03,0.51
motor,mixed,MSC01,MSC03,0.7000000000000001
motor,mem,MSC01,MSC03,0.6700000000000002
mem,mixed,MSC01,MSC03,0.6700000000000002
mem,motor,MSC01,MSC03,0.78
mixed,motor,MSC01,MSC04,0.6449999999999999
mixed,mem,MSC01,MSC04,0.615
motor,mixed,MSC01,MSC04,0.825
motor,mem,MSC01,MSC04,0.7949999999999999
mem,mixed,MSC01,MSC04,0.8550000000000001
mem,motor,MSC01,MSC04,0.99
mixed,motor,MSC01,MSC05,0.595
mixed,mem,MSC01,MSC05,0.5399999999999999
motor,mixed,MSC01,MSC05,0.585
motor,mem,MSC01,MSC05,0.6100000000000001
mem,mixed,MSC01,MSC05,0.7949999999999999
mem,motor,MSC01,MSC05,0.85
mixed,motor,MSC01,MSC06,0.745
mixed,mem,MSC01,MSC06,0.75
motor,mixed,MSC01,MSC06,0.5650000000000001
motor,mem,MSC01,MSC06,0.6799999999999999
mem,mixed,MSC01,MSC06,0.545
mem,motor,MSC01,MSC06,0.76
mixed,motor,MSC01,MSC07,0.5399999999999999
mixed,mem,MSC01,MSC07,0.53
motor,mixed,MSC01,MSC07,0.8299999999999998
motor,mem,MSC01,MSC07,0.72
mem,mixed,MSC01,MSC07,0.73
mem,motor,MSC01,MSC07,0.73
mixed,motor,MSC01,MSC10,0.665
mixed,mem,MSC01,MSC10,0.6649999999999999
motor,mixed,MSC01,MSC10,0.5449999999999999
motor,mem,MSC01,MSC10,0.7050000000000001
mem,mixed,MSC01,MSC10,0.7150000000000001
mem,motor,MSC01,MSC10,0.6700000000000002
mixed,motor,MSC02,MSC01,0.6449999999999998
mixed,mem,MSC02,MSC01,0.6600000000000001
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.8400000000000001
mem,motor,MSC02,MSC01,0.7849999999999999
mixed,motor,MSC02,MSC03,0.575
mixed,mem,MSC02,MSC03,0.525
motor,mixed,MSC02,MSC03,0.68
motor,mem,MSC02,MSC03,0.5299999999999999
mem,mixed,MSC02,MSC03,0.645
mem,motor,MSC02,MSC03,0.6800000000000002
mixed,motor,MSC02,MSC04,0.7649999999999999
mixed,mem,MSC02,MSC04,0.5850000000000001
motor,mixed,MSC02,MSC04,0.595
motor,mem,MSC02,MSC04,0.595
mem,mixed,MSC02,MSC04,0.705
mem,motor,MSC02,MSC04,0.7
mixed,motor,MSC02,MSC05,0.7100000000000001
mixed,mem,MSC02,MSC05,0.7050000000000001
motor,mixed,MSC02,MSC05,0.7549999999999999
motor,mem,MSC02,MSC05,0.6399999999999999
mem,mixed,MSC02,MSC05,0.7100000000000001
mem,motor,MSC02,MSC05,0.7200000000000001
mixed,motor,MSC02,MSC06,0.7300000000000001
mixed,mem,MSC02,MSC06,0.8399999999999999
motor,mixed,MSC02,MSC06,0.57
motor,mem,MSC02,MSC06,0.57
mem,mixed,MSC02,MSC06,0.8099999999999999
mem,motor,MSC02,MSC06,0.86
mixed,motor,MSC02,MSC07,0.615
mixed,mem,MSC02,MSC07,0.6450000000000001
motor,mixed,MSC02,MSC07,0.555
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.7449999999999999
mem,motor,MSC02,MSC07,0.755
mixed,motor,MSC02,MSC10,0.595
mixed,mem,MSC02,MSC10,0.5900000000000001
motor,mixed,MSC02,MSC10,0.5949999999999999
motor,mem,MSC02,MSC10,0.685
mem,mixed,MSC02,MSC10,0.8800000000000001
mem,motor,MSC02,MSC10,0.725
mixed,motor,MSC03,MSC01,0.6900000000000001
mixed,mem,MSC03,MSC01,0.695
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5449999999999999
mem,mixed,MSC03,MSC01,0.6399999999999999
mem,motor,MSC03,MSC01,0.7200000000000001
mixed,motor,MSC03,MSC02,0.85
mixed,mem,MSC03,MSC02,0.72
motor,mixed,MSC03,MSC02,0.5
motor,mem,MSC03,MSC02,0.63
mem,mixed,MSC03,MSC02,0.37
mem,motor,MSC03,MSC02,0.45999999999999996
mixed,motor,MSC03,MSC04,0.7849999999999999
mixed,mem,MSC03,MSC04,0.6900000000000001
motor,mixed,MSC03,MSC04,0.5499999999999999
motor,mem,MSC03,MSC04,0.585
mem,mixed,MSC03,MSC04,0.6399999999999999
mem,motor,MSC03,MSC04,0.7150000000000001
mixed,motor,MSC03,MSC05,0.8799999999999999
mixed,mem,MSC03,MSC05,0.8299999999999998
motor,mixed,MSC03,MSC05,0.5
motor,mem,MSC03,MSC05,0.525
mem,mixed,MSC03,MSC05,0.595
mem,motor,MSC03,MSC05,0.6900000000000001
mixed,motor,MSC03,MSC06,0.58
mixed,mem,MSC03,MSC06,0.6700000000000002
motor,mixed,MSC03,MSC06,0.56
motor,mem,MSC03,MSC06,0.495
mem,mixed,MSC03,MSC06,0.67
mem,motor,MSC03,MSC06,0.7649999999999999
mixed,motor,MSC03,MSC07,0.53
mixed,mem,MSC03,MSC07,0.45500000000000007
motor,mixed,MSC03,MSC07,0.5
motor,mem,MSC03,MSC07,0.5
mem,mixed,MSC03,MSC07,0.48
mem,motor,MSC03,MSC07,0.74
mixed,motor,MSC03,MSC10,0.635
mixed,mem,MSC03,MSC10,0.7499999999999999
motor,mixed,MSC03,MSC10,0.5
motor,mem,MSC03,MSC10,0.5700000000000001
mem,mixed,MSC03,MSC10,0.64
mem,motor,MSC03,MSC10,0.625
mixed,motor,MSC04,MSC01,0.8800000000000001
mixed,mem,MSC04,MSC01,0.9000000000000001
motor,mixed,MSC04,MSC01,0.6100000000000001
motor,mem,MSC04,MSC01,0.72
mem,mixed,MSC04,MSC01,0.515
mem,motor,MSC04,MSC01,0.7649999999999999
mixed,motor,MSC04,MSC02,0.6900000000000001
mixed,mem,MSC04,MSC02,0.8950000000000001
motor,mixed,MSC04,MSC02,0.52
motor,mem,MSC04,MSC02,0.595
mem,mixed,MSC04,MSC02,0.5650000000000001
mem,motor,MSC04,MSC02,0.565
mixed,motor,MSC04,MSC03,0.635
mixed,mem,MSC04,MSC03,0.6799999999999999
motor,mixed,MSC04,MSC03,0.645
motor,mem,MSC04,MSC03,0.7749999999999999
mem,mixed,MSC04,MSC03,0.5950000000000001
mem,motor,MSC04,MSC03,0.7999999999999999
mixed,motor,MSC04,MSC05,0.8400000000000001
mixed,mem,MSC04,MSC05,0.9799999999999999
motor,mixed,MSC04,MSC05,0.5900000000000001
motor,mem,MSC04,MSC05,0.745
mem,mixed,MSC04,MSC05,0.5149999999999999
mem,motor,MSC04,MSC05,0.58
mixed,motor,MSC04,MSC06,0.8
mixed,mem,MSC04,MSC06,0.8950000000000001
motor,mixed,MSC04,MSC06,0.5999999999999999
motor,mem,MSC04,MSC06,0.655
mem,mixed,MSC04,MSC06,0.7649999999999999
mem,motor,MSC04,MSC06,0.86
mixed,motor,MSC04,MSC07,0.345
mixed,mem,MSC04,MSC07,0.5
motor,mixed,MSC04,MSC07,0.5449999999999999
motor,mem,MSC04,MSC07,0.505
mem,mixed,MSC04,MSC07,0.545
mem,motor,MSC04,MSC07,0.78
mixed,motor,MSC04,MSC10,0.8
mixed,mem,MSC04,MSC10,0.7999999999999999
motor,mixed,MSC04,MSC10,0.5599999999999999
motor,mem,MSC04,MSC10,0.7200000000000001
mem,mixed,MSC04,MSC10,0.6350000000000001
mem,motor,MSC04,MSC10,0.5799999999999998
mixed,motor,MSC05,MSC01,0.685
mixed,mem,MSC05,MSC01,0.7250000000000001
motor,mixed,MSC05,MSC01,0.48
motor,mem,MSC05,MSC01,0.48
mem,mixed,MSC05,MSC01,0.635
mem,motor,MSC05,MSC01,0.7150000000000001
mixed,motor,MSC05,MSC02,0.86
mixed,mem,MSC05,MSC02,0.765
motor,mixed,MSC05,MSC02,0.5499999999999999
motor,mem,MSC05,MSC02,0.505
mem,mixed,MSC05,MSC02,0.7550000000000001
mem,motor,MSC05,MSC02,0.72
mixed,motor,MSC05,MSC03,0.715
mixed,mem,MSC05,MSC03,0.5549999999999999
motor,mixed,MSC05,MSC03,0.6250000000000001
motor,mem,MSC05,MSC03,0.5
mem,mixed,MSC05,MSC03,0.7649999999999999
mem,motor,MSC05,MSC03,0.665
mixed,motor,MSC05,MSC04,0.835
mixed,mem,MSC05,MSC04,0.6300000000000001
motor,mixed,MSC05,MSC04,0.5549999999999999
motor,mem,MSC05,MSC04,0.505
mem,mixed,MSC05,MSC04,0.7849999999999999
mem,motor,MSC05,MSC04,0.845
mixed,motor,MSC05,MSC06,0.63
mixed,mem,MSC05,MSC06,0.705
motor,mixed,MSC05,MSC06,0.5899999999999999
motor,mem,MSC05,MSC06,0.545
mem,mixed,MSC05,MSC06,0.8949999999999999
mem,motor,MSC05,MSC06,0.8600000000000001
mixed,motor,MSC05,MSC07,0.59
mixed,mem,MSC05,MSC07,0.465
motor,mixed,MSC05,MSC07,0.53
motor,mem,MSC05,MSC07,0.5
mem,mixed,MSC05,MSC07,0.575
mem,motor,MSC05,MSC07,0.875
mixed,motor,MSC05,MSC10,0.8300000000000001
mixed,mem,MSC05,MSC10,0.795
motor,mixed,MSC05,MSC10,0.5
motor,mem,MSC05,MSC10,0.5599999999999998
mem,mixed,MSC05,MSC10,0.735
mem,motor,MSC05,MSC10,0.7549999999999999
mixed,motor,MSC06,MSC01,0.565
mixed,mem,MSC06,MSC01,0.5199999999999999
motor,mixed,MSC06,MSC01,0.8800000000000001
motor,mem,MSC06,MSC01,0.8750000000000002
mem,mixed,MSC06,MSC01,0.6900000000000001
mem,motor,MSC06,MSC01,0.7
mixed,motor,MSC06,MSC02,0.505
mixed,mem,MSC06,MSC02,0.5399999999999999
motor,mixed,MSC06,MSC02,0.5449999999999999
motor,mem,MSC06,MSC02,0.76
mem,mixed,MSC06,MSC02,0.55
mem,motor,MSC06,MSC02,0.52
mixed,motor,MSC06,MSC03,0.53
mixed,mem,MSC06,MSC03,0.5999999999999999
motor,mixed,MSC06,MSC03,0.5700000000000001
motor,mem,MSC06,MSC03,0.6199999999999999
mem,mixed,MSC06,MSC03,0.6599999999999999
mem,motor,MSC06,MSC03,0.6699999999999999
mixed,motor,MSC06,MSC04,0.74
mixed,mem,MSC06,MSC04,0.72
motor,mixed,MSC06,MSC04,0.6799999999999999
motor,mem,MSC06,MSC04,0.7100000000000001
mem,mixed,MSC06,MSC04,0.7550000000000001
mem,motor,MSC06,MSC04,0.6950000000000001
mixed,motor,MSC06,MSC05,0.5
mixed,mem,MSC06,MSC05,0.51
motor,mixed,MSC06,MSC05,0.6950000000000001
motor,mem,MSC06,MSC05,0.8700000000000001
mem,mixed,MSC06,MSC05,0.575
mem,motor,MSC06,MSC05,0.6900000000000001
mixed,motor,MSC06,MSC07,0.6950000000000001
mixed,mem,MSC06,MSC07,0.56
motor,mixed,MSC06,MSC07,0.6950000000000001
motor,mem,MSC06,MSC07,0.645
mem,mixed,MSC06,MSC07,0.825
mem,motor,MSC06,MSC07,0.78
mixed,motor,MSC06,MSC10,0.745
mixed,mem,MSC06,MSC10,0.7150000000000001
motor,mixed,MSC06,MSC10,0.62
motor,mem,MSC06,MSC10,0.675
mem,mixed,MSC06,MSC10,0.72
mem,motor,MSC06,MSC10,0.65
mixed,motor,MSC07,MSC01,0.7849999999999999
mixed,mem,MSC07,MSC01,0.7899999999999999
motor,mixed,MSC07,MSC01,0.7150000000000001
motor,mem,MSC07,MSC01,0.725
mem,mixed,MSC07,MSC01,0.8399999999999999
mem,motor,MSC07,MSC01,0.8099999999999999
mixed,motor,MSC07,MSC02,0.5399999999999999
mixed,mem,MSC07,MSC02,0.5349999999999999
motor,mixed,MSC07,MSC02,0.595
motor,mem,MSC07,MSC02,0.645
mem,mixed,MSC07,MSC02,0.635
mem,motor,MSC07,MSC02,0.425
mixed,motor,MSC07,MSC03,0.6399999999999999
mixed,mem,MSC07,MSC03,0.73
motor,mixed,MSC07,MSC03,0.5599999999999999
motor,mem,MSC07,MSC03,0.62
mem,mixed,MSC07,MSC03,0.4
mem,motor,MSC07,MSC03,0.51
mixed,motor,MSC07,MSC04,0.7050000000000001
mixed,mem,MSC07,MSC04,0.685
motor,mixed,MSC07,MSC04,0.47000000000000003
motor,mem,MSC07,MSC04,0.585
mem,mixed,MSC07,MSC04,0.7150000000000001
mem,motor,MSC07,MSC04,0.595
mixed,motor,MSC07,MSC05,0.505
mixed,mem,MSC07,MSC05,0.545
motor,mixed,MSC07,MSC05,0.6500000000000001
motor,mem,MSC07,MSC05,0.6900000000000001
mem,mixed,MSC07,MSC05,0.6500000000000001
mem,motor,MSC07,MSC05,0.635
mixed,motor,MSC07,MSC06,0.61
mixed,mem,MSC07,MSC06,0.5449999999999999
motor,mixed,MSC07,MSC06,0.595
motor,mem,MSC07,MSC06,0.71
mem,mixed,MSC07,MSC06,0.64
mem,motor,MSC07,MSC06,0.7150000000000001
mixed,motor,MSC07,MSC10,0.68
mixed,mem,MSC07,MSC10,0.7000000000000001
motor,mixed,MSC07,MSC10,0.71
motor,mem,MSC07,MSC10,0.8150000000000001
mem,mixed,MSC07,MSC10,0.7849999999999999
mem,motor,MSC07,MSC10,0.495
mixed,motor,MSC10,MSC01,0.57
mixed,mem,MSC10,MSC01,0.6100000000000001
motor,mixed,MSC10,MSC01,0.5399999999999999
motor,mem,MSC10,MSC01,0.5799999999999998
mem,mixed,MSC10,MSC01,0.675
mem,motor,MSC10,MSC01,0.725
mixed,motor,MSC10,MSC02,0.735
mixed,mem,MSC10,MSC02,0.8400000000000001
motor,mixed,MSC10,MSC02,0.5
motor,mem,MSC10,MSC02,0.5
mem,mixed,MSC10,MSC02,0.51
mem,motor,MSC10,MSC02,0.6349999999999999
mixed,motor,MSC10,MSC03,0.635
mixed,mem,MSC10,MSC03,0.635
motor,mixed,MSC10,MSC03,0.5499999999999999
motor,mem,MSC10,MSC03,0.49000000000000005
mem,mixed,MSC10,MSC03,0.7000000000000001
mem,motor,MSC10,MSC03,0.78
mixed,motor,MSC10,MSC04,0.745
mixed,mem,MSC10,MSC04,0.7999999999999999
motor,mixed,MSC10,MSC04,0.5
motor,mem,MSC10,MSC04,0.505
