train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.75
mixed,mem,MSC01,MSC02,0.825
motor,mixed,MSC01,MSC02,0.62
motor,mem,MSC01,MSC02,0.5
mem,mixed,MSC01,MSC02,0.765
mem,motor,MSC01,MSC02,0.6250000000000001
mixed,motor,MSC01,MSC03,0.5399999999999999
mixed,mem,MSC01,MSC03,0.5149999999999999
motor,mixed,MSC01,MSC03,0.585
motor,mem,MSC01,MSC03,0.505
mem,mixed,MSC01,MSC03,0.665
mem,motor,MSC01,MSC03,0.7
mixed,motor,MSC01,MSC04,0.665
mixed,mem,MSC01,MSC04,0.64
motor,mixed,MSC01,MSC04,0.645
motor,mem,MSC01,MSC04,0.6849999999999999
mem,mixed,MSC01,MSC04,0.8300000000000001
mem,motor,MSC01,MSC04,0.9399999999999998
mixed,motor,MSC01,MSC05,0.6599999999999999
mixed,mem,MSC01,MSC05,0.63
motor,mixed,MSC01,MSC05,0.5
motor,mem,MSC01,MSC05,0.505
mem,mixed,MSC01,MSC05,0.7300000000000001
mem,motor,MSC01,MSC05,0.8
mixed,motor,MSC01,MSC06,0.835
mixed,mem,MSC01,MSC06,0.835
motor,mixed,MSC01,MSC06,0.58
motor,mem,MSC01,MSC06,0.58
mem,mixed,MSC01,MSC06,0.55
mem,motor,MSC01,MSC06,0.66
mixed,motor,MSC01,MSC07,0.5599999999999999
mixed,mem,MSC01,MSC07,0.57
motor,mixed,MSC01,MSC07,0.7200000000000001
motor,mem,MSC01,MSC07,0.5
mem,mixed,MSC01,MSC07,0.7049999999999998
mem,motor,MSC01,MSC07,0.655
mixed,motor,MSC01,MSC10,0.7150000000000001
mixed,mem,MSC01,MSC10,0.715
motor,mixed,MSC01,MSC10,0.5349999999999999
motor,mem,MSC01,MSC10,0.5599999999999999
mem,mixed,MSC01,MSC10,0.6799999999999999
mem,motor,MSC01,MSC10,0.595
mixed,motor,MSC02,MSC01,0.6300000000000001
mixed,mem,MSC02,MSC01,0.685
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.75
mem,motor,MSC02,MSC01,0.6799999999999999
mixed,motor,MSC02,MSC03,0.425
mixed,mem,MSC02,MSC03,0.395
motor,mixed,MSC02,MSC03,0.6199999999999999
motor,mem,MSC02,MSC03,0.45499999999999996
mem,mixed,MSC02,MSC03,0.7000000000000001
mem,motor,MSC02,MSC03,0.6950000000000001
mixed,motor,MSC02,MSC04,0.6199999999999999
mixed,mem,MSC02,MSC04,0.5499999999999999
motor,mixed,MSC02,MSC04,0.55
motor,mem,MSC02,MSC04,0.5
mem,mixed,MSC02,MSC04,0.76
mem,motor,MSC02,MSC04,0.685
mixed,motor,MSC02,MSC05,0.69
mixed,mem,MSC02,MSC05,0.775
motor,mixed,MSC02,MSC05,0.635
motor,mem,MSC02,MSC05,0.5599999999999999
mem,mixed,MSC02,MSC05,0.6499999999999999
mem,motor,MSC02,MSC05,0.6299999999999999
mixed,motor,MSC02,MSC06,0.655
mixed,mem,MSC02,MSC06,0.9450000000000001
motor,mixed,MSC02,MSC06,0.6049999999999999
motor,mem,MSC02,MSC06,0.5799999999999998
mem,mixed,MSC02,MSC06,0.6100000000000001
mem,motor,MSC02,MSC06,0.5799999999999998
mixed,motor,MSC02,MSC07,0.525
mixed,mem,MSC02,MSC07,0.6400000000000001
motor,mixed,MSC02,MSC07,0.5499999999999999
motor,mem,MSC02,MSC07,0.5
mem,mixed,MSC02,MSC07,0.7150000000000001
mem,motor,MSC02,MSC07,0.6699999999999999
mixed,motor,MSC02,MSC10,0.5549999999999999
mixed,mem,MSC02,MSC10,0.5599999999999999
motor,mixed,MSC02,MSC10,0.5449999999999999
motor,mem,MSC02,MSC10,0.6500000000000001
mem,mixed,MSC02,MSC10,0.86
mem,motor,MSC02,MSC10,0.5700000000000001
mixed,motor,MSC03,MSC01,0.51
mixed,mem,MSC03,MSC01,0.51
motor,mixed,MSC03,MSC01,0.5
motor,mem,MSC03,MSC01,0.5
mem,mixed,MSC03,MSC01,0.48500000000000004
mem,motor,MSC03,MSC01,0.6000000000000001
mixed,motor,MSC03,MSC02,0.675
mixed,mem,MSC03,MSC02,0.545
motor,mixed,MSC03,MSC02,0.5
motor,mem,MSC03,MSC02,0.575
mem,mixed,MSC03,MSC02,0.45500000000000007
mem,motor,MSC03,MSC02,0.515
mixed,motor,MSC03,MSC04,0.72
mixed,mem,MSC03,MSC04,0.685
motor,mixed,MSC03,MSC04,0.5499999999999999
motor,mem,MSC03,MSC04,0.55
mem,mixed,MSC03,MSC04,0.6100000000000001
