,test_task,train_task,Mean,Std
0,mem,mixed,0.5643080357142857,0.09811227324614376
1,mem,motor,0.5413417658730159,0.08854151377204354
2,mixed,mem,0.553995535714286,0.07359379437572763
3,mixed,motor,0.5532539682539681,0.0886426784955068
4,motor,mem,0.530032242063492,0.07153823347662303
5,motor,mixed,0.5578174603174605,0.08950693325933529
